city,season,year,temp,temp_max
Winnipeg,Summer,1887,17.9,24.9
Winnipeg,Summer,1888,17.4,24.4
Winnipeg,Summer,1889,18.4,26.4
Winnipeg,Summer,1890,18.4,25.3
Winnipeg,Summer,1891,16.4,22.7
Winnipeg,Summer,1892,18.0,24.4
Winnipeg,Summer,1893,18.7,24.9
Winnipeg,Summer,1894,19.9,27.4
Winnipeg,Summer,1895,16.5,23.0
Winnipeg,Summer,1896,17.8,24.0
Winnipeg,Summer,1897,17.2,23.8
Winnipeg,Summer,1898,17.3,23.7
Winnipeg,Summer,1899,17.9,24.7
Winnipeg,Summer,1900,19.0,26.4
Winnipeg,Summer,1901,18.2,24.8
Winnipeg,Summer,1902,17.3,23.9
Winnipeg,Summer,1903,17.1,24.1
Winnipeg,Summer,1904,16.6,22.7
Winnipeg,Summer,1905,17.3,23.4
Winnipeg,Summer,1906,18.5,24.8
Winnipeg,Summer,1907,17.5,23.9
Winnipeg,Summer,1908,17.7,24.3
Winnipeg,Summer,1909,19.0,25.9
Winnipeg,Summer,1910,19.2,26.7
Winnipeg,Summer,1911,17.9,23.8
Winnipeg,Summer,1912,17.4,23.7
Winnipeg,Summer,1913,18.3,24.5
Winnipeg,Summer,1914,19.0,25.5
Winnipeg,Summer,1915,16.7,23.8
Winnipeg,Summer,1916,18.5,24.6
Winnipeg,Summer,1917,17.9,24.7
Winnipeg,Summer,1918,17.5,24.2
Winnipeg,Summer,1919,19.8,26.4
Winnipeg,Summer,1920,19.3,26.4
Winnipeg,Summer,1921,19.8,26.3
Winnipeg,Summer,1922,19.0,25.8
Winnipeg,Summer,1923,19.5,26.4
Winnipeg,Summer,1924,17.0,23.5
Winnipeg,Summer,1925,18.3,24.4
Winnipeg,Summer,1926,17.7,23.7
Winnipeg,Summer,1927,17.5,23.5
Winnipeg,Summer,1928,17.6,23.3
Winnipeg,Summer,1929,19.1,26.1
Winnipeg,Summer,1930,20.1,26.5
Winnipeg,Summer,1931,19.5,25.8
Winnipeg,Summer,1932,19.7,26.1
Winnipeg,Summer,1933,20.0,26.7
Winnipeg,Summer,1934,17.3,23.7
Winnipeg,Summer,1935,18.1,23.7
Winnipeg,Summer,1936,19.8,26.8
Winnipeg,Summer,1937,19.5,26.2
Winnipeg,Summer,1938,18.9,25.5
Winnipeg,Summer,1939,18.8,25.4
Winnipeg,Summer,1940,18.3,24.9
Winnipeg,Summer,1941,18.7,24.9
Winnipeg,Summer,1942,17.5,23.8
Winnipeg,Summer,1943,18.3,24.3
Winnipeg,Summer,1944,17.5,23.3
Winnipeg,Summer,1945,17.6,24.3
Winnipeg,Summer,1946,18.1,24.6
Winnipeg,Summer,1947,19.0,24.9
Winnipeg,Summer,1948,18.8,25.0
Winnipeg,Summer,1949,19.6,26.2
Winnipeg,Summer,1950,16.6,22.9
Winnipeg,Summer,1951,16.8,23.1
Winnipeg,Summer,1952,18.3,24.6
Winnipeg,Summer,1953,18.6,24.5
Winnipeg,Summer,1954,17.8,23.5
Winnipeg,Summer,1955,20.2,25.9
Winnipeg,Summer,1956,19.0,24.7
Winnipeg,Summer,1957,18.5,24.2
Winnipeg,Summer,1958,17.2,23.4
Winnipeg,Summer,1959,19.4,25.4
Winnipeg,Summer,1960,18.9,25.3
Winnipeg,Summer,1961,20.6,27.8
Winnipeg,Summer,1962,18.7,24.3
Winnipeg,Summer,1963,20.3,26.2
Winnipeg,Summer,1964,17.8,23.9
Winnipeg,Summer,1965,17.7,23.9
Winnipeg,Summer,1966,18.9,25.0
Winnipeg,Summer,1967,17.7,24.6
Winnipeg,Summer,1968,16.5,22.0
Winnipeg,Summer,1969,17.4,23.3
Winnipeg,Summer,1970,19.7,26.1
Winnipeg,Summer,1971,17.9,23.9
Winnipeg,Summer,1972,18.0,25.0
Winnipeg,Summer,1973,18.4,24.3
Winnipeg,Summer,1974,18.7,25.4
Winnipeg,Summer,1975,18.6,24.6
Winnipeg,Summer,1976,19.3,25.7
Winnipeg,Summer,1977,17.1,22.8
Winnipeg,Summer,1978,17.8,23.9
Winnipeg,Summer,1979,18.1,24.4
Winnipeg,Summer,1980,18.4,24.6
Winnipeg,Summer,1981,18.9,25.2
Winnipeg,Summer,1982,17.1,23.2
Winnipeg,Summer,1983,20.8,27.0
Winnipeg,Summer,1984,19.3,25.5
Winnipeg,Summer,1985,16.5,22.4
Winnipeg,Summer,1986,18.2,24.1
Winnipeg,Summer,1987,18.9,25.1
Winnipeg,Summer,1988,21.4,28.1
Winnipeg,Summer,1989,19.6,25.8
Winnipeg,Summer,1990,19.1,25.6
Winnipeg,Summer,1991,20.0,25.8
Winnipeg,Summer,1992,16.0,21.3
Winnipeg,Summer,1993,17.1,22.1
Winnipeg,Summer,1994,17.7,23.7
Winnipeg,Summer,1995,20.2,26.6
Winnipeg,Summer,1996,19.2,25.5
Winnipeg,Summer,1997,19.0,25.3
Winnipeg,Summer,1998,18.7,24.8
Winnipeg,Summer,1999,18.1,24.2
Winnipeg,Summer,2000,17.9,23.8
Winnipeg,Summer,2001,18.9,24.9
Winnipeg,Summer,2002,19.3,25.5
Winnipeg,Summer,2003,19.5,26.2
Winnipeg,Summer,2004,15.9,21.8
Winnipeg,Summer,2005,18.9,24.0
Winnipeg,Summer,2006,20.2,27.3
Winnipeg,Summer,2007,19.1,25.3
Winnipeg,Summer,2008,18.1,24.3
Winnipeg,Summer,2009,16.7,22.5
Winnipeg,Summer,2010,18.8,24.3
Winnipeg,Summer,2011,19.8,26.3
Winnipeg,Summer,2012,20.1,26.9
Winnipeg,Summer,2013,18.6,25.3
Winnipeg,Summer,2014,18.5,24.3
Winnipeg,Summer,2015,19.0,25.2
Winnipeg,Summer,2016,18.7,24.6
Winnipeg,Summer,2017,18.2,24.9
Winnipeg,Summer,2018,20.0,26.6
Winnipeg,Summer,2019,19.0,25.7
Winnipeg,Summer,2020,19.9,26.3
Winnipeg,Winter,1873,-19.4,-14.3
Winnipeg,Winter,1875,-22.5,-16.5
Winnipeg,Winter,1876,-19.4,-13.4
Winnipeg,Winter,1877,-17.2,-11.0
Winnipeg,Winter,1878,-6.8,-2.3
Winnipeg,Winter,1879,-18.2,-13.1
Winnipeg,Winter,1880,-20.4,-14.5
Winnipeg,Winter,1881,-19.3,-13.9
Winnipeg,Winter,1882,-14.9,-9.5
Winnipeg,Winter,1883,-21.2,-15.9
Winnipeg,Winter,1884,-21.8,-15.9
Winnipeg,Winter,1885,-21.8,-16.9
Winnipeg,Winter,1886,-18.5,-13.1
Winnipeg,Winter,1887,-22.4,-16.9
Winnipeg,Winter,1888,-20.7,-15.6
Winnipeg,Winter,1889,-14.8,-9.3
Winnipeg,Winter,1890,-19.5,-13.9
Winnipeg,Winter,1891,-14.9,-9.5
Winnipeg,Winter,1892,-16.6,-11.2
Winnipeg,Winter,1893,-21.0,-15.2
Winnipeg,Winter,1894,-19.2,-13.0
Winnipeg,Winter,1895,-16.0,-10.8
Winnipeg,Winter,1896,-15.5,-8.9
Winnipeg,Winter,1897,-15.9,-9.9
Winnipeg,Winter,1898,-15.4,-9.1
Winnipeg,Winter,1899,-19.2,-13.2
Winnipeg,Winter,1900,-15.8,-9.9
Winnipeg,Winter,1901,-16.7,-10.6
Winnipeg,Winter,1902,-12.7,-6.8
Winnipeg,Winter,1903,-16.0,-9.9
Winnipeg,Winter,1904,-19.4,-13.3
Winnipeg,Winter,1905,-17.3,-11.2
Winnipeg,Winter,1906,-14.0,-7.9
Winnipeg,Winter,1907,-18.7,-12.8
Winnipeg,Winter,1908,-12.1,-6.8
Winnipeg,Winter,1909,-16.4,-11.2
Winnipeg,Winter,1910,-16.6,-11.6
Winnipeg,Winter,1911,-17.4,-11.9
Winnipeg,Winter,1912,-16.4,-11.9
Winnipeg,Winter,1913,-16.8,-12.2
Winnipeg,Winter,1914,-14.4,-9.2
Winnipeg,Winter,1915,-14.7,-10.5
Winnipeg,Winter,1916,-16.7,-11.9
Winnipeg,Winter,1917,-20.2,-15.7
Winnipeg,Winter,1918,-19.1,-14.3
Winnipeg,Winter,1919,-12.6,-8.1
Winnipeg,Winter,1920,-17.1,-12.2
Winnipeg,Winter,1921,-12.2,-7.5
Winnipeg,Winter,1922,-15.0,-9.9
Winnipeg,Winter,1923,-16.9,-11.9
Winnipeg,Winter,1924,-13.0,-8.1
Winnipeg,Winter,1925,-17.5,-13.2
Winnipeg,Winter,1926,-12.5,-8.3
Winnipeg,Winter,1927,-15.5,-11.4
Winnipeg,Winter,1928,-14.4,-10.3
Winnipeg,Winter,1929,-16.5,-12.2
Winnipeg,Winter,1930,-16.2,-12.3
Winnipeg,Winter,1931,-10.1,-6.1
Winnipeg,Winter,1932,-12.4,-7.7
Winnipeg,Winter,1933,-17.2,-11.6
Winnipeg,Winter,1934,-16.7,-10.6
Winnipeg,Winter,1935,-15.3,-10.2
Winnipeg,Winter,1936,-21.5,-16.6
Winnipeg,Winter,1937,-17.9,-13.0
Winnipeg,Winter,1938,-16.0,-10.8
Winnipeg,Winter,1939,-16.7,-12.0
Winnipeg,Winter,1940,-11.8,-7.1
Winnipeg,Winter,1941,-13.9,-9.1
Winnipeg,Winter,1942,-12.2,-7.3
Winnipeg,Winter,1943,-18.1,-13.1
Winnipeg,Winter,1944,-12.5,-7.1
Winnipeg,Winter,1945,-13.9,-9.2
Winnipeg,Winter,1946,-16.9,-12.4
Winnipeg,Winter,1947,-15.6,-10.6
Winnipeg,Winter,1948,-16.9,-12.0
Winnipeg,Winter,1949,-18.2,-13.1
Winnipeg,Winter,1950,-19.9,-15.1
Winnipeg,Winter,1951,-16.9,-12.3
Winnipeg,Winter,1952,-14.9,-10.5
Winnipeg,Winter,1953,-13.0,-8.5
Winnipeg,Winter,1954,-13.6,-9.0
Winnipeg,Winter,1955,-14.2,-10.0
Winnipeg,Winter,1956,-17.1,-12.3
Winnipeg,Winter,1957,-16.4,-11.5
Winnipeg,Winter,1958,-12.2,-7.6
Winnipeg,Winter,1959,-18.7,-13.7
Winnipeg,Winter,1960,-12.6,-8.3
Winnipeg,Winter,1961,-14.2,-9.6
Winnipeg,Winter,1962,-18.1,-13.0
Winnipeg,Winter,1963,-16.0,-11.4
Winnipeg,Winter,1964,-14.0,-9.0
Winnipeg,Winter,1965,-18.8,-13.8
Winnipeg,Winter,1966,-18.0,-13.0
Winnipeg,Winter,1967,-17.6,-12.3
Winnipeg,Winter,1968,-15.3,-10.8
Winnipeg,Winter,1969,-16.4,-11.8
Winnipeg,Winter,1970,-15.0,-10.3
Winnipeg,Winter,1971,-17.5,-12.9
Winnipeg,Winter,1972,-18.3,-13.6
Winnipeg,Winter,1973,-15.4,-10.7
Winnipeg,Winter,1974,-18.2,-13.1
Winnipeg,Winter,1975,-13.4,-8.6
Winnipeg,Winter,1976,-14.1,-8.8
Winnipeg,Winter,1977,-16.5,-11.6
Winnipeg,Winter,1978,-18.3,-14.1
Winnipeg,Winter,1979,-20.3,-15.8
Winnipeg,Winter,1980,-14.4,-10.0
Winnipeg,Winter,1981,-12.7,-8.0
Winnipeg,Winter,1982,-17.2,-12.8
Winnipeg,Winter,1983,-10.4,-6.4
Winnipeg,Winter,1984,-14.1,-9.7
Winnipeg,Winter,1985,-16.9,-12.2
Winnipeg,Winter,1986,-14.9,-10.4
Winnipeg,Winter,1987,-9.1,-5.2
Winnipeg,Winter,1988,-13.7,-9.2
Winnipeg,Winter,1989,-15.1,-10.4
Winnipeg,Winter,1990,-15.0,-9.8
Winnipeg,Winter,1991,-14.5,-10.0
Winnipeg,Winter,1992,-10.4,-6.2
Winnipeg,Winter,1993,-15.7,-11.4
Winnipeg,Winter,1994,-17.5,-13.5
Winnipeg,Winter,1995,-13.8,-9.1
Winnipeg,Winter,1996,-17.6,-13.0
Winnipeg,Winter,1997,-16.8,-12.3
Winnipeg,Winter,1998,-7.9,-4.7
Winnipeg,Winter,1999,-12.5,-8.3
Winnipeg,Winter,2000,-11.1,-6.0
Winnipeg,Winter,2001,-17.2,-12.2
Winnipeg,Winter,2002,-11.3,-6.5
Winnipeg,Winter,2003,-14.1,-9.4
Winnipeg,Winter,2004,-13.7,-9.3
Winnipeg,Winter,2005,-15.4,-10.0
Winnipeg,Winter,2006,-10.4,-6.3
Winnipeg,Winter,2007,-14.2,-9.3
Winnipeg,Winter,2008,-16.3,-11.1
Winnipeg,Winter,2009,-17.5,-13.0
Winnipeg,Winter,2010,-14.0,-9.8
Winnipeg,Winter,2011,-15.6,-11.2
Winnipeg,Winter,2012,-9.2,-4.5
Winnipeg,Winter,2013,-14.9,-10.0
Winnipeg,Winter,2014,-19.7,-14.7
Winnipeg,Winter,2015,-13.8,-9.5
Winnipeg,Winter,2016,-10.9,-7.1
Winnipeg,Winter,2017,-11.7,-8.0
Winnipeg,Winter,2018,-14.9,-10.3
Winnipeg,Winter,2019,-15.7,-11.6
Winnipeg,Winter,2020,-12.4,-7.9
