lat,lon,size_ha,province,cause,year
50.5403,-67.838,0.1,Quebec,Other / unknown,2023
45.4976,-76.0264,0.1,Quebec,Human,2023
55.1744,-102.9331,0.1,Saskatchewan,Human,2023
58.5221,-115.1669,0.1,Alberta,Human,2023
55.1074,-107.8679,0.1,Saskatchewan,Human,2023
60.0192,-112.2332,0.1,Northwest Territories,Other / unknown,2023
51.59,-102.4307,0.1,Saskatchewan,Human,2023
62.4722,-114.4197,0.1,Northwest Territories,Human,2023
53.2163,-115.7548,0.1,Alberta,Human,2023
54.0458,-109.2447,0.1,Saskatchewan,Human,2023
54.0534,-109.6795,0.1,Saskatchewan,Human,2023
55.2798,-113.2327,0.1,Alberta,Unknown,2023
56.3783,-68.9059,0.1,Quebec,Other / unknown,2023
51.4915,-105.4301,0.1,Saskatchewan,Human,2023
58.1104,-103.1723,0.1,Saskatchewan,Human,2023
56.3048,-110.9565,0.1,Alberta,Human,2023
54.5414,-115.607,0.1,Alberta,Other / unknown,2023
53.9463,-102.2307,0.1,Saskatchewan,Human,2023
55.28,-107.2315,0.1,Saskatchewan,Other / unknown,2023
52.9926,-115.6016,0.1,Alberta,Human,2023
56.33,-103.2375,0.1,Saskatchewan,Human,2023
53.4146,-105.9955,0.1,Saskatchewan,Human,2023
48.1094,-85.9816,0.1,Parks Canada,Other / unknown,2023
51.0734,-118.1401,0.1,Parks Canada,Other / unknown,2023
54.4034,-108.7451,0.1,Saskatchewan,Other / unknown,2023
48.6656,-89.0867,0.1,Ontario,Other / unknown,2023
53.0545,-118.1199,0.1,Parks Canada,Human,2023
58.3635,-116.2062,0.1,Alberta,Human,2023
48.7439,-93.339,0.1,Ontario,Human,2023
51.0429,-106.4598,0.1,Saskatchewan,Human,2023
48.5698,-91.4119,0.1,Ontario,Other / unknown,2023
53.5294,-108.2349,0.1,Saskatchewan,Other / unknown,2023
50.7411,-115.928,0.1,Parks Canada,Other / unknown,2023
51.4417,-93.1071,0.1,Ontario,Other / unknown,2023
51.0564,-118.1746,0.1,Parks Canada,Other / unknown,2023
53.7469,-107.7293,0.1,Saskatchewan,Human,2023
46.6686,-84.1245,0.1,Ontario,Other / unknown,2023
50.8077,-115.9591,0.1,Parks Canada,Other / unknown,2023
54.0297,-109.1501,0.1,Saskatchewan,Human,2023
50.8424,-116.0068,0.1,Parks Canada,Other / unknown,2023
51.0733,-118.1619,0.1,Parks Canada,Other / unknown,2023
53.9094,-102.7266,0.1,Saskatchewan,Human,2023
54.0492,-109.2387,0.1,Saskatchewan,Human,2023
52.802,-118.0739,0.1,Parks Canada,Human,2023
52.8436,-93.4105,0.1,Ontario,Other / unknown,2023
49.6554,-68.7327,0.1,Quebec,Other / unknown,2023
45.603,-70.9261,0.1,Quebec,Human,2023
56.4649,-108.674,0.1,Saskatchewan,Human,2023
51.0783,-118.1361,0.1,Parks Canada,Other / unknown,2023
54.3577,-116.6207,0.1,Alberta,Unknown,2023
56.1976,-68.8893,0.1,Quebec,Other / unknown,2023
47.5029,-72.774,0.1,Quebec,Human,2023
52.2682,-105.5498,0.1,Saskatchewan,Human,2023
51.8009,-106.4942,0.1,Saskatchewan,Human,2023
46.1675,-76.0067,0.1,Quebec,Human,2023
54.7805,-111.2472,0.1,Alberta,Human,2023
56.2447,-116.3028,0.1,Alberta,Other / unknown,2023
59.2592,-105.7899,0.1,Saskatchewan,Human,2023
56.4727,-108.706,0.1,Saskatchewan,Human,2023
49.7924,-74.6844,0.1,Quebec,Human,2023
54.1539,-116.5283,0.1,Alberta,Human,2023
54.039,-109.1989,0.1,Saskatchewan,Human,2023
55.9196,-107.7227,0.1,Saskatchewan,Human,2023
46.4169,-75.0365,0.1,Quebec,Human,2023
45.7637,-74.1379,0.1,Quebec,Human,2023
53.6102,-108.1387,0.1,Saskatchewan,Human,2023
53.417,-106.185,0.1,Saskatchewan,Human,2023
54.0544,-105.7995,0.1,Saskatchewan,Human,2023
54.7543,-105.6197,0.1,Saskatchewan,Human,2023
48.5336,-69.2571,0.1,Quebec,Human,2023
52.2145,-115.0753,0.1,Alberta,Human,2023
53.5982,-116.3578,0.1,Alberta,Human,2023
52.8107,-106.4146,0.1,Saskatchewan,Human,2023
46.9077,-71.9807,0.1,Quebec,Human,2023
55.3662,-107.9174,0.1,Saskatchewan,Human,2023
46.0779,-74.6903,0.1,Quebec,Human,2023
55.2588,-107.2177,0.1,Saskatchewan,Other / unknown,2023
58.1072,-103.1592,0.1,Saskatchewan,Human,2023
48.4655,-71.2155,0.1,Quebec,Human,2023
56.1238,-68.8123,0.1,Quebec,Other / unknown,2023
58.1121,-103.1523,0.1,Saskatchewan,Human,2023
58.1021,-103.1626,0.1,Saskatchewan,Human,2023
55.4063,-104.5759,0.1,Saskatchewan,Human,2023
55.1728,-102.9366,0.1,Saskatchewan,Human,2023
47.2885,-72.8362,0.1,Quebec,Human,2023
46.133,-73.5006,0.1,Quebec,Human,2023
53.3724,-106.9115,0.1,Saskatchewan,Human,2023
56.276,-68.8622,0.1,Quebec,Other / unknown,2023
47.3439,-79.3134,0.1,Quebec,Other / unknown,2023
52.7363,-67.4187,0.1,Quebec,Other / unknown,2023
55.0983,-105.3116,0.1,Saskatchewan,Human,2023
45.3494,-72.6494,0.1,Quebec,Human,2023
45.3211,-72.3282,0.1,Quebec,Human,2023
52.6643,-115.4391,0.1,Alberta,Other / unknown,2023
47.0031,-71.393,0.1,Quebec,Human,2023
45.2337,-72.34,0.1,Quebec,Human,2023
53.3744,-106.8438,0.1,Saskatchewan,Human,2023
54.0327,-109.1627,0.1,Saskatchewan,Human,2023
48.4313,-71.4879,0.1,Quebec,Human,2023
58.1116,-103.1706,0.1,Saskatchewan,Human,2023
58.1104,-103.1561,0.1,Saskatchewan,Human,2023
48.3668,-71.6593,0.1,Quebec,Human,2023
54.4902,-108.5479,0.1,Saskatchewan,Human,2023
45.3826,-71.7192,0.1,Quebec,Human,2023
48.7399,-90.5033,0.1,Ontario,Other / unknown,2023
50.4259,-107.1737,0.1,Saskatchewan,Human,2023
55.172,-102.9177,0.1,Saskatchewan,Human,2023
49.0042,-91.6683,0.1,Ontario,Other / unknown,2023
47.1465,-80.1531,0.1,Ontario,Human,2023
46.8036,-66.65,0.1,New Brunswick,Human,2023
46.0464,-66.0232,0.1,New Brunswick,Human,2023
51.2626,-94.0526,0.1,Ontario,Other / unknown,2023
50.5893,-90.4662,0.1,Ontario,Other / unknown,2023
50.5414,-87.9405,0.1,Ontario,Other / unknown,2023
46.7192,-80.5899,0.1,Ontario,Human,2023
51.1205,-94.238,0.1,Ontario,Other / unknown,2023
50.1207,-92.8638,0.1,Ontario,Other / unknown,2023
46.0773,-65.8838,0.1,New Brunswick,Human,2023
46.2143,-81.3556,0.1,Ontario,Human,2023
45.4051,-65.7323,0.1,New Brunswick,Human,2023
49.7139,-94.901,0.1,Ontario,Human,2023
51.0097,-90.7797,0.1,Ontario,Other / unknown,2023
45.9558,-66.8376,0.1,New Brunswick,Human,2023
46.7185,-84.3463,0.1,Ontario,Human,2023
46.0342,-81.1221,0.1,Ontario,Other / unknown,2023
47.5535,-82.3565,0.1,Ontario,Other / unknown,2023
50.1182,-92.3253,0.1,Ontario,Human,2023
49.1828,-90.8814,0.1,Ontario,Human,2023
49.5952,-87.2289,0.1,Ontario,Other / unknown,2023
47.838,-66.8857,0.1,New Brunswick,Human,2023
45.3627,-79.5756,0.1,Ontario,Human,2023
50.4549,-94.2973,0.1,Ontario,Other / unknown,2023
50.2134,-92.9838,0.1,Ontario,Other / unknown,2023
50.3223,-90.1122,0.1,Ontario,Other / unknown,2023
52.6988,-94.086,0.1,Ontario,Human,2023
49.2604,-88.3283,0.1,Ontario,Other / unknown,2023
49.1559,-87.6908,0.1,Ontario,Other / unknown,2023
48.5913,-85.4442,0.1,Ontario,Human,2023
49.2467,-87.5263,0.1,Ontario,Other / unknown,2023
49.5964,-94.2458,0.1,Ontario,Other / unknown,2023
46.0627,-66.8578,0.1,New Brunswick,Human,2023
46.3835,-67.3647,0.1,New Brunswick,Human,2023
47.3155,-80.1723,0.1,Ontario,Other / unknown,2023
46.3576,-81.6063,0.1,Ontario,Human,2023
48.4851,-83.7439,0.1,Ontario,Other / unknown,2023
50.9681,-93.8907,0.1,Ontario,Other / unknown,2023
53.0156,-87.5128,0.1,Ontario,Other / unknown,2023
51.4796,-89.723,0.1,Ontario,Other / unknown,2023
46.3475,-66.6827,0.1,New Brunswick,Human,2023
45.9598,-80.0102,0.1,Ontario,Human,2023
50.4807,-89.2756,0.1,Ontario,Other / unknown,2023
51.8105,-93.9918,0.1,Ontario,Human,2023
50.9476,-91.1898,0.1,Ontario,Other / unknown,2023
49.1683,-87.8937,0.1,Ontario,Other / unknown,2023
47.5286,-64.9203,0.1,New Brunswick,Human,2023
48.1705,-89.1504,0.1,Ontario,Other / unknown,2023
46.7315,-82.0463,0.1,Ontario,Other / unknown,2023
46.0603,-66.4769,0.1,New Brunswick,Human,2023
45.7814,-66.6155,0.1,New Brunswick,Human,2023
45.6888,-66.818,0.1,New Brunswick,Human,2023
50.0905,-91.9488,0.1,Ontario,Human,2023
51.0466,-92.6996,0.1,Ontario,Other / unknown,2023
47.4891,-68.1451,0.1,New Brunswick,Human,2023
51.8851,-92.6158,0.1,Ontario,Human,2023
47.3246,-65.0301,0.1,New Brunswick,Human,2023
51.4142,-93.7541,0.1,Ontario,Other / unknown,2023
51.6677,-86.0013,0.1,Ontario,Other / unknown,2023
48.9068,-91.6986,0.1,Ontario,Human,2023
50.1249,-90.6516,0.1,Ontario,Other / unknown,2023
49.0737,-89.9898,0.1,Ontario,Other / unknown,2023
50.1983,-94.6358,0.1,Ontario,Other / unknown,2023
49.815,-94.247,0.1,Ontario,Human,2023
48.82,-86.9516,0.1,Ontario,Other / unknown,2023
47.6686,-82.5429,0.1,Ontario,Other / unknown,2023
46.7341,-65.8176,0.1,New Brunswick,Human,2023
46.0229,-67.066,0.1,New Brunswick,Human,2023
52.948,-87.3787,0.1,Ontario,Other / unknown,2023
45.9012,-64.6287,0.1,New Brunswick,Human,2023
47.0756,-67.6065,0.1,New Brunswick,Human,2023
45.9772,-64.6679,0.1,New Brunswick,Human,2023
46.3297,-65.6073,0.1,New Brunswick,Other / unknown,2023
44.8214,-79.1731,0.1,Ontario,Other / unknown,2023
45.9488,-67.4082,0.1,New Brunswick,Human,2023
50.2526,-94.4735,0.1,Ontario,Other / unknown,2023
48.5079,-85.12,0.1,Ontario,Human,2023
46.8472,-79.8609,0.1,Ontario,Other / unknown,2023
50.1628,-91.6901,0.1,Ontario,Human,2023
48.5095,-81.1969,0.1,Ontario,Human,2023
50.5522,-90.2817,0.1,Ontario,Other / unknown,2023
48.8378,-87.5103,0.1,Ontario,Human,2023
49.8531,-88.6199,0.1,Ontario,Other / unknown,2023
49.3786,-87.3833,0.1,Ontario,Other / unknown,2023
45.9598,-67.244,0.1,New Brunswick,Human,2023
48.7789,-90.3924,0.1,Ontario,Other / unknown,2023
48.704,-86.1549,0.1,Ontario,Other / unknown,2023
52.7832,-93.2899,0.1,Ontario,Other / unknown,2023
50.8487,-93.307,0.1,Ontario,Other / unknown,2023
45.8109,-78.3061,0.1,Ontario,Other / unknown,2023
50.8336,-92.728,0.1,Ontario,Other / unknown,2023
46.4932,-82.444,0.1,Ontario,Other / unknown,2023
45.9963,-66.8966,0.1,New Brunswick,Human,2023
46.4046,-64.8193,0.1,New Brunswick,Human,2023
48.148,-80.0067,0.1,Ontario,Human,2023
48.8612,-85.404,0.1,Ontario,Other / unknown,2023
50.7416,-89.4059,0.1,Ontario,Other / unknown,2023
49.2635,-88.1194,0.1,Ontario,Other / unknown,2023
49.6331,-94.8889,0.1,Ontario,Other / unknown,2023
49.799,-94.336,0.1,Ontario,Human,2023
50.4426,-92.9186,0.1,Ontario,Other / unknown,2023
48.9807,-87.5527,0.1,Ontario,Other / unknown,2023
48.5793,-91.6386,0.1,Ontario,Other / unknown,2023
48.6501,-88.1058,0.1,Ontario,Other / unknown,2023
46.0315,-65.9042,0.1,New Brunswick,Human,2023
46.4134,-67.4673,0.1,New Brunswick,Human,2023
46.0413,-64.7877,0.1,New Brunswick,Human,2023
49.1682,-87.9115,0.1,Ontario,Other / unknown,2023
51.8098,-93.9853,0.1,Ontario,Human,2023
51.5213,-93.7314,0.1,Ontario,Other / unknown,2023
52.1937,-94.015,0.1,Ontario,Other / unknown,2023
49.6892,-92.7648,0.1,Ontario,Human,2023
47.833,-84.7209,0.1,Ontario,Human,2023
47.6684,-67.4604,0.1,New Brunswick,Human,2023
47.6496,-67.3502,0.1,New Brunswick,Unknown,2023
49.8855,-93.7301,0.1,Ontario,Other / unknown,2023
46.0738,-66.9773,0.1,New Brunswick,Human,2023
49.5147,-82.9259,0.1,Ontario,Other / unknown,2023
49.9833,-92.5864,0.1,Ontario,Other / unknown,2023
49.3561,-94.1612,0.1,Ontario,Human,2023
48.9581,-92.14,0.1,Ontario,Other / unknown,2023
48.9703,-90.3415,0.1,Ontario,Other / unknown,2023
48.4669,-92.0089,0.1,Ontario,Other / unknown,2023
50.339,-93.0116,0.1,Ontario,Human,2023
48.8027,-86.0555,0.1,Ontario,Other / unknown,2023
51.3621,-93.7432,0.1,Ontario,Other / unknown,2023
49.1531,-85.7774,0.1,Ontario,Other / unknown,2023
47.419,-68.2818,0.1,New Brunswick,Human,2023
52.3433,-90.6151,0.1,Ontario,Other / unknown,2023
49.1341,-87.623,0.1,Ontario,Other / unknown,2023
45.0717,-78.8136,0.1,Ontario,Human,2023
46.5738,-67.567,0.1,New Brunswick,Human,2023
51.005,-91.2807,0.1,Ontario,Other / unknown,2023
45.9868,-67.4361,0.1,New Brunswick,Human,2023
46.7292,-81.9522,0.1,Ontario,Other / unknown,2023
49.4778,-87.4175,0.1,Ontario,Other / unknown,2023
50.0261,-94.1385,0.1,Ontario,Other / unknown,2023
49.5175,-82.921,0.1,Ontario,Other / unknown,2023
49.6015,-87.9514,0.1,Ontario,Other / unknown,2023
45.7922,-66.4765,0.1,New Brunswick,Human,2023
48.0358,-66.4656,0.1,New Brunswick,Unknown,2023
45.8457,-66.6096,0.1,New Brunswick,Unknown,2023
46.0347,-66.0364,0.1,New Brunswick,Human,2023
49.7178,-94.5201,0.1,Ontario,Human,2023
45.9865,-64.2958,0.1,New Brunswick,Human,2023
49.8019,-93.7204,0.1,Ontario,Human,2023
45.5184,-79.4162,0.1,Ontario,Human,2023
48.8421,-87.3454,0.1,Ontario,Other / unknown,2023
46.932,-79.6335,0.1,Ontario,Other / unknown,2023
50.7721,-92.405,0.1,Ontario,Other / unknown,2023
48.651,-91.6347,0.1,Ontario,Other / unknown,2023
53.4517,-89.1421,0.1,Ontario,Human,2023
50.5254,-89.2653,0.1,Ontario,Other / unknown,2023
51.352,-90.4113,0.1,Ontario,Other / unknown,2023
51.3514,-92.9261,0.1,Ontario,Other / unknown,2023
49.0943,-89.5019,0.1,Ontario,Other / unknown,2023
46.7355,-65.1629,0.1,New Brunswick,Human,2023
46.0937,-81.4493,0.1,Ontario,Other / unknown,2023
50.0777,-90.6712,0.1,Ontario,Other / unknown,2023
46.4053,-67.5517,0.1,New Brunswick,Human,2023
50.8614,-87.624,0.1,Ontario,Other / unknown,2023
47.07,-67.5582,0.1,New Brunswick,Human,2023
51.4916,-90.0749,0.1,Ontario,Other / unknown,2023
49.8593,-87.3832,0.1,Ontario,Other / unknown,2023
49.0176,-85.6028,0.1,Ontario,Human,2023
49.1713,-87.7236,0.1,Ontario,Other / unknown,2023
47.8279,-83.355,0.1,Ontario,Human,2023
45.9474,-66.8425,0.1,New Brunswick,Human,2023
46.2372,-80.7585,0.1,Ontario,Human,2023
48.8272,-85.7437,0.1,Ontario,Other / unknown,2023
50.8716,-89.3756,0.1,Ontario,Other / unknown,2023
50.0476,-91.8469,0.1,Ontario,Other / unknown,2023
47.695,-67.425,0.1,New Brunswick,Human,2023
47.3355,-67.5983,0.1,New Brunswick,Human,2023
46.0078,-67.2232,0.1,New Brunswick,Human,2023
49.7398,-93.9369,0.1,Ontario,Other / unknown,2023
51.0874,-93.1648,0.1,Ontario,Other / unknown,2023
45.7677,-66.4757,0.1,New Brunswick,Human,2023
50.0167,-90.8001,0.1,Ontario,Other / unknown,2023
45.6992,-66.6049,0.1,New Brunswick,Human,2023
48.5589,-80.1592,0.1,Ontario,Other / unknown,2023
48.6839,-85.5106,0.1,Ontario,Human,2023
45.7781,-66.4788,0.1,New Brunswick,Human,2023
49.2048,-88.3144,0.1,Ontario,Other / unknown,2023
48.7048,-93.2031,0.1,Ontario,Other / unknown,2023
52.9298,-93.6359,0.1,Ontario,Human,2023
47.3486,-64.9869,0.1,New Brunswick,Human,2023
49.0749,-87.6017,0.1,Ontario,Other / unknown,2023
46.2825,-81.38,0.1,Ontario,Other / unknown,2023
51.5071,-94.0669,0.1,Ontario,Other / unknown,2023
45.7988,-78.2957,0.1,Ontario,Other / unknown,2023
50.1628,-91.6901,0.1,Ontario,Other / unknown,2023
51.6197,-93.1131,0.1,Ontario,Other / unknown,2023
45.9099,-66.5628,0.1,New Brunswick,Human,2023
45.9573,-66.8384,0.1,New Brunswick,Human,2023
47.9454,-66.6027,0.1,New Brunswick,Human,2023
50.0676,-93.2492,0.1,Ontario,Other / unknown,2023
46.9741,-67.694,0.1,New Brunswick,Human,2023
47.5112,-64.9461,0.1,New Brunswick,Human,2023
47.7896,-65.7359,0.1,New Brunswick,Human,2023
51.239,-88.6853,0.1,Ontario,Other / unknown,2023
51.0558,-88.0479,0.1,Ontario,Other / unknown,2023
49.1762,-87.5416,0.1,Ontario,Other / unknown,2023
50.1344,-91.4787,0.1,Ontario,Other / unknown,2023
51.9495,-93.8596,0.1,Ontario,Other / unknown,2023
50.2813,-89.0761,0.1,Ontario,Human,2023
45.8315,-66.5928,0.1,New Brunswick,Human,2023
46.6607,-67.7197,0.1,New Brunswick,Human,2023
51.7085,-91.6706,0.1,Ontario,Other / unknown,2023
50.3231,-92.7628,0.1,Ontario,Other / unknown,2023
45.9027,-66.5347,0.1,New Brunswick,Human,2023
50.0798,-90.8534,0.1,Ontario,Other / unknown,2023
51.2329,-90.2346,0.1,Ontario,Human,2023
46.0946,-67.5713,0.1,New Brunswick,Human,2023
46.5985,-65.9516,0.1,New Brunswick,Human,2023
48.6654,-85.5798,0.1,Ontario,Other / unknown,2023
53.8423,-89.5345,0.1,Ontario,Other / unknown,2023
45.9609,-65.7327,0.1,New Brunswick,Human,2023
49.1291,-92.823,0.1,Ontario,Other / unknown,2023
50.7278,-94.0606,0.1,Ontario,Human,2023
47.9763,-82.1082,0.1,Ontario,Other / unknown,2023
46.8656,-65.6665,0.1,New Brunswick,Human,2023
49.2135,-81.0239,0.1,Ontario,Human,2023
48.4197,-85.8842,0.1,Ontario,Other / unknown,2023
47.9657,-81.8674,0.1,Ontario,Human,2023
48.9582,-87.5498,0.1,Ontario,Other / unknown,2023
50.1515,-93.9968,0.1,Ontario,Human,2023
48.9534,-91.7778,0.1,Ontario,Other / unknown,2023
46.005,-66.9141,0.1,New Brunswick,Human,2023
48.7509,-86.2306,0.1,Ontario,Other / unknown,2023
50.6777,-89.5876,0.1,Ontario,Other / unknown,2023
50.41,-92.9589,0.1,Ontario,Other / unknown,2023
44.9403,-77.5858,0.1,Ontario,Human,2023
51.2418,-88.6825,0.1,Ontario,Other / unknown,2023
49.9636,-91.7346,0.1,Ontario,Other / unknown,2023
49.1772,-87.9117,0.1,Ontario,Other / unknown,2023
53.2244,-105.7568,0.1,Saskatchewan,Human,2023
45.791,-78.31,0.1,Ontario,Other / unknown,2023
45.8855,-78.6205,0.1,Ontario,Human,2023
45.1979,-64.6317,0.1,Nova Scotia,Human,2023
44.7493,-78.9269,0.1,Ontario,Human,2023
54.1031,-97.6586,0.1,Manitoba,Human,2023
47.9017,-59.0515,0.1,Newfoundland and Labrador,Human,2023
49.5937,-87.0352,0.1,Ontario,Other / unknown,2023
47.9371,-58.986,0.1,Newfoundland and Labrador,Human,2023
44.2823,-64.5801,0.1,Nova Scotia,Human,2023
54.0506,-100.949,0.1,Manitoba,Human,2023
44.0176,-65.9078,0.1,Nova Scotia,Human,2023
50.9048,-114.6592,0.1,Alberta,Human,2023
44.5118,-64.3175,0.1,Nova Scotia,Human,2023
45.9176,-79.9199,0.1,Ontario,Unknown,2023
52.1714,-95.3856,0.1,Manitoba,Human,2023
47.4874,-84.8076,0.1,Ontario,Other / unknown,2023
54.1783,-101.408,0.1,Manitoba,Other / unknown,2023
54.8161,-101.464,0.1,Manitoba,Human,2023
55.3317,-97.7217,0.1,Manitoba,Human,2023
53.7628,-94.3172,0.1,Manitoba,Other / unknown,2023
53.078,-93.3394,0.1,Ontario,Human,2023
50.3344,-88.7992,0.1,Ontario,Other / unknown,2023
47.9402,-58.964,0.1,Newfoundland and Labrador,Human,2023
52.3286,-96.975,0.1,Manitoba,Human,2023
52.2611,-96.7125,0.1,Manitoba,Other / unknown,2023
44.8159,-63.6957,0.1,Nova Scotia,Human,2023
45.4829,-62.4258,0.1,Nova Scotia,Human,2023
45.5839,-62.8429,0.1,Nova Scotia,Human,2023
48.9883,-87.5332,0.1,Ontario,Other / unknown,2023
53.6511,-100.124,0.1,Manitoba,Other / unknown,2023
52.1528,-95.3769,0.1,Manitoba,Human,2023
46.2073,-61.2971,0.1,Nova Scotia,Human,2023
49.1683,-85.7749,0.1,Ontario,Other / unknown,2023
55.9247,-92.2294,0.1,Manitoba,Human,2023
48.3769,-58.6531,0.1,Newfoundland and Labrador,Human,2023
45.5699,-62.6238,0.1,Nova Scotia,Human,2023
55.8611,-92.1133,0.1,Manitoba,Human,2023
45.209,-79.8391,0.1,Ontario,Other / unknown,2023
48.3765,-58.6577,0.1,Newfoundland and Labrador,Human,2023
51.3208,-96.3597,0.1,Manitoba,Human,2023
49.8738,-90.0918,0.1,Ontario,Other / unknown,2023
47.9034,-59.047,0.1,Newfoundland and Labrador,Human,2023
51.7253,-95.6094,0.1,Manitoba,Other / unknown,2023
44.1378,-64.635,0.1,Nova Scotia,Human,2023
54.1036,-97.6581,0.1,Manitoba,Human,2023
51.0019,-95.6669,0.1,Manitoba,Other / unknown,2023
56.5183,-94.1239,0.1,Manitoba,Human,2023
52.6431,-95.6989,0.1,Manitoba,Other / unknown,2023
52.2878,-96.9867,0.1,Manitoba,Other / unknown,2023
51.9967,-96.52,0.1,Manitoba,Other / unknown,2023
45.9487,-60.6833,0.1,Nova Scotia,Human,2023
49.8017,-95.1836,0.1,Manitoba,Human,2023
54.6,-101.14,0.1,Manitoba,Human,2023
46.6548,-60.9679,0.1,Nova Scotia,Human,2023
52.1542,-95.3772,0.1,Manitoba,Human,2023
48.7437,-91.4003,0.1,Ontario,Other / unknown,2023
52.7342,-100.701,0.1,Manitoba,Human,2023
53.8742,-99.99,0.1,Manitoba,Human,2023
51.0928,-95.6878,0.1,Manitoba,Other / unknown,2023
48.3835,-58.6442,0.1,Newfoundland and Labrador,Human,2023
48.3511,-88.8903,0.1,Ontario,Other / unknown,2023
53.7014,-100.334,0.1,Manitoba,Human,2023
54.4289,-97.7244,0.1,Manitoba,Other / unknown,2023
50.99,-95.6089,0.1,Manitoba,Other / unknown,2023
54.6653,-101.571,0.1,Manitoba,Other / unknown,2023
50.3264,-95.7369,0.1,Manitoba,Other / unknown,2023
53.3031,-60.3413,0.1,Newfoundland and Labrador,Human,2023
48.78,-67.3525,0.1,Quebec,Human,2023
53.3039,-60.3408,0.1,Newfoundland and Labrador,Human,2023
52.3618,-107.1073,0.1,Saskatchewan,Human,2023
53.5118,-109.8895,0.1,Saskatchewan,Human,2023
45.9691,-66.8515,0.1,New Brunswick,Human,2023
53.1369,-109.6479,0.1,Saskatchewan,Human,2023
45.3703,-78.4493,0.1,Ontario,Human,2023
44.9988,-64.2878,0.1,Nova Scotia,Human,2023
49.5147,-82.9251,0.1,Ontario,Human,2023
53.1716,-109.7348,0.1,Saskatchewan,Human,2023
50.1795,-103.0283,0.1,Saskatchewan,Human,2023
50.2,-108.1948,0.1,Saskatchewan,Human,2023
52.2599,-103.1897,0.1,Saskatchewan,Human,2023
54.9027,-103.2806,0.1,Saskatchewan,Human,2023
45.0729,-64.6401,0.1,Nova Scotia,Human,2023
45.4159,-63.3035,0.1,Nova Scotia,Human,2023
55.1761,-102.9206,0.1,Saskatchewan,Human,2023
55.1724,-102.9278,0.1,Saskatchewan,Human,2023
55.1825,-102.942,0.1,Saskatchewan,Human,2023
55.5279,-102.3192,0.1,Saskatchewan,Human,2023
56.3243,-103.2357,0.1,Saskatchewan,Human,2023
49.1042,-87.8172,0.1,Ontario,Other / unknown,2023
47.7806,-83.3088,0.1,Ontario,Other / unknown,2023
45.519,-62.744,0.1,Nova Scotia,Human,2023
54.785,-97.9578,0.1,Manitoba,Other / unknown,2023
53.1092,-99.8025,0.1,Manitoba,Human,2023
53.7075,-100.334,0.1,Manitoba,Other / unknown,2023
45.9956,-81.2117,0.1,Ontario,Other / unknown,2023
46.9092,-79.4363,0.1,Ontario,Other / unknown,2023
54.7506,-101.521,0.1,Manitoba,Human,2023
44.9943,-64.8122,0.1,Nova Scotia,Human,2023
51.8158,-100.913,0.1,Manitoba,Human,2023
44.2252,-64.536,0.1,Nova Scotia,Human,2023
54.3936,-97.5694,0.1,Manitoba,Other / unknown,2023
45.4183,-63.3112,0.1,Nova Scotia,Human,2023
48.5416,-58.757,0.1,Newfoundland and Labrador,Human,2023
48.4333,-58.4691,0.1,Newfoundland and Labrador,Human,2023
56.8561,-101.038,0.1,Manitoba,Human,2023
54.1028,-97.6603,0.1,Manitoba,Human,2023
49.6253,-96.365,0.1,Manitoba,Human,2023
50.3111,-95.2992,0.1,Manitoba,Other / unknown,2023
48.5139,-58.9567,0.1,Newfoundland and Labrador,Human,2023
48.5084,-58.2624,0.1,Newfoundland and Labrador,Human,2023
45.4232,-63.5001,0.1,Nova Scotia,Human,2023
45.839,-66.5308,0.1,New Brunswick,Human,2023
46.1874,-60.02,0.1,Nova Scotia,Human,2023
47.4037,-72.5199,0.1,Quebec,Other / unknown,2023
