hood_id,name,population,auto_theft,bike_theft,break_enter,theft_from_mv,robbery,assault,theft_over,shooting,homicide,year
34,Bathurst Manor,17639,141.731384277344,22.67702293396,113.385108947754,153.069900512695,79.3695755004883,510.233001708984,56.692554473877,11.33851146698,0.0,2025
33,Clanton Park,21057,185.211563110352,85.4822616577148,132.972412109375,194.709594726563,94.9802932739258,584.128784179688,90.2312774658203,4.74901437759399,0.0,2025
32,Englemount-Lawrence,24079,149.507873535156,24.9179782867432,137.048873901367,207.649826049805,45.6829605102539,539.889526367188,29.0709743499756,24.9179782867432,4.15299654006958,2025
31,Yorkdale-Glen Park,21111,492.634185791016,80.526741027832,341.054412841797,360.001892089844,146.842880249023,1212.63793945313,274.73828125,28.4212017059326,4.73686695098877,2025
30,Brookhaven-Amesbury,19153,193.181228637695,10.4422283172607,167.075653076172,182.738998413086,62.6533699035645,610.870361328125,46.9900283813477,10.4422283172607,5.22111415863037,2025
29,Maple Leaf,11327,308.996215820313,0.0,79.456169128418,220.711578369141,26.4853897094727,379.623901367188,52.9707794189453,8.82846260070801,0.0,2025
28,Rustic,10399,211.558807373047,28.8489284515381,86.5467834472656,115.395713806152,19.2326183319092,971.247253417969,28.8489284515381,0.0,0.0,2025
27,York University Heights,33592,634.079528808594,53.5841865539551,375.089294433594,312.574432373047,128.00666809082,1274.11291503906,178.613952636719,11.9075965881348,0.0,2025
25,Glenfield-Jane Heights,31831,226.194595336914,12.5663661956787,113.097297668457,97.3893356323242,144.513214111328,1083.84912109375,62.8318290710449,25.1327323913574,0.0,2025
57,Broadview North,12345,194.410690307617,56.7031173706055,97.2053451538086,105.305793762207,8.10044574737549,583.232055664063,24.3013362884521,0.0,0.0,2025
56,Leaside-Bennington,18786,298.094329833984,10.6462259292603,180.98583984375,234.21696472168,10.6462259292603,212.924514770508,47.908016204834,0.0,0.0,2025
55,Thorncliffe Park,23826,377.738616943359,16.7883815765381,104.927391052246,226.643157958984,83.9419097900391,637.958557128906,54.5622444152832,0.0,0.0,2025
54,O'Connor-Parkview,20647,179.202789306641,4.84331846237183,77.4930953979492,193.73274230957,43.5898666381836,755.557678222656,38.7465476989746,4.84331846237183,0.0,2025
53,Henry Farm,25449,192.541946411133,23.5765647888184,55.0119857788086,94.3062591552734,51.0825576782227,286.848205566406,27.5059928894043,3.9294273853302,3.9294273853302,2025
52,Bayview Village,30037,139.827545166016,23.3045902252197,176.44905090332,169.790588378906,56.5968627929688,439.4580078125,49.9384078979492,0.0,0.0,2025
50,Newtonbrook East,18231,252.317474365234,5.48516273498535,170.0400390625,170.0400390625,60.3367881774902,554.001403808594,49.3664627075195,0.0,0.0,2025
49,Bayview Woods-Steeles,13992,142.938827514648,21.4408226013184,228.702117919922,200.114349365234,57.1755294799805,285.877655029297,35.7347068786621,0.0,7.14694118499756,2025
48,Hillcrest Village,17975,116.828926086426,33.379695892334,200.278167724609,172.46174621582,166.898468017578,467.315704345703,83.4492340087891,5.56328248977661,0.0,2025
20,Alderwood,14367,222.732650756836,6.96039533615112,201.851470947266,132.247512817383,69.6039505004883,508.108856201172,104.40592956543,6.96039533615112,0.0,2025
19,Long Branch,13151,159.683670043945,38.0199241638184,182.495620727539,129.267730712891,45.6239051818848,577.90283203125,22.8119525909424,0.0,0.0,2025
