ctuid,name,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous,population
5050170.01,5050170.01,15.1,0.6,1.1,5.6,1.6,3.4,1.6,0.7,0.0,0.0,0.0,82.1,2.8,4270
5050170.03,5050170.03,21.4,3.5,2.5,8.0,0.5,2.8,1.0,0.3,0.6,0.6,0.0,76.2,2.5,3860
5050170.04,5050170.04,12.4,1.8,0.9,4.9,0.6,1.3,1.0,0.0,0.0,0.0,0.4,85.1,2.5,3380
5050170.05,5050170.05,19.7,1.0,2.1,5.7,1.2,5.8,0.9,1.0,0.7,0.0,0.0,77.6,2.8,3355
5050170.08,5050170.08,25.9,6.8,1.7,7.0,0.8,4.3,1.2,1.2,1.2,0.0,0.0,71.8,2.5,2415
5050170.09,5050170.09,20.1,2.9,1.9,8.8,1.2,2.7,1.1,0.0,0.9,0.0,0.0,77.5,2.3,4755
5050170.10,5050170.10,22.6,5.9,1.7,6.4,0.0,3.7,0.7,1.0,1.4,0.0,0.0,74.7,2.8,4320
5050170.11,5050170.11,26.4,5.0,2.8,10.5,0.8,2.2,0.8,0.0,1.5,0.0,0.0,69.1,4.5,3010
5050170.12,5050170.12,29.2,3.5,2.3,13.9,1.7,4.8,0.4,0.2,1.1,0.0,0.0,67.0,3.8,4920
5050170.13,5050170.13,27.5,1.6,0.3,15.3,1.6,3.6,0.8,0.6,2.0,0.0,0.0,69.7,2.8,4950
5050171.03,5050171.03,5.6,0.7,0.3,1.3,0.0,1.2,0.4,0.0,0.5,0.0,0.3,89.1,5.3,5570
5050171.05,5050171.05,30.1,4.7,2.2,11.5,0.2,4.7,1.6,1.0,1.5,0.8,0.0,67.2,2.7,5805
5050171.06,5050171.06,8.8,1.2,1.5,2.6,0.2,1.5,0.8,0.0,0.4,0.0,0.0,86.9,4.3,7245
5050171.07,5050171.07,36.1,8.8,2.4,11.2,1.0,6.7,1.4,0.3,2.7,0.0,0.3,60.4,3.5,4580
5050171.11,5050171.11,50.1,9.8,2.9,20.2,1.4,7.6,1.3,1.8,2.9,0.3,0.1,48.2,1.7,7460
5050171.12,5050171.12,54.5,12.0,4.2,18.8,1.8,9.1,1.7,0.9,3.0,0.6,0.0,43.1,2.3,9030
5050171.13,5050171.13,41.9,11.4,0.8,9.7,0.0,5.9,4.2,0.0,5.5,0.0,0.0,55.1,3.0,1180
5050171.14,5050171.14,25.1,2.9,1.7,11.0,0.9,3.5,1.6,0.0,0.0,0.0,0.0,70.8,4.0,3765
5050171.15,5050171.15,45.3,7.7,1.3,18.2,2.6,7.1,2.5,1.3,1.8,0.0,0.6,51.9,2.7,3850
5050180.01,5050180.01,10.8,0.6,0.7,5.9,0.7,1.2,0.5,0.0,0.4,0.0,0.0,83.5,5.7,8325
5050180.02,5050180.02,9.8,1.7,0.4,5.2,0.4,0.9,0.2,0.2,0.2,0.0,0.0,84.5,5.8,5635
5050181.01,5050181.01,4.3,0.6,0.0,1.1,0.9,0.9,0.2,0.0,0.0,0.0,0.0,92.2,3.4,6235
5050181.02,5050181.02,3.0,0.3,0.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,91.1,6.0,5760
5050182.00,5050182.00,3.0,0.0,0.0,1.0,0.5,0.5,0.0,0.4,0.0,0.0,0.0,91.0,6.0,4015
5050183.00,5050183.00,5.4,1.3,0.7,2.0,0.0,0.2,0.0,0.2,0.1,0.0,0.0,90.9,3.7,6810
5050184.00,5050184.00,6.2,0.5,0.5,2.0,0.2,0.9,0.8,0.2,0.0,0.3,0.3,89.6,4.2,8615
5050190.01,5050190.01,5.0,0.4,0.3,1.3,0.0,1.4,0.5,0.5,0.4,0.0,0.0,91.0,4.0,6635
5050190.02,5050190.02,12.7,2.0,2.1,2.8,0.9,2.8,0.7,0.2,0.0,0.4,0.3,84.5,2.9,7565
5050191.01,5050191.01,16.6,4.1,4.5,2.1,1.1,1.5,1.1,0.8,0.6,0.0,0.0,80.0,3.4,4995
5050191.02,5050191.02,4.9,0.7,0.5,1.4,0.0,0.2,0.9,0.4,0.0,0.3,0.0,92.1,3.1,4970
5050200.01,5050200.01,2.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,94.1,3.5,2300
5050200.02,5050200.02,5.4,1.1,1.1,0.6,0.3,0.7,0.6,0.3,0.5,0.0,0.0,91.8,2.7,7095
5050201.00,5050201.00,10.2,2.7,3.8,0.7,0.0,0.8,0.6,0.2,0.5,0.0,0.0,87.2,2.6,5220
5050300.01,5050300.01,10.9,3.0,1.9,1.2,0.3,0.8,0.7,1.0,0.6,0.7,0.0,85.4,3.7,7625
5050300.02,5050300.02,9.0,2.4,1.4,0.8,0.0,0.0,1.4,0.8,0.0,0.0,0.0,88.3,2.7,3115
5050301.00,5050301.00,4.0,1.3,0.4,1.3,0.0,0.2,0.5,0.0,0.0,0.0,0.0,92.4,3.7,4650
5050302.00,5050302.00,4.1,0.5,0.8,0.3,0.1,0.3,1.4,0.6,0.0,0.0,0.0,92.3,3.4,6965
5050400.00,5050400.00,3.4,0.8,0.3,0.7,0.1,0.4,0.3,0.2,0.0,0.2,0.1,93.8,2.8,17805
5050500.00,5050500.00,21.5,1.8,2.2,7.9,1.4,2.8,3.4,0.8,0.8,0.0,0.0,75.3,3.2,2530
5050501.00,5050501.00,28.2,3.0,2.1,11.8,2.7,3.3,0.9,2.1,0.6,0.6,0.0,68.8,3.3,1650
5050502.00,5050502.00,29.4,0.8,0.8,11.9,1.5,6.2,2.8,2.6,0.5,0.0,0.0,67.0,3.4,1940
5050503.00,5050503.00,25.6,0.0,0.0,9.4,0.0,5.1,5.1,2.8,1.1,0.0,0.0,67.3,7.1,1760
5050504.01,5050504.01,23.7,0.8,1.9,12.3,0.2,4.8,1.3,0.6,0.8,0.0,0.3,73.9,2.4,6335
5050504.03,5050504.03,28.1,0.7,2.6,13.8,0.4,5.3,2.1,0.6,0.8,0.0,0.0,69.5,2.4,5595
5050504.04,5050504.04,31.7,1.1,1.8,13.7,2.0,7.0,3.7,0.6,0.7,0.0,0.0,65.9,2.4,5610
5050504.05,5050504.05,18.7,0.2,2.6,5.1,0.0,3.5,3.2,1.5,0.5,0.5,0.0,78.5,2.7,4255
5050505.00,5050505.00,17.7,0.8,0.0,6.8,1.1,4.3,1.9,1.1,0.0,0.0,0.3,76.9,5.4,3165
5050506.00,5050506.00,18.6,1.9,0.6,9.4,0.3,2.6,1.4,1.0,0.0,0.0,0.2,78.1,3.4,4540
5050507.00,5050507.00,37.0,1.4,1.9,22.1,1.2,5.5,2.5,1.3,0.5,0.0,0.0,59.3,3.7,4675
5050508.00,5050508.00,43.1,0.5,1.5,22.7,3.1,4.9,7.5,0.3,1.6,0.0,0.0,54.6,2.3,3060
5050509.00,5050509.00,24.9,0.7,2.0,13.5,0.7,3.4,3.2,0.0,0.0,0.0,0.0,70.5,4.8,2815
5050510.01,5050510.01,26.9,1.5,0.8,15.6,1.0,4.2,2.6,0.7,0.0,0.0,0.0,68.8,4.2,5180
5050510.02,5050510.02,32.0,3.7,2.5,18.0,0.0,2.0,2.3,1.1,0.9,0.0,0.0,64.4,3.4,2810
5050511.01,5050511.01,39.4,1.0,0.4,28.4,2.3,3.2,2.0,0.2,0.5,0.2,0.0,57.0,3.6,6875
5050511.02,5050511.02,15.9,0.3,1.1,5.8,0.0,3.5,2.2,0.8,1.3,0.1,0.0,78.2,5.9,7195
5050600.00,5050600.00,21.4,1.9,0.9,8.6,0.8,2.8,4.3,1.7,0.0,0.0,0.0,71.1,7.7,2665
5050601.01,5050601.01,23.8,1.3,0.2,11.3,0.0,6.4,2.8,0.8,0.2,0.0,0.0,71.0,5.2,4330
5050601.02,5050601.02,10.7,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5,0.0,0.0,83.8,5.5,2005
5050601.03,5050601.03,16.6,0.6,0.4,9.2,0.4,2.3,2.4,0.6,0.0,0.0,0.0,79.6,3.8,4190
5050602.01,5050602.01,18.2,0.0,0.5,7.2,0.0,5.3,4.0,0.0,0.0,0.0,0.0,78.8,3.0,3960
5050602.02,5050602.02,25.2,0.3,1.5,15.6,0.0,5.7,1.0,0.9,0.0,0.0,0.0,71.2,3.4,2915
5050602.03,5050602.03,20.2,0.0,0.9,9.2,0.5,6.9,1.3,0.4,0.0,0.0,0.0,76.2,3.8,6060
5050610.01,5050610.01,6.5,0.0,0.5,4.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,88.9,4.6,2065
5050610.02,5050610.02,8.2,0.0,1.0,3.2,0.0,2.2,1.2,0.0,0.0,0.0,0.0,87.6,4.5,2010
5050611.00,5050611.00,12.1,0.7,0.2,7.1,0.0,2.0,1.1,0.2,0.0,0.0,0.0,81.9,6.0,4505
5050612.01,5050612.01,10.4,0.5,0.0,6.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,84.5,4.8,2065
5050612.02,5050612.02,7.7,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,87.3,4.4,905
5050613.01,5050613.01,6.8,0.3,0.0,1.7,0.0,2.8,1.4,0.0,0.3,0.0,0.0,89.4,3.8,3525
5050613.03,5050613.03,10.5,0.2,0.0,5.6,0.0,1.6,2.1,0.0,0.0,0.0,0.0,84.3,5.2,6260
5050613.04,5050613.04,13.5,0.0,0.0,5.5,0.0,2.4,4.1,0.0,0.0,0.0,0.0,82.3,4.4,3530
5050613.06,5050613.06,12.9,0.0,0.0,6.6,0.0,2.8,2.8,0.0,0.0,0.0,0.0,81.0,6.1,3260
5050613.07,5050613.07,12.0,0.9,0.0,5.5,0.0,2.2,2.6,0.0,0.0,0.0,0.0,84.6,3.4,4115
5050620.01,5050620.01,4.6,0.0,0.4,1.6,0.0,1.9,0.6,0.0,0.0,0.0,0.0,91.3,4.2,5090
5050620.03,5050620.03,15.8,0.7,0.4,5.0,0.4,6.0,1.7,0.0,0.0,0.0,0.0,80.9,3.2,3610
5050620.04,5050620.04,17.4,0.0,0.0,8.3,0.0,6.7,1.4,0.0,0.0,0.0,0.0,80.5,2.3,4720
5050630.02,5050630.02,10.2,0.0,0.0,6.2,0.0,2.2,1.0,0.0,0.0,0.0,0.0,85.0,4.9,4165
5050630.03,5050630.03,9.0,0.2,0.4,6.4,0.3,0.4,0.5,0.3,0.4,0.0,0.0,85.4,5.6,5810
5050630.04,5050630.04,15.4,0.7,0.0,12.0,0.0,0.9,0.8,0.3,0.0,0.0,0.0,77.7,6.9,3795
5050631.01,5050631.01,11.6,0.0,0.0,7.4,0.4,1.3,0.8,0.0,0.6,0.0,0.0,84.0,4.4,6300
5050631.02,5050631.02,16.2,0.6,0.4,10.4,0.0,1.3,2.3,0.2,0.0,0.0,0.0,80.3,3.5,4105
5050700.01,5050700.01,2.8,0.3,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.4,92.2,5.0,8495
5050700.03,5050700.03,2.2,0.0,0.1,0.7,0.3,0.2,0.4,0.2,0.0,0.0,0.0,93.1,4.7,7460
5050700.04,5050700.04,3.2,0.0,0.2,0.8,0.0,0.7,0.4,0.3,0.0,0.0,0.0,91.0,5.8,5860
5050710.01,5050710.01,5.0,0.0,0.0,3.9,0.0,0.2,0.8,0.0,0.0,0.0,0.0,91.3,3.7,5895
5050710.02,5050710.02,6.3,0.3,0.1,4.5,0.1,0.5,0.3,0.3,0.0,0.0,0.0,89.5,4.3,7265
5050711.00,5050711.00,3.1,0.0,0.0,1.2,0.0,0.3,0.2,0.0,0.0,0.0,0.0,90.8,6.0,6225
5050712.00,5050712.00,2.9,0.0,0.5,0.9,0.0,0.5,0.8,0.0,0.0,0.0,0.0,90.8,6.2,6420
5050800.00,5050800.00,6.7,0.0,1.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,87.4,5.9,1265
5050810.01,5050810.01,14.7,0.7,1.2,7.8,0.2,1.5,2.1,0.5,0.0,0.0,0.0,81.0,4.2,4615
5050810.02,5050810.02,23.6,1.7,0.9,11.9,0.0,4.2,3.6,0.4,0.5,0.0,0.0,71.6,4.7,4910
5050811.01,5050811.01,8.6,0.6,0.6,2.5,0.4,2.1,0.5,0.0,0.0,0.4,0.6,87.0,4.3,3965
5050811.02,5050811.02,13.7,0.0,1.7,4.9,0.5,2.3,2.1,0.5,0.4,0.0,0.4,81.1,5.1,4700
5050820.01,5050820.01,10.4,1.3,1.8,2.7,0.0,2.1,0.7,0.7,0.0,0.0,0.5,82.5,7.3,2795
5050820.02,5050820.02,20.6,0.9,2.0,7.2,0.3,3.9,3.1,0.7,0.0,0.4,0.0,74.8,4.6,4880
5050821.02,5050821.02,28.6,1.6,4.7,11.0,0.3,3.9,1.6,1.7,1.6,0.7,0.2,69.3,2.1,5145
5050821.03,5050821.03,35.1,1.5,7.6,13.1,0.5,5.4,2.1,1.9,1.3,0.7,0.0,61.5,3.4,4270
5050821.04,5050821.04,25.9,1.3,2.4,10.9,0.4,5.3,1.8,2.2,0.6,0.0,0.0,69.8,4.3,4780
5050822.02,5050822.02,5.6,1.1,0.7,0.7,0.3,0.5,0.9,0.8,0.3,0.0,0.0,91.8,2.6,8000
5050822.03,5050822.03,11.4,0.0,0.8,5.5,0.0,2.2,2.4,0.0,0.0,0.0,0.0,85.0,3.4,2465
5050822.07,5050822.07,38.5,1.5,1.7,21.5,0.7,6.2,3.2,0.8,1.0,0.2,0.0,58.0,3.5,8100
5050822.08,5050822.08,30.0,0.2,2.0,14.1,1.1,5.9,2.5,0.9,0.7,1.0,0.0,67.1,2.9,5710
5050822.09,5050822.09,31.4,0.8,1.3,19.2,0.6,5.1,2.6,0.2,0.4,0.0,0.0,65.3,3.3,5530
5050822.10,5050822.10,21.0,0.2,0.7,10.2,0.0,4.4,2.6,0.5,0.8,0.0,0.0,76.1,2.9,6005
5050822.11,5050822.11,44.7,0.7,1.5,29.8,1.4,6.2,3.6,0.8,0.2,0.5,0.0,51.0,4.3,4425
5050840.00,5050840.00,11.6,0.2,0.2,4.0,1.0,3.5,0.6,0.7,0.5,0.0,0.0,83.8,4.6,5335
5050841.04,5050841.04,16.4,0.0,2.1,3.6,0.0,8.6,0.7,0.4,0.0,0.0,0.0,82.0,1.7,5650
5050841.06,5050841.06,5.5,1.3,0.0,1.1,0.0,0.0,0.5,0.3,0.0,0.0,0.0,87.9,6.6,3180
5050841.08,5050841.08,3.0,0.0,0.5,0.8,0.0,0.7,0.9,0.0,0.0,0.0,0.0,92.7,4.4,6425
5050841.09,5050841.09,2.5,0.0,0.0,1.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,91.8,5.8,1825
5050841.10,5050841.10,9.3,0.0,0.2,2.8,0.0,3.4,1.8,0.6,0.4,0.0,0.0,87.8,2.9,4145
5050841.11,5050841.11,18.5,0.4,2.9,5.2,0.6,6.4,1.0,0.2,0.9,0.0,0.0,79.1,2.4,5275
5050850.00,5050850.00,2.5,0.0,0.3,0.8,0.0,0.5,0.2,0.0,0.0,0.0,0.0,89.5,8.3,6115
5050900.00,5050900.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,545
5050901.00,5050901.00,1.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,95.6,3.3,6075
5050902.00,5050902.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,2.7,730
5050903.00,5050903.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,5.4,920
5050904.00,5050904.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,12.2,655
5050905.00,5050905.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,6.5,840
5050906.00,5050906.00,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,4.8,3050
5050907.00,5050907.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,415
5050908.00,5050908.00,1.6,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4,7.0,925
5050909.00,5050909.00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,5.4,460
5051000.00,5051000.00,4.2,1.3,0.1,0.5,0.3,0.2,0.3,0.6,0.5,0.2,0.3,89.6,6.2,9415
5051001.00,5051001.00,1.1,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,91.6,7.2,7590
5052000.00,5052000.00,6.6,1.5,0.4,2.2,0.2,0.7,0.7,0.3,0.1,0.0,0.3,88.8,4.6,12265
5052001.00,5052001.00,3.5,0.7,0.6,0.5,0.4,0.2,0.3,0.1,0.0,0.2,0.0,92.3,4.2,9000
5052002.00,5052002.00,3.0,0.6,0.4,0.8,0.3,0.4,0.2,0.1,0.0,0.0,0.0,93.0,4.0,14395
5290001.01,5290001.01,7.2,1.0,0.6,0.7,0.6,0.7,0.3,2.2,0.0,0.6,0.0,87.6,5.1,3600
5290001.02,5290001.02,5.0,0.7,0.0,1.2,0.4,0.0,0.8,0.8,0.0,0.0,0.0,90.0,5.0,4580
5290002.00,5290002.00,6.8,1.0,0.4,1.8,0.9,0.3,0.6,0.0,0.0,0.0,0.0,86.6,6.6,3910
5290003.00,5290003.00,14.4,3.9,1.6,1.9,1.4,0.9,0.5,2.7,0.6,0.6,0.0,79.4,6.2,6185
5290004.00,5290004.00,6.7,2.2,0.5,0.7,1.0,0.5,0.8,0.8,0.0,0.0,0.0,87.5,5.7,4375
5290005.00,5290005.00,9.8,3.5,0.0,1.6,0.0,1.4,1.2,0.0,0.0,0.0,0.0,86.2,4.2,2135
5290006.00,5290006.00,6.6,2.0,0.5,1.4,0.8,0.8,0.3,0.2,0.6,0.0,0.0,88.2,5.2,5805
5290007.00,5290007.00,12.7,6.8,0.0,1.4,1.0,0.9,0.8,0.2,0.0,0.8,0.0,77.9,9.4,4415
5290008.00,5290008.00,7.1,3.8,0.9,1.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,87.2,5.6,3865
5290009.01,5290009.01,11.1,4.2,0.5,2.0,1.3,1.5,0.0,0.0,0.0,0.3,0.0,85.4,3.4,2980
5290009.02,5290009.02,6.8,2.3,1.2,1.0,0.0,0.6,0.2,0.0,0.4,0.0,0.0,89.5,3.8,5255
5290009.03,5290009.03,11.2,4.8,1.8,1.0,0.4,0.0,0.2,0.2,0.0,0.9,0.0,86.7,2.1,6170
5290009.04,5290009.04,8.0,4.0,0.9,1.3,0.6,0.0,0.3,0.2,0.0,0.0,0.0,88.3,3.8,5280
5290010.00,5290010.00,7.9,2.1,0.9,1.5,0.7,0.4,0.0,0.0,0.0,0.0,0.0,82.8,9.4,2670
5290011.00,5290011.00,10.6,2.6,1.0,4.3,0.0,0.0,0.7,0.3,0.0,0.0,0.0,84.6,4.9,2885
5290012.00,5290012.00,8.6,3.2,0.7,0.9,0.7,0.7,0.3,0.6,0.0,0.5,0.2,86.3,5.1,7530
5290013.00,5290013.00,9.0,2.6,3.2,1.6,0.0,0.3,0.3,0.4,0.0,0.0,0.0,87.2,3.7,5605
5290014.00,5290014.00,14.6,2.4,1.2,0.0,1.2,0.0,1.0,0.0,3.0,1.4,0.0,82.4,2.8,2535
5290100.00,5290100.00,3.5,0.6,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,2.9,3950
5290101.00,5290101.00,1.6,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,3.4,3665
5290102.01,5290102.01,4.1,1.2,0.4,1.1,0.3,0.0,0.3,0.0,0.0,0.0,0.4,92.0,3.8,7065
5290102.03,5290102.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,64.3,1245
5290102.04,5290102.04,3.2,0.3,0.0,0.0,0.3,0.0,0.8,0.0,0.8,0.0,0.0,91.8,4.9,3165
5290103.00,5290103.00,2.2,0.3,0.8,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,95.6,2.2,5630
5290104.00,5290104.00,12.0,3.7,0.8,0.7,1.1,1.1,1.4,0.6,0.7,0.7,0.2,86.0,2.0,4425
5290105.01,5290105.01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,61.2,335
5290105.02,5290105.02,2.3,0.6,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,2.7,5630
5290106.00,5290106.00,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,93.7,1.5,1340
5290200.00,5290200.00,3.1,1.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,2.7,4195
5290201.00,5290201.00,6.9,2.0,0.4,2.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0,89.8,3.2,5570
9700001.00,9700001.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,4.2,240
9700002.00,9700002.00,8.3,2.9,1.4,1.4,1.3,0.0,0.4,0.4,0.0,0.0,0.0,82.4,9.3,5685
9700003.00,9700003.00,15.1,6.8,1.5,2.1,0.8,0.3,0.2,0.3,0.5,1.5,0.4,74.0,10.9,8185
9700004.00,9700004.00,20.5,13.7,1.6,0.9,1.6,0.0,0.0,0.4,0.5,0.0,0.7,70.1,9.5,3690
9700005.00,9700005.00,22.8,11.9,1.1,2.0,5.0,0.0,0.6,1.3,0.0,0.3,0.2,61.1,16.1,6645
9700006.00,9700006.00,7.5,3.3,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.9,69.5,23.2,2130
9700007.00,9700007.00,3.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,18.2,1455
9700008.00,9700008.00,7.9,1.4,0.8,1.6,3.1,0.0,0.2,0.4,0.0,0.0,0.2,63.3,28.9,4140
9700009.00,9700009.00,15.9,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,79.5,6.8,220
9700010.00,9700010.00,12.3,7.8,0.0,0.8,2.1,0.0,0.0,0.0,0.0,1.2,0.0,71.2,16.5,1215
9700011.00,9700011.00,10.2,3.2,0.8,0.5,3.9,0.0,0.0,0.0,0.0,0.0,0.5,67.4,22.5,2980
9700012.00,9700012.00,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,23.1,65
9700013.00,9700013.00,6.8,1.3,2.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,18.3,1915
9700014.00,9700014.00,15.1,5.6,1.7,0.7,5.5,0.0,0.0,0.2,0.0,0.2,0.0,62.5,22.3,4170
9700015.00,9700015.00,21.5,11.2,1.9,2.0,2.4,0.4,1.4,0.8,0.0,0.0,0.4,64.5,14.0,4185
9700016.00,9700016.00,13.5,5.4,2.8,2.2,0.7,0.0,0.6,0.5,0.5,0.0,0.2,76.4,10.1,6160
9700017.00,9700017.00,12.1,5.3,0.0,3.1,1.4,1.4,0.2,0.0,0.0,0.3,0.2,67.9,20.1,4985
9700018.00,9700018.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,11.1,180
9700019.00,9700019.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4,14.8,2025
9700020.00,9700020.00,4.0,0.8,1.2,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.3,82.8,13.2,5295
9700021.00,9700021.00,6.0,2.6,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,85.2,9.0,2905
9700022.00,9700022.00,3.0,0.0,0.7,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,83.9,12.7,2800
9700023.00,9700023.00,4.0,0.3,0.0,1.9,0.8,0.0,0.0,0.0,0.0,0.0,0.8,79.7,16.4,3875
9700100.00,9700100.00,2.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,80.0,18.0,1250
9700101.00,9700101.00,3.4,0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.7,82.7,13.8,4370
9700102.00,9700102.00,2.5,1.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,87.5,10.0,3600
9700103.01,9700103.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,94.1,85
9700103.02,9700103.02,2.7,0.3,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.3,86.8,10.4,3455
4210001.01,4210001.01,13.9,0.7,1.1,4.6,0.0,2.6,2.6,0.9,0.8,0.0,0.0,84.9,1.1,4460
4210001.02,4210001.02,11.6,0.0,0.8,3.3,0.0,2.5,2.8,0.9,0.0,0.0,0.0,87.8,0.6,3225
4210002.00,4210002.00,8.0,0.0,0.0,3.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,91.0,0.6,1620
4210003.00,4210003.00,7.7,0.4,0.5,2.3,0.0,2.1,1.2,0.4,0.2,0.0,0.2,91.0,1.4,6855
4210004.00,4210004.00,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,97.3,1.8,550
4210005.00,4210005.00,5.5,0.7,0.0,0.6,0.0,0.4,1.9,1.0,0.0,0.0,0.0,94.2,0.3,3460
4210006.00,4210006.00,10.9,0.0,0.8,2.9,0.0,2.5,1.7,0.6,0.7,0.0,0.0,88.2,1.0,4830
4210007.00,4210007.00,9.6,0.9,0.0,3.3,0.0,0.0,3.6,0.0,0.0,0.0,0.0,86.9,3.6,2250
4210008.00,4210008.00,9.8,0.0,0.7,2.4,0.0,0.7,2.0,1.3,0.0,0.0,0.0,86.2,4.0,1485
4210009.00,4210009.00,4.1,0.0,0.0,1.0,0.0,0.0,1.8,0.5,0.0,0.0,0.0,94.4,1.5,1955
4210010.00,4210010.00,11.8,0.0,0.4,5.1,0.0,0.4,1.1,1.8,0.0,0.0,0.5,85.5,2.5,2755
4210011.00,4210011.00,5.2,0.0,0.0,1.9,0.0,1.0,1.3,0.6,0.0,0.0,0.0,92.6,2.3,1545
4210012.00,4210012.00,6.5,0.0,0.0,3.4,0.0,0.8,0.8,0.4,0.0,0.0,0.0,91.5,2.0,2470
4210013.00,4210013.00,11.9,3.8,0.0,2.4,0.0,0.0,3.1,0.0,0.0,0.0,0.0,87.4,0.7,1430
4210014.00,4210014.00,9.8,0.0,0.7,2.4,0.0,1.9,2.4,0.7,1.0,0.0,0.0,89.5,0.7,2095
4210015.00,4210015.00,4.6,0.0,0.6,1.4,0.0,0.5,1.0,0.2,0.0,0.0,0.0,94.3,1.0,4065
4210016.00,4210016.00,10.7,0.0,1.1,2.9,0.0,1.6,2.2,0.7,0.4,0.0,0.0,88.2,1.3,2250
4210017.00,4210017.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,95
4210018.00,4210018.00,7.9,0.0,1.0,1.0,0.0,2.5,3.9,0.0,0.0,0.0,0.0,91.6,0.0,1015
4210019.00,4210019.00,8.8,0.0,1.0,3.0,0.0,0.8,1.2,1.2,0.6,0.4,0.0,88.2,3.0,2505
4210020.00,4210020.00,19.3,2.4,0.0,8.2,0.0,1.4,0.8,5.2,0.0,0.0,0.0,79.1,1.6,3180
4210021.00,4210021.00,11.6,0.7,1.9,5.6,0.0,1.9,0.9,0.5,0.0,0.0,0.0,84.2,4.0,2150
4210022.00,4210022.00,13.4,0.9,0.4,7.5,0.0,1.1,1.9,1.3,0.0,0.0,0.0,82.3,4.3,2345
