ctuid,name,english,french,mandarin,punjabi,cantonese,spanish,arabic,tagalog,italian,vietnamese,portuguese,urdu,other,population
9330045.01,9330045.01,90.1,1.3,1.3,0.0,0.4,1.0,0.4,0.0,0.0,0.0,0.5,0.0,5.0,4795
9330045.02,9330045.02,88.0,1.0,1.6,0.0,0.4,1.4,0.0,0.1,0.4,0.0,0.3,0.0,6.8,5900
9330046.00,9330046.00,88.1,1.6,1.0,0.0,0.6,1.0,0.2,0.1,0.2,0.2,0.2,0.0,6.8,5345
9330047.01,9330047.01,90.8,1.4,0.7,0.1,0.3,1.3,0.0,0.0,0.0,0.1,0.3,0.0,5.0,3545
9330047.02,9330047.02,89.5,1.8,0.5,0.0,0.1,1.4,0.0,0.0,0.2,0.0,0.7,0.0,5.8,4200
9330048.01,9330048.01,89.9,1.5,0.5,0.1,0.4,1.3,0.1,0.2,0.1,0.0,0.3,0.0,5.6,5825
9330048.02,9330048.02,83.4,0.6,3.1,0.0,3.1,1.0,0.2,0.0,0.0,0.0,0.4,0.0,8.2,2590
9330049.02,9330049.02,87.3,1.2,0.7,0.0,1.0,0.9,0.1,0.1,0.1,0.1,0.7,0.0,7.8,5860
9330049.03,9330049.03,87.1,1.0,2.8,0.0,1.7,0.7,0.2,0.0,0.0,0.0,0.3,0.0,6.2,2990
9330049.04,9330049.04,84.0,1.0,2.2,0.0,2.4,1.0,0.4,0.1,0.1,0.0,0.0,0.0,8.8,3375
9330049.05,9330049.05,89.2,0.8,1.2,0.0,0.4,1.6,0.0,1.2,0.4,0.0,0.0,0.0,5.2,1250
9330049.06,9330049.06,83.0,1.1,3.1,0.1,2.0,0.9,0.0,0.1,0.1,0.1,0.8,0.0,8.7,8610
9330050.02,9330050.02,83.0,0.8,1.8,0.0,2.3,1.8,0.1,1.4,0.3,1.3,0.2,0.0,7.0,6220
9330050.03,9330050.03,90.0,0.6,0.5,0.1,1.2,1.2,0.1,0.7,0.1,0.1,0.1,0.0,5.3,6880
9330050.04,9330050.04,81.0,0.6,0.6,0.0,2.2,2.1,0.5,3.2,0.2,1.0,0.2,0.0,8.4,3155
9330051.01,9330051.01,81.4,0.6,0.8,0.0,7.5,0.9,0.0,0.6,1.2,1.4,0.5,0.0,5.1,3250
9330051.02,9330051.02,58.0,0.2,2.2,0.4,19.4,1.3,0.2,2.5,1.3,3.7,0.5,0.1,10.2,4580
9330052.01,9330052.01,53.4,0.2,2.9,0.7,20.4,1.7,0.7,2.1,1.1,4.0,0.7,0.0,12.1,6360
9330052.02,9330052.02,61.0,0.2,1.9,0.1,19.8,1.1,0.2,1.1,0.8,2.9,1.1,0.0,9.8,6115
9330053.01,9330053.01,70.9,0.4,1.2,0.0,14.1,1.0,0.0,0.8,1.3,2.5,0.4,0.0,7.4,6685
9330053.02,9330053.02,74.9,0.5,0.9,1.0,9.8,2.0,0.0,1.3,0.8,1.7,0.3,0.5,6.3,3820
9330054.01,9330054.01,80.7,0.4,0.4,0.1,9.2,0.5,0.1,0.4,1.1,1.2,0.5,0.0,5.4,3785
9330054.02,9330054.02,65.1,0.4,1.8,0.1,19.3,0.9,0.0,0.5,2.2,2.2,0.3,0.0,7.2,4640
9330055.01,9330055.01,80.5,0.5,0.7,0.2,7.8,1.6,0.2,1.1,0.6,1.2,0.4,0.2,5.0,5400
9330055.02,9330055.02,84.2,0.7,1.4,0.0,5.2,1.0,0.0,0.9,0.5,0.8,0.3,0.1,4.9,4395
9330056.01,9330056.01,88.2,0.7,0.4,0.0,3.3,1.4,0.0,0.4,0.0,1.0,0.1,0.0,4.5,4070
9330056.02,9330056.02,91.6,1.2,0.2,0.1,1.0,1.0,0.1,0.1,0.2,0.4,0.2,0.0,3.9,4465
9330057.01,9330057.01,68.3,0.5,3.3,0.0,15.8,1.4,0.0,0.2,0.0,2.0,0.0,0.0,8.5,3200
9330057.02,9330057.02,70.8,0.5,1.9,0.1,13.9,1.5,2.2,0.0,0.1,2.3,0.2,0.0,6.5,4770
9330058.00,9330058.00,82.9,0.8,1.9,0.0,6.0,1.1,0.2,0.2,0.0,1.4,0.2,0.3,5.0,3150
9330059.07,9330059.07,74.1,0.6,4.6,0.1,2.5,0.8,0.5,0.1,0.2,0.1,0.5,0.0,15.9,5645
9330059.08,9330059.08,70.6,0.6,3.8,0.1,3.6,1.3,0.5,0.2,0.1,0.0,0.4,0.0,18.8,7005
9330059.09,9330059.09,75.4,0.8,3.4,0.2,1.3,3.0,0.4,0.1,0.1,0.1,0.9,0.1,14.2,7955
9330059.10,9330059.10,74.5,1.1,3.8,0.0,1.7,2.6,0.4,0.4,0.1,0.2,1.0,0.2,14.0,7000
9330059.11,9330059.11,70.4,0.8,5.2,0.1,1.0,2.8,0.4,0.2,0.1,0.2,1.4,0.2,17.2,8350
9330059.13,9330059.13,70.3,0.4,4.1,0.3,2.7,3.8,0.5,0.3,0.2,0.5,1.4,0.0,15.5,5045
9330059.15,9330059.15,71.6,0.9,2.8,0.4,1.7,2.8,0.5,0.1,0.0,0.2,0.9,0.0,18.1,4870
9330059.16,9330059.16,71.4,1.0,4.3,0.0,3.5,1.7,0.7,0.3,0.0,0.3,0.5,0.1,16.2,5525
9330059.17,9330059.17,87.3,0.8,0.6,0.0,0.6,1.1,0.1,0.2,0.0,0.1,1.0,0.0,8.2,4880
9330059.18,9330059.18,78.8,0.6,2.6,0.0,5.4,2.2,0.0,0.0,0.0,0.2,0.6,0.0,9.6,2495
9330060.01,9330060.01,81.9,0.9,0.8,0.0,0.5,2.7,0.0,0.2,0.0,0.0,2.0,0.0,11.0,3185
9330060.02,9330060.02,79.9,1.1,0.6,0.1,0.6,2.4,0.2,0.7,0.0,0.0,1.1,0.1,13.2,5735
9330061.00,9330061.00,78.4,1.1,0.9,0.0,0.4,2.7,0.2,0.3,0.1,0.2,2.7,0.1,12.9,5275
9330062.00,9330062.00,88.2,1.0,0.7,0.0,0.1,1.2,0.0,0.0,0.0,0.0,1.3,0.0,7.5,3390
9330063.00,9330063.00,78.8,1.6,1.3,0.1,0.2,2.6,0.0,0.6,0.1,0.1,1.9,0.1,12.6,4490
9330064.00,9330064.00,76.3,1.2,0.7,0.0,0.2,3.1,0.1,0.4,0.1,0.1,2.4,0.0,15.4,4855
9330065.00,9330065.00,75.4,1.3,1.8,0.1,0.7,3.1,0.1,0.4,0.1,0.1,2.4,0.0,14.5,6780
9330066.01,9330066.01,65.3,1.3,4.5,0.1,1.8,2.1,0.3,0.4,0.1,0.3,1.0,0.0,22.8,3370
9330066.02,9330066.02,60.3,0.8,9.7,0.2,2.3,1.5,0.4,0.2,0.0,0.1,0.5,0.0,24.0,6360
9330067.01,9330067.01,79.5,1.2,0.8,0.0,0.4,2.8,0.3,0.3,0.3,0.3,0.9,0.0,13.2,3725
9330067.02,9330067.02,65.3,0.8,4.4,0.1,1.6,1.9,0.3,0.4,0.2,0.1,1.6,0.0,23.3,5125
9330068.00,9330068.00,83.1,1.4,1.0,0.0,0.3,1.3,0.1,0.0,0.3,0.0,0.9,0.0,11.6,4940
9330069.02,9330069.02,49.2,0.6,25.9,0.1,1.9,1.5,0.9,0.1,0.2,0.1,0.4,0.1,19.0,7310
9330069.03,9330069.03,61.0,0.4,15.0,0.3,2.3,2.0,0.8,0.1,0.1,0.1,0.6,0.3,17.0,7850
9330069.04,9330069.04,61.0,0.5,18.7,0.2,2.8,1.2,0.7,0.2,0.0,0.0,0.2,0.0,14.5,2810
9330100.01,9330100.01,84.2,0.7,0.5,0.7,0.2,0.9,0.2,2.0,0.2,0.0,0.2,0.0,10.2,4020
9330100.02,9330100.02,81.4,1.1,0.9,0.3,0.1,0.7,0.1,2.7,0.1,0.1,0.8,0.0,11.7,8075
9330101.03,9330101.03,75.2,0.9,0.4,0.0,0.3,1.4,0.1,2.1,0.3,0.0,1.1,0.0,18.2,5685
9330101.04,9330101.04,64.2,0.8,0.9,0.0,0.6,1.0,0.4,1.6,0.1,0.0,0.6,0.1,29.7,5660
9330101.05,9330101.05,75.1,0.9,1.0,0.4,0.7,1.0,0.3,3.3,0.0,0.0,0.3,0.0,17.0,4990
9330101.06,9330101.06,78.9,0.8,1.4,0.1,0.5,0.9,0.1,0.8,0.0,0.1,0.4,0.0,16.0,6375
9330102.01,9330102.01,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,570
9330102.02,9330102.02,71.0,0.6,1.3,0.1,0.6,1.8,0.2,1.2,0.1,0.1,0.9,0.0,22.1,7360
9330103.01,9330103.01,76.4,0.4,1.5,0.7,0.9,1.6,0.1,1.2,0.0,0.0,0.3,0.1,16.8,3435
9330103.02,9330103.02,70.5,0.8,0.7,0.6,0.6,0.9,0.3,2.3,0.1,0.0,0.2,0.1,22.9,4485
9330104.01,9330104.01,75.3,0.6,0.8,0.8,0.8,0.6,0.4,3.7,0.4,0.0,0.0,0.0,16.6,2570
9330104.02,9330104.02,81.2,0.6,1.6,0.7,1.3,1.2,0.1,1.0,0.5,0.1,0.5,0.0,11.2,5205
9330110.02,9330110.02,90.0,0.5,2.7,0.2,0.6,0.5,0.2,0.0,0.3,0.0,0.2,0.0,4.8,3100
9330110.03,9330110.03,93.4,0.3,1.6,0.0,0.5,0.6,0.0,0.2,0.2,0.0,0.0,0.0,3.2,3105
9330110.04,9330110.04,90.2,0.5,1.5,0.0,0.7,0.9,0.0,0.0,0.1,0.0,0.1,0.0,6.0,4040
9330111.02,9330111.02,85.6,0.8,1.5,0.1,1.2,1.2,0.2,0.3,0.1,0.0,0.3,0.0,8.7,7375
9330111.04,9330111.04,88.6,0.4,1.1,0.0,1.3,1.1,0.0,0.0,0.0,0.0,0.4,0.0,7.1,2370
9330111.05,9330111.05,86.1,0.7,1.8,0.1,1.6,1.0,0.2,0.6,0.0,0.0,0.1,0.0,7.8,4065
9330111.06,9330111.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
9330111.07,9330111.07,79.0,0.8,1.1,0.2,0.5,1.3,0.1,1.3,0.0,0.0,0.6,0.0,15.1,5190
9330112.00,9330112.00,85.8,0.4,1.1,0.4,0.7,0.7,0.4,0.7,0.5,0.0,0.4,0.0,8.9,2820
9330113.00,9330113.00,79.9,0.4,1.6,0.2,0.7,1.3,0.0,0.7,0.1,0.0,0.6,0.0,14.5,8325
9330114.01,9330114.01,90.1,0.5,0.7,0.3,0.3,0.3,0.0,0.2,0.0,0.0,0.0,0.0,7.6,2865
9330114.02,9330114.02,87.5,0.6,1.1,0.3,0.9,0.8,0.0,0.6,0.0,0.0,0.2,0.0,8.0,5275
9330115.00,9330115.00,82.9,1.0,1.7,0.3,1.3,0.5,0.3,0.9,0.2,0.0,0.3,0.0,10.6,5735
9330116.00,9330116.00,79.6,1.0,2.0,0.2,0.7,0.6,0.0,0.5,0.0,0.0,0.2,0.0,15.2,5215
9330117.00,9330117.00,76.3,1.0,1.7,0.2,1.0,0.6,0.0,0.2,0.1,0.0,0.2,0.0,18.7,6260
9330118.00,9330118.00,66.5,0.4,1.5,0.0,0.6,1.2,0.2,0.7,0.1,0.1,0.6,0.1,28.0,8570
9330119.00,9330119.00,81.6,0.7,2.8,0.0,0.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,12.7,2695
9330120.00,9330120.00,80.6,0.4,4.5,0.1,0.9,0.6,0.1,0.1,0.0,0.0,0.3,0.0,12.4,3995
9330121.00,9330121.00,79.0,0.2,4.1,0.2,1.1,1.1,0.0,0.2,0.0,0.0,0.0,0.0,14.1,4710
9330122.00,9330122.00,73.2,0.6,4.2,0.0,2.0,0.8,0.0,0.2,0.0,0.2,0.1,0.0,18.7,4165
9330130.01,9330130.01,79.8,0.2,2.5,0.0,0.3,0.8,0.0,0.2,0.1,0.1,0.2,0.0,15.8,4560
9330130.03,9330130.03,66.3,0.7,4.7,0.0,1.0,0.5,0.2,0.3,0.3,0.0,0.2,0.0,25.8,5025
9330130.04,9330130.04,72.8,0.2,0.5,0.0,0.2,0.7,0.2,0.2,0.0,0.0,0.2,0.0,25.0,2900
9330131.00,9330131.00,71.0,0.4,10.6,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.3,0.1,15.6,7100
9330132.00,9330132.00,78.7,0.3,9.6,0.0,0.9,0.5,0.3,0.0,0.0,0.1,0.3,0.0,9.3,3735
9330133.01,9330133.01,90.6,0.7,2.3,0.0,0.3,0.4,0.0,0.1,0.3,0.0,0.3,0.0,5.0,3730
9330133.02,9330133.02,76.5,0.3,10.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,10.8,6245
9330134.00,9330134.00,55.1,0.3,20.2,0.1,1.9,0.6,0.1,0.1,0.1,0.0,0.0,0.0,21.5,7970
9330135.00,9330135.00,60.6,0.4,15.0,0.1,2.6,1.1,0.1,0.0,0.0,0.1,0.1,0.0,19.9,5210
9330140.02,9330140.02,74.5,0.3,7.6,0.3,8.7,0.6,0.1,0.2,0.0,0.0,0.1,0.0,7.6,7465
9330140.03,9330140.03,59.0,0.1,4.0,6.5,8.7,1.7,0.8,4.1,0.0,0.2,0.0,1.1,13.8,4465
9330140.04,9330140.04,59.0,0.2,5.2,2.2,13.6,0.5,0.7,3.8,0.0,1.0,0.3,0.3,13.2,5255
9330141.02,9330141.02,77.2,0.0,6.8,0.0,5.6,0.6,0.0,0.6,0.6,0.0,0.6,0.0,8.0,810
9330141.03,9330141.03,77.5,0.1,6.1,0.3,6.0,0.6,0.0,0.6,0.0,0.0,0.2,0.0,8.6,4940
9330141.04,9330141.04,69.0,0.1,8.8,0.1,8.2,0.9,0.0,1.4,0.0,0.0,0.1,0.0,11.4,3520
9330142.01,9330142.01,62.8,0.2,11.2,0.6,12.7,0.6,0.2,1.6,0.0,0.1,0.2,0.2,9.6,6095
9330142.02,9330142.02,56.4,0.0,18.3,0.7,11.1,0.3,0.6,1.7,0.0,0.1,0.1,0.0,10.7,4845
9330142.03,9330142.03,52.5,0.4,15.9,0.8,13.3,0.5,0.6,3.1,0.0,0.2,0.4,0.3,12.0,6605
9330143.01,9330143.01,46.2,0.1,18.9,0.6,18.1,0.5,0.4,1.1,0.0,0.4,0.0,0.3,13.4,5485
9330143.02,9330143.02,43.3,0.2,21.6,0.9,18.7,0.8,0.7,1.0,0.0,0.1,0.0,0.1,12.6,4485
9330143.03,9330143.03,42.8,0.1,25.3,0.5,14.3,0.5,0.1,2.0,0.0,0.0,0.1,0.2,14.1,4825
9330143.04,9330143.04,42.1,0.2,21.6,0.5,21.4,0.1,0.0,1.3,0.0,0.0,0.1,0.4,12.3,5590
9330144.03,9330144.03,50.5,0.4,11.2,5.1,13.4,0.6,0.6,3.1,0.0,0.6,0.0,1.2,13.3,2545
9330144.04,9330144.04,51.7,0.3,15.2,1.5,12.2,0.9,0.5,3.5,0.0,0.1,0.3,0.5,13.3,5470
9330144.05,9330144.05,39.5,0.2,27.6,1.1,17.8,0.2,0.0,1.3,0.0,0.0,0.2,0.0,12.1,2695
9330144.06,9330144.06,48.4,0.1,15.6,4.7,13.2,0.5,0.4,2.4,0.0,0.4,0.1,0.6,13.6,5250
9330145.01,9330145.01,37.0,0.1,27.0,0.8,17.7,0.4,0.1,1.5,0.1,0.1,0.4,0.4,14.4,4255
9330145.02,9330145.02,42.4,0.0,16.2,2.5,22.6,0.5,0.3,1.3,0.0,0.2,0.2,0.5,13.3,3170
9330146.00,9330146.00,54.6,0.2,8.4,7.1,11.3,0.4,0.7,2.5,0.0,0.2,0.2,0.6,13.8,8110
9330147.04,9330147.04,42.2,0.1,14.5,0.1,23.0,0.4,0.6,3.5,0.0,0.0,0.1,0.4,15.1,5250
9330147.05,9330147.05,34.8,0.2,21.4,0.0,22.4,0.7,0.7,3.1,0.0,0.1,0.2,0.2,16.2,4530
9330147.07,9330147.07,30.5,0.4,26.7,0.1,23.1,0.3,0.1,3.2,0.0,0.4,0.4,0.1,14.7,6995
9330147.09,9330147.09,40.5,0.4,17.7,0.1,17.3,1.1,0.4,4.2,0.0,0.4,0.1,0.5,17.3,3680
9330147.10,9330147.10,44.7,0.1,18.0,0.1,16.5,0.5,0.7,3.8,0.0,0.1,0.0,0.3,15.2,4315
9330147.11,9330147.11,40.3,0.3,15.4,0.0,17.4,0.8,0.1,6.6,0.0,0.1,0.1,0.5,18.4,3725
9330147.12,9330147.12,40.6,0.3,19.1,0.5,15.1,0.8,1.0,4.4,0.0,0.0,0.3,0.4,17.5,3900
9330147.13,9330147.13,33.6,0.0,26.4,0.1,22.0,0.7,0.5,1.2,0.0,0.3,0.6,0.2,14.4,5725
9330147.14,9330147.14,32.0,0.1,26.1,1.2,25.0,0.2,0.5,1.2,0.0,0.3,0.3,0.3,12.8,5930
9330148.01,9330148.01,37.3,0.2,28.3,0.2,14.9,0.4,0.5,2.3,0.0,0.2,0.2,0.1,15.4,6025
9330148.02,9330148.02,35.0,0.3,31.6,0.1,16.1,0.6,0.3,0.8,0.0,0.1,0.4,0.1,14.6,5415
9330148.03,9330148.03,29.7,0.1,24.1,0.6,24.5,0.4,0.6,3.5,0.0,0.3,0.3,0.3,15.6,3385
9330149.02,9330149.02,47.6,0.0,18.5,1.3,17.9,0.3,0.4,1.3,0.0,0.1,0.3,0.5,11.8,4600
9330149.05,9330149.05,34.2,0.2,31.5,0.7,20.0,0.0,0.7,0.9,0.0,0.5,0.0,0.5,10.8,2220
9330149.06,9330149.06,40.4,0.2,24.0,0.4,22.9,0.7,0.0,0.7,0.0,0.0,0.1,0.0,10.6,4790
9330149.07,9330149.07,46.3,0.2,24.7,3.0,12.0,1.1,0.2,0.6,0.0,0.0,0.0,0.4,11.5,2710
9330149.08,9330149.08,48.7,0.2,15.7,0.2,20.1,0.7,0.1,1.7,0.0,0.0,0.4,0.2,12.0,4470
9330149.09,9330149.09,36.3,0.0,21.9,0.7,21.4,0.5,0.3,1.7,0.0,0.2,0.3,0.0,16.7,2950
9330150.00,9330150.00,86.0,0.0,3.0,0.6,3.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,5.0,820
9330151.03,9330151.03,49.9,0.0,7.8,3.6,17.3,0.4,0.7,3.6,0.0,1.0,0.1,0.4,15.2,3580
9330151.05,9330151.05,46.8,0.1,5.9,8.5,15.3,0.5,0.5,3.8,0.0,0.8,0.3,1.5,16.0,3650
9330151.06,9330151.06,39.6,0.1,7.1,8.4,26.4,0.1,1.1,2.7,0.0,1.0,0.2,0.6,12.7,5275
9330151.07,9330151.07,35.4,0.1,27.6,0.6,21.0,0.8,0.4,0.9,0.0,0.4,0.4,0.1,12.3,6965
9330151.09,9330151.09,41.2,0.0,12.1,0.8,29.8,0.4,1.0,1.8,0.0,0.4,0.0,0.2,12.3,2570
9330151.10,9330151.10,35.1,0.2,21.9,0.3,26.3,0.5,0.3,1.7,0.0,0.3,0.4,0.3,12.7,6630
9330151.11,9330151.11,38.5,0.0,9.3,1.1,34.9,0.2,0.3,1.8,0.0,0.3,0.0,0.3,13.3,3065
9330160.01,9330160.01,91.6,0.3,3.1,0.5,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.2,3.6,4570
9330160.02,9330160.02,94.8,0.2,0.9,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,3.5,6705
9330160.03,9330160.03,89.7,0.3,3.6,0.5,0.5,0.2,0.0,0.3,0.0,0.0,0.0,0.0,4.9,5755
9330160.04,9330160.04,88.1,0.1,4.0,0.5,1.0,0.5,0.0,0.8,0.0,0.2,0.1,0.1,4.6,4885
9330161.02,9330161.02,90.9,0.2,1.6,1.4,1.2,0.4,0.0,0.5,0.0,0.1,0.0,0.0,3.7,5675
9330161.03,9330161.03,87.8,0.2,1.7,2.0,1.8,0.1,0.0,0.9,0.1,0.0,0.2,0.0,5.2,6345
9330161.05,9330161.05,86.3,0.2,1.8,3.2,1.2,0.4,0.1,1.3,0.1,0.1,0.2,0.1,5.0,5540
9330161.06,9330161.06,83.8,0.3,5.0,0.5,4.9,0.5,0.0,0.3,0.0,0.1,0.5,0.0,4.1,5335
9330161.08,9330161.08,82.3,0.2,5.3,0.7,2.7,1.3,0.4,0.9,0.0,0.0,0.4,0.0,5.8,2255
9330161.09,9330161.09,87.5,0.2,1.0,4.8,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.5,2.8,2080
9330162.01,9330162.01,64.6,0.3,9.4,9.7,2.8,0.3,0.1,0.8,0.1,0.0,0.0,0.3,11.6,5990
9330162.02,9330162.02,63.4,0.1,1.5,20.3,1.2,0.4,0.7,0.4,0.1,0.0,0.1,0.7,11.1,6870
9330162.04,9330162.04,73.2,0.3,9.7,5.0,1.9,0.3,0.2,0.3,0.0,0.0,0.0,0.3,8.8,5855
9330162.05,9330162.05,46.5,0.3,0.7,33.6,0.6,0.7,0.4,1.0,0.1,0.0,0.1,0.9,15.1,4915
9330162.06,9330162.06,44.9,0.2,0.8,35.1,0.3,0.5,0.5,0.9,0.0,0.2,0.0,1.1,15.5,3195
9330163.01,9330163.01,63.5,0.2,7.5,10.0,5.0,0.5,0.3,0.8,0.1,0.1,0.2,0.4,11.4,6495
9330163.04,9330163.04,73.9,0.1,2.0,8.5,1.5,0.6,0.3,0.8,0.0,0.2,0.2,0.4,11.5,5990
9330163.05,9330163.05,52.6,0.2,1.7,24.2,0.9,0.4,0.6,1.8,0.2,0.0,0.1,0.5,16.8,6165
9330163.06,9330163.06,51.4,0.0,0.8,26.8,1.0,0.5,0.8,1.0,0.0,0.3,0.2,0.7,16.5,5340
9330163.07,9330163.07,56.8,0.2,1.3,22.4,0.7,0.9,0.2,1.4,0.0,0.4,0.1,1.1,14.5,5475
9330163.08,9330163.08,59.2,0.1,1.4,21.7,1.0,0.9,0.3,0.7,0.0,0.0,0.1,0.6,14.0,4330
9330170.03,9330170.03,88.8,0.2,3.0,0.2,0.3,0.3,0.2,0.6,0.0,0.1,0.2,0.6,5.5,4385
9330170.04,9330170.04,83.6,0.3,7.6,2.3,0.7,0.3,0.1,0.4,0.0,0.2,0.1,0.2,4.2,5645
