ctuid,name,christian,no_religion,muslim,hindu,sikh,buddhist,jewish,indigenous_spirituality,other_religion,population
5350310.01,5350310.01,32.6,23.0,4.5,0.0,0.0,1.0,38.1,0.0,0.3,3345
5350310.02,5350310.02,49.4,19.1,9.0,3.9,0.0,2.6,15.6,0.0,0.3,5480
5350311.02,5350311.02,63.1,15.5,8.9,6.3,0.4,4.2,0.6,0.0,0.7,6185
5350311.03,5350311.03,55.8,19.9,9.4,5.8,1.4,6.2,1.0,0.0,0.4,2490
5350311.04,5350311.04,63.1,16.8,7.3,3.6,0.3,7.8,0.4,0.0,0.7,6510
5350311.05,5350311.05,49.7,13.7,13.3,19.8,1.6,0.9,0.8,0.0,0.4,6905
5350311.06,5350311.06,42.7,31.1,12.7,7.8,0.6,2.6,1.9,0.0,0.6,6165
5350312.02,5350312.02,51.2,21.4,7.3,8.6,0.0,10.6,0.0,0.0,0.0,3485
5350312.03,5350312.03,68.2,15.3,5.5,3.8,0.0,6.4,0.0,0.0,0.7,6390
5350312.04,5350312.04,45.0,21.2,7.8,9.9,1.1,14.9,0.0,0.0,0.0,5055
5350312.05,5350312.05,52.4,16.2,13.1,10.7,0.0,6.9,0.0,0.0,0.9,3700
5350312.06,5350312.06,69.9,14.4,2.9,1.3,0.0,11.3,0.0,0.0,0.0,3575
5350312.07,5350312.07,69.6,13.2,6.1,2.8,0.0,7.0,0.4,0.0,0.6,3435
5350313.00,5350313.00,71.3,13.9,4.1,2.5,1.3,6.4,0.4,0.0,0.0,5555
5350314.01,5350314.01,64.6,10.4,11.9,7.4,2.7,2.4,0.0,0.0,0.4,6355
5350314.02,5350314.02,53.2,10.5,21.2,6.0,4.7,4.0,0.0,0.0,0.5,5050
5350315.01,5350315.01,72.2,10.6,5.4,6.5,3.8,0.0,0.0,0.0,0.5,3170
5350315.02,5350315.02,41.1,8.2,29.9,7.6,7.7,5.4,0.0,0.0,0.0,3165
5350315.03,5350315.03,50.6,10.4,15.7,10.8,10.1,2.0,0.0,0.0,0.3,5860
5350316.01,5350316.01,56.2,15.8,4.2,7.8,1.0,14.7,0.0,0.0,0.0,3850
5350316.03,5350316.03,66.1,14.1,7.7,6.3,0.3,4.8,0.0,0.0,0.6,5690
5350316.04,5350316.04,50.2,19.6,14.0,5.1,0.0,10.2,0.5,0.0,0.0,4130
5350316.05,5350316.05,60.7,13.2,7.3,11.7,0.0,6.4,0.0,0.0,0.5,4135
5350316.06,5350316.06,51.1,13.8,21.2,3.8,0.3,9.9,0.0,0.0,0.0,3330
5350317.02,5350317.02,53.0,18.1,3.9,1.6,0.0,0.8,21.6,0.0,1.0,7220
5350317.03,5350317.03,38.9,27.5,6.2,2.0,0.0,1.6,24.3,0.0,0.0,3545
5350317.04,5350317.04,52.0,20.2,7.2,1.3,0.0,1.4,17.3,0.0,0.7,6750
5350317.05,5350317.05,47.1,22.2,5.4,2.3,0.0,1.2,20.6,0.0,1.4,2135
5350318.01,5350318.01,56.2,29.8,5.5,2.7,0.5,1.3,3.4,0.0,0.4,4830
5350318.02,5350318.02,44.0,37.7,12.9,2.6,0.0,1.1,1.4,0.0,0.0,4045
5350319.00,5350319.00,45.3,32.2,14.3,2.5,0.0,1.5,3.3,0.0,0.7,4225
5350320.01,5350320.01,55.7,17.0,8.6,1.6,0.0,0.9,15.8,0.0,0.5,5025
5350320.02,5350320.02,58.1,20.5,6.0,1.8,0.0,2.5,10.5,0.0,0.5,5680
5350321.01,5350321.01,42.5,32.8,16.8,0.9,0.0,2.7,3.3,0.0,0.9,3845
5350321.02,5350321.02,40.4,37.9,15.3,2.5,0.0,2.0,1.4,0.0,0.7,3815
5350322.01,5350322.01,33.2,44.8,12.9,4.6,0.0,2.3,1.1,0.0,0.8,4575
5350322.02,5350322.02,46.0,38.7,7.9,3.1,0.0,2.7,1.3,0.0,0.0,3110
5350323.01,5350323.01,48.5,28.0,10.6,3.0,0.0,3.2,5.9,0.0,0.6,4210
5350323.02,5350323.02,28.3,42.6,7.2,1.0,0.7,4.3,14.6,0.0,1.3,4570
5350324.01,5350324.01,35.7,40.7,10.1,3.6,0.3,4.7,3.9,0.0,1.1,3305
5350324.02,5350324.02,36.9,43.2,10.7,2.4,0.3,3.9,1.6,0.0,0.8,5955
5350324.03,5350324.03,31.9,33.6,10.6,4.3,0.7,3.9,14.1,0.0,1.1,3730
5350324.05,5350324.05,39.7,43.5,5.6,2.0,0.0,4.3,2.3,0.0,2.6,3290
5350324.06,5350324.06,36.6,40.7,7.4,7.7,0.7,3.6,2.1,0.0,1.2,3375
5350330.00,5350330.00,54.7,33.3,7.2,3.0,0.0,0.8,0.3,0.0,0.7,4345
5350331.01,5350331.01,60.3,26.6,7.3,4.0,0.2,0.7,0.6,0.0,0.3,5330
5350331.03,5350331.03,34.5,11.4,38.0,14.3,0.0,1.3,0.2,0.0,0.0,5995
5350331.04,5350331.04,55.1,21.6,14.4,7.0,0.0,0.3,0.0,0.0,1.5,3305
5350332.00,5350332.00,47.2,15.9,20.1,14.5,0.3,0.9,0.0,0.0,1.0,7225
5350333.00,5350333.00,53.4,24.7,11.3,7.3,1.2,0.7,0.3,0.0,1.2,4740
5350334.00,5350334.00,46.0,38.0,8.4,4.3,0.0,0.8,1.3,0.0,1.3,3565
5350335.00,5350335.00,45.4,21.2,22.2,9.4,0.3,1.0,0.4,0.0,0.3,7825
5350336.00,5350336.00,45.4,30.7,15.8,5.5,0.4,1.1,0.2,0.0,0.8,6730
5350337.01,5350337.01,39.2,43.3,11.0,4.9,0.0,0.8,0.0,0.0,0.0,1225
5350337.02,5350337.02,47.1,43.9,4.1,2.3,0.0,0.0,0.0,0.0,0.9,1710
5350338.00,5350338.00,52.0,42.7,2.5,0.8,0.0,0.8,0.4,0.0,0.7,6105
5350339.00,5350339.00,48.8,44.8,2.4,2.1,0.2,0.6,0.7,0.0,0.4,6935
5350340.00,5350340.00,44.9,19.2,26.1,7.2,0.2,1.9,0.3,0.0,0.2,6895
5350341.02,5350341.02,44.7,22.4,25.1,3.8,0.6,2.1,0.7,0.0,0.3,4300
5350341.03,5350341.03,28.0,12.7,54.4,4.0,0.0,0.0,0.0,0.0,1.0,3035
5350341.04,5350341.04,35.0,21.2,34.4,8.2,0.0,1.1,0.0,0.0,0.2,6365
5350342.00,5350342.00,38.4,24.5,23.2,9.2,0.5,3.1,0.3,0.0,0.6,7400
5350343.00,5350343.00,47.7,21.5,23.3,5.3,0.0,1.6,0.2,0.0,0.0,4075
5350344.01,5350344.01,43.7,18.4,20.0,14.7,1.0,1.7,0.0,0.0,0.4,5150
5350344.02,5350344.02,52.3,16.1,17.4,11.9,0.5,1.4,0.0,0.0,0.5,3325
5350345.00,5350345.00,43.7,19.5,17.0,16.0,1.4,2.2,0.0,0.0,0.0,4005
5350346.01,5350346.01,56.3,13.4,16.5,12.3,0.2,1.1,0.2,0.0,0.0,4630
5350346.02,5350346.02,52.7,15.0,9.9,18.7,0.0,2.4,0.0,0.0,0.8,5320
5350347.00,5350347.00,47.6,21.6,15.6,10.9,0.0,2.5,0.5,0.0,0.9,3215
5350348.00,5350348.00,57.8,24.0,12.4,4.7,0.0,0.5,0.0,0.0,0.0,5255
5350349.00,5350349.00,61.0,16.8,14.7,6.1,0.4,0.2,0.2,0.0,0.6,5590
5350350.00,5350350.00,54.5,18.2,14.7,9.9,0.8,1.6,0.0,0.0,0.4,5275
5350351.01,5350351.01,52.1,15.7,13.4,17.1,0.0,0.8,0.0,0.0,0.7,5275
5350351.02,5350351.02,60.0,15.5,12.1,9.4,0.0,2.7,0.0,0.0,0.0,2775
5350352.00,5350352.00,48.6,13.6,18.2,17.4,0.2,1.4,0.0,0.0,0.4,5180
5350353.02,5350353.02,45.0,14.9,26.2,11.2,1.2,1.3,0.0,0.0,0.3,5305
5350353.03,5350353.03,38.5,16.5,10.2,33.3,0.5,0.7,0.0,0.0,0.0,2885
5350353.04,5350353.04,43.7,13.3,20.7,19.6,0.4,1.4,0.0,0.0,0.6,4280
5350354.00,5350354.00,44.0,14.9,14.2,22.7,2.3,1.1,0.0,0.0,0.6,5415
5350355.02,5350355.02,50.5,13.5,16.4,17.6,0.9,1.0,0.0,0.0,0.3,5090
5350355.04,5350355.04,59.7,12.0,10.5,15.8,0.0,1.8,0.0,0.0,0.0,5040
5350355.05,5350355.05,59.9,14.1,14.8,9.0,0.6,1.1,0.0,0.0,0.3,3605
5350355.06,5350355.06,48.8,16.3,19.6,14.7,0.0,0.0,0.0,0.0,0.0,1630
5350356.00,5350356.00,48.5,15.4,16.2,18.5,0.9,0.3,0.0,0.0,0.2,4750
5350357.01,5350357.01,30.0,9.9,46.6,11.5,0.7,0.7,0.3,0.0,0.0,6895
5350357.02,5350357.02,40.9,18.9,27.3,11.1,0.0,0.6,0.0,0.0,1.1,4800
5350358.01,5350358.01,48.8,23.9,13.7,9.5,1.0,0.7,0.0,0.6,1.5,3615
5350358.02,5350358.02,57.0,20.2,11.4,8.2,0.6,1.3,0.2,0.0,1.2,5210
5350358.03,5350358.03,52.5,18.0,18.5,7.9,0.5,1.6,0.2,0.0,0.8,5525
5350359.00,5350359.00,50.4,20.4,15.3,11.8,0.5,1.0,0.0,0.0,0.7,7570
5350360.00,5350360.00,51.8,24.8,10.7,10.0,1.3,0.6,0.0,0.0,0.7,6220
5350361.01,5350361.01,61.1,22.8,8.3,5.4,1.0,1.1,0.0,0.0,0.0,5975
5350361.02,5350361.02,54.3,23.7,11.9,7.9,0.0,0.8,0.5,0.0,0.9,7415
5350362.01,5350362.01,55.6,16.2,13.6,12.3,0.8,0.6,0.2,0.0,0.6,6440
5350362.02,5350362.02,44.7,13.9,15.0,23.5,2.1,0.7,0.0,0.0,0.0,5775
5350362.03,5350362.03,49.1,14.8,11.8,19.9,2.1,2.0,0.1,0.0,0.1,6850
5350362.04,5350362.04,54.9,15.7,11.1,15.5,1.2,0.7,0.0,0.0,0.7,4930
5350363.02,5350363.02,58.8,21.5,6.5,10.8,1.0,1.1,0.0,0.0,0.3,3140
5350363.04,5350363.04,52.7,13.0,11.7,18.9,1.6,1.4,0.0,0.0,0.0,4005
5350363.05,5350363.05,45.7,14.5,18.9,18.2,1.0,1.1,0.2,0.0,0.2,4685
5350363.06,5350363.06,34.9,27.0,14.7,20.1,0.5,2.0,0.1,0.0,0.7,7345
5350363.07,5350363.07,33.0,13.4,19.1,33.1,0.7,0.8,0.0,0.0,0.0,4975
5350364.01,5350364.01,47.8,13.8,13.5,21.6,1.1,1.2,0.2,0.0,0.7,5835
5350364.02,5350364.02,57.3,11.9,15.4,11.7,2.1,0.9,0.0,0.0,0.5,2895
5350365.00,5350365.00,37.5,9.9,17.6,32.1,1.7,0.4,0.0,0.0,0.6,7740
5350366.00,5350366.00,51.6,13.8,12.7,19.9,0.7,0.6,0.0,0.0,0.7,6170
5350367.01,5350367.01,26.9,6.3,18.7,44.0,2.5,0.6,0.0,0.0,1.1,4420
5350367.02,5350367.02,52.3,14.4,10.1,18.4,2.7,1.5,0.0,0.0,0.0,3670
5350368.01,5350368.01,35.0,36.5,10.3,13.9,0.6,3.2,0.0,0.0,0.5,6665
5350368.02,5350368.02,43.5,20.7,10.8,20.2,1.5,2.3,0.0,0.0,1.0,4060
5350369.00,5350369.00,36.8,14.1,37.8,9.2,0.3,1.4,0.0,0.0,0.4,7960
5350370.01,5350370.01,41.8,17.0,20.9,16.5,0.5,2.5,0.2,0.0,0.6,9480
5350370.02,5350370.02,40.5,20.2,15.4,20.5,0.0,3.0,0.0,0.0,0.4,5360
5350370.03,5350370.03,56.7,20.3,11.8,8.6,0.0,1.5,0.0,0.0,0.7,4295
5350371.00,5350371.00,48.5,20.6,18.9,8.7,0.8,1.9,0.0,0.0,0.5,8220
5350372.00,5350372.00,52.0,20.1,14.0,8.1,1.1,2.2,0.5,0.0,2.0,4400
5350373.00,5350373.00,54.1,20.2,15.1,7.7,0.7,1.1,0.2,0.0,0.8,4860
5350374.01,5350374.01,49.1,31.8,9.1,4.9,0.0,4.6,0.2,0.0,0.4,5340
5350374.02,5350374.02,49.0,27.5,8.6,7.2,0.5,6.4,0.0,0.0,0.3,3185
5350374.03,5350374.03,43.1,33.3,6.2,9.5,0.9,5.2,0.0,0.0,1.8,3840
5350375.01,5350375.01,54.5,28.2,7.9,4.9,0.2,2.5,0.2,0.0,1.6,6235
5350375.02,5350375.02,53.0,30.2,9.6,4.7,0.0,1.6,0.0,0.0,0.0,1820
5350375.03,5350375.03,44.0,25.2,14.4,12.7,0.0,2.8,0.4,0.0,0.4,5275
5350375.04,5350375.04,44.4,36.2,5.5,9.1,0.7,3.2,0.2,0.0,0.6,5775
5350375.05,5350375.05,48.2,32.1,7.9,8.3,0.1,2.4,0.1,0.0,0.8,6930
5350376.01,5350376.01,33.1,40.2,12.7,6.5,1.6,4.9,0.0,0.0,0.9,5005
5350376.02,5350376.02,42.0,34.7,3.5,14.2,0.3,5.4,0.0,0.0,0.0,4730
5350376.04,5350376.04,42.3,38.7,8.8,5.6,0.0,2.9,0.4,0.0,1.0,5250
5350376.05,5350376.05,24.3,61.0,1.0,1.5,0.3,11.1,0.0,0.0,0.9,6285
5350376.06,5350376.06,33.9,50.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,280
5350376.08,5350376.08,44.4,31.7,5.9,13.5,0.2,3.9,0.2,0.0,0.2,5975
5350376.09,5350376.09,32.4,54.8,4.1,3.2,0.0,5.5,0.0,0.0,0.2,4125
5350376.11,5350376.11,45.2,33.1,13.8,3.9,0.0,3.0,0.0,0.0,0.9,3200
5350376.12,5350376.12,51.2,27.6,7.3,9.3,0.3,3.8,0.2,0.0,0.4,5185
5350376.13,5350376.13,34.3,51.8,4.5,2.2,0.0,6.5,0.3,0.0,0.6,3465
5350376.14,5350376.14,29.5,57.6,3.0,1.7,0.0,7.6,0.3,0.0,0.6,3630
5350376.15,5350376.15,35.2,46.2,4.3,7.2,0.0,6.1,0.0,0.0,0.4,3590
5350376.16,5350376.16,38.4,22.1,20.5,14.6,0.0,3.5,0.0,0.0,0.8,4145
5350377.02,5350377.02,30.6,54.5,2.1,6.7,0.7,4.5,0.0,0.0,1.0,4350
5350377.03,5350377.03,40.3,47.9,1.5,2.7,0.0,6.3,0.0,0.0,1.7,2630
5350377.04,5350377.04,24.2,55.9,5.0,5.5,0.3,8.3,0.0,0.0,0.7,5510
5350377.06,5350377.06,21.2,66.3,0.0,2.0,0.0,9.2,0.0,0.0,1.2,3320
5350377.07,5350377.07,29.9,57.5,2.4,3.3,0.0,5.5,0.0,0.0,1.3,4350
5350377.08,5350377.08,36.2,47.0,3.8,4.9,0.4,6.0,0.2,0.0,1.5,5005
5350377.09,5350377.09,33.5,35.9,8.3,16.3,0.5,4.4,0.0,0.0,1.2,5395
5350378.02,5350378.02,32.5,31.5,9.3,19.5,2.1,3.9,0.0,0.0,1.3,3075
5350378.03,5350378.03,44.6,21.2,11.4,18.0,1.9,2.3,0.0,0.0,0.4,7945
5350378.04,5350378.04,37.4,13.3,34.2,11.6,1.4,2.0,0.0,0.0,0.0,6020
5350378.05,5350378.05,54.2,16.5,11.0,15.5,2.1,0.5,0.0,0.0,0.3,3765
5350378.06,5350378.06,42.5,12.5,13.9,27.4,2.2,1.8,0.0,0.0,0.0,5740
5350378.07,5350378.07,33.5,32.7,13.7,12.8,0.9,5.6,0.0,0.0,0.6,6345
5350378.08,5350378.08,33.5,38.5,5.6,16.7,0.5,4.4,0.3,0.0,0.6,6195
5350378.11,5350378.11,38.9,14.3,18.2,23.0,3.3,2.1,0.0,0.0,0.0,5555
5350378.12,5350378.12,48.0,15.8,15.5,15.9,2.2,1.3,0.0,0.0,1.1,5435
5350378.14,5350378.14,34.3,34.8,12.2,14.3,1.0,3.2,0.0,0.0,0.7,3610
5350378.16,5350378.16,33.2,12.1,12.6,39.0,1.7,1.0,0.0,0.0,0.5,5725
5350378.17,5350378.17,50.1,13.0,17.4,14.6,1.4,3.1,0.0,0.0,0.6,3225
5350378.18,5350378.18,32.6,44.4,5.1,10.5,0.0,5.6,0.0,0.0,1.3,2655
5350378.19,5350378.19,28.8,45.9,3.0,11.7,2.3,7.1,0.0,0.0,1.1,4810
5350378.20,5350378.20,36.9,46.9,3.3,6.5,1.1,4.9,0.0,0.0,0.0,1845
5350378.21,5350378.21,32.1,51.2,3.1,8.3,0.0,4.1,0.0,0.0,0.8,3565
5350378.22,5350378.22,30.4,58.6,0.0,4.8,0.0,5.9,0.0,0.0,0.0,3155
5350378.23,5350378.23,27.9,51.2,3.6,8.7,1.5,6.6,0.0,0.0,0.6,3925
5350378.24,5350378.24,35.0,38.5,5.3,13.9,1.5,4.9,0.0,0.0,0.9,5665
5350378.25,5350378.25,26.5,5.5,11.5,52.9,1.7,1.3,0.0,0.0,0.0,7520
5350378.26,5350378.26,26.4,10.0,11.1,48.4,2.2,1.9,0.0,0.0,0.0,4960
5350378.27,5350378.27,37.9,6.5,9.9,42.4,1.2,1.6,0.0,0.0,0.5,5535
5350378.28,5350378.28,36.7,9.6,15.0,35.2,2.3,1.0,0.0,0.0,0.1,6925
5350400.02,5350400.02,56.3,34.7,2.9,2.8,1.1,1.0,0.7,0.0,0.5,5795
5350400.03,5350400.03,51.6,36.5,4.1,4.6,0.0,2.4,0.0,0.0,0.9,2935
5350400.04,5350400.04,45.5,43.8,4.0,1.7,0.0,4.2,0.0,0.0,1.1,1770
5350400.06,5350400.06,60.5,31.8,2.8,3.5,0.0,0.0,0.7,0.0,0.0,3015
5350400.07,5350400.07,54.4,36.7,2.8,3.1,0.0,1.3,0.4,0.0,0.7,3335
5350400.08,5350400.08,55.3,34.8,3.7,4.0,0.0,0.5,0.0,0.0,1.5,3090
5350400.11,5350400.11,23.2,26.6,18.0,21.9,3.7,5.7,0.0,0.0,0.8,5930
5350400.12,5350400.12,48.6,40.5,2.7,3.7,0.6,3.2,0.7,0.0,0.1,6785
5350400.13,5350400.13,19.4,20.4,23.5,29.7,3.5,3.4,0.0,0.0,0.3,6375
5350400.14,5350400.14,29.2,34.3,8.1,15.9,5.2,6.8,0.0,0.0,0.4,5605
5350400.15,5350400.15,57.4,32.6,4.3,2.7,0.0,1.6,1.1,0.0,0.0,4680
5350400.16,5350400.16,43.1,23.0,11.0,17.9,2.8,1.7,0.3,0.0,0.2,5205
5350400.17,5350400.17,23.4,33.8,14.6,20.9,2.4,4.0,0.0,0.0,0.7,4380
5350400.18,5350400.18,28.6,35.7,7.1,17.6,5.2,5.8,0.0,0.0,0.0,2410
5350400.19,5350400.19,42.2,35.7,8.6,10.0,0.5,2.1,0.4,0.0,0.3,11225
5350400.20,5350400.20,35.1,37.9,7.7,12.5,0.9,4.5,0.0,0.0,1.4,5495
5350400.21,5350400.21,36.3,25.7,13.8,19.0,1.9,2.7,0.3,0.0,0.0,3185
5350400.22,5350400.22,25.9,16.0,17.4,34.2,3.8,2.4,0.0,0.0,0.4,10350
5350400.23,5350400.23,19.3,17.0,19.8,39.0,2.9,1.5,0.0,0.0,0.5,10615
5350401.04,5350401.04,37.4,45.9,4.1,3.1,1.7,7.0,0.0,0.0,0.6,3195
5350401.05,5350401.05,25.2,58.9,6.2,5.4,0.0,2.9,0.6,0.0,0.5,3330
5350401.06,5350401.06,31.0,56.9,5.8,2.1,0.0,3.3,0.7,0.0,0.3,5855
5350401.07,5350401.07,46.5,45.0,3.5,0.4,0.0,3.9,0.4,0.0,0.5,3970
5350401.08,5350401.08,41.8,50.7,1.7,2.0,0.0,2.2,0.4,0.0,0.9,3430
5350401.09,5350401.09,36.2,49.8,5.1,4.3,0.0,3.7,0.3,0.0,0.7,7880
5350401.10,5350401.10,42.3,42.5,6.2,2.1,0.0,5.9,0.0,0.0,0.7,4350
5350401.11,5350401.11,24.1,37.0,11.8,18.1,4.3,4.2,0.0,0.0,0.6,6290
5350401.13,5350401.13,24.6,53.7,1.8,9.1,1.0,9.5,0.0,0.0,0.4,7130
5350401.14,5350401.14,36.3,51.2,2.8,2.8,0.3,5.1,0.5,0.0,0.9,7405
5350401.15,5350401.15,54.7,34.9,2.1,3.6,0.4,2.3,1.1,0.0,0.7,2805
5350401.17,5350401.17,28.1,44.4,4.8,10.2,3.5,8.2,0.0,0.0,0.8,3040
5350401.18,5350401.18,26.5,58.0,5.8,4.1,0.7,3.7,0.7,0.0,0.6,8635
5350401.19,5350401.19,28.7,55.2,2.9,3.2,0.0,8.9,0.0,0.0,1.0,6175
5350401.20,5350401.20,22.1,49.2,5.8,10.3,3.1,9.2,0.0,0.0,0.0,4025
5350401.21,5350401.21,24.4,47.8,3.8,14.5,4.5,4.5,0.0,0.0,0.0,2790
5350401.22,5350401.22,25.4,57.5,5.2,4.1,0.5,6.9,0.0,0.0,0.2,8125
5350401.23,5350401.23,25.4,41.4,11.8,10.8,3.6,5.9,0.0,0.0,1.0,1945
5350402.01,5350402.01,37.0,32.1,11.2,2.1,0.0,2.3,11.6,0.0,3.2,2365
5350402.02,5350402.02,37.6,34.1,20.9,2.0,0.0,1.7,1.9,0.0,1.4,5885
5350402.03,5350402.03,48.1,28.0,13.3,1.2,0.0,0.0,8.3,0.0,0.5,2960
5350402.04,5350402.04,44.4,35.6,7.4,3.2,0.0,2.5,6.5,0.0,0.5,5025
5350402.05,5350402.05,36.3,37.5,7.8,0.0,0.0,1.8,15.6,0.0,0.8,1985
5350402.06,5350402.06,48.3,28.1,11.2,1.5,0.0,1.9,8.0,0.0,0.9,5850
5350402.07,5350402.07,44.7,32.2,11.8,0.7,0.0,3.3,6.8,0.0,0.7,2125
5350402.08,5350402.08,30.8,33.7,14.3,1.5,0.0,2.4,16.5,0.0,0.7,5820
5350402.09,5350402.09,49.1,28.7,12.1,1.4,0.0,0.6,6.0,0.0,2.1,3555
5350402.10,5350402.10,44.6,34.0,7.8,2.2,0.0,1.4,9.2,0.0,0.9,3865
5350402.12,5350402.12,29.6,54.9,7.0,3.2,0.4,4.0,0.6,0.0,0.3,5970
5350402.13,5350402.13,38.0,32.4,8.6,2.5,0.0,2.3,15.6,0.0,0.4,4735
5350403.01,5350403.01,42.7,41.1,6.6,4.3,0.9,3.8,0.1,0.0,0.4,6930
5350403.04,5350403.04,33.6,52.6,4.8,3.6,0.7,4.3,0.0,0.0,0.5,4305
5350403.05,5350403.05,39.8,49.3,2.0,4.5,0.0,3.7,0.4,0.0,0.3,4565
5350403.07,5350403.07,25.0,58.6,5.0,4.7,0.5,5.9,0.1,0.0,0.2,12440
5350403.09,5350403.09,26.9,57.7,2.5,5.6,0.0,6.5,0.0,0.0,0.6,4860
5350403.10,5350403.10,30.0,53.7,3.9,6.0,1.0,4.5,0.3,0.0,0.7,5775
5350403.11,5350403.11,27.4,47.6,6.0,10.3,0.4,7.8,0.0,0.0,0.5,10630
5350403.12,5350403.12,37.2,31.5,9.2,16.9,1.1,4.0,0.1,0.0,0.0,9885
5350403.13,5350403.13,45.3,32.2,6.8,10.5,0.4,3.6,0.5,0.0,0.8,6585
5350403.14,5350403.14,31.4,46.8,5.8,10.6,0.9,3.8,0.2,0.0,0.4,11275
5350403.15,5350403.15,37.0,50.8,4.9,2.2,0.0,4.8,0.0,0.0,0.2,12550
5350403.16,5350403.16,42.3,39.3,4.9,7.6,1.4,3.9,0.0,0.0,0.3,4735
5350410.02,5350410.02,46.5,24.6,2.4,4.0,0.0,4.0,17.6,0.0,0.8,4250
5350410.03,5350410.03,21.4,19.1,3.7,0.7,0.0,2.0,52.5,0.0,0.6,6835
5350410.04,5350410.04,17.9,17.3,2.2,1.2,0.0,1.0,59.9,0.0,0.3,3825
5350410.05,5350410.05,15.2,20.2,5.1,1.0,0.3,0.5,57.4,0.0,0.3,5940
5350410.07,5350410.07,41.7,22.5,3.0,5.2,2.7,2.7,21.9,0.0,0.3,3380
5350410.09,5350410.09,39.6,28.0,6.3,1.3,0.2,2.3,22.0,0.0,0.3,4685
5350410.10,5350410.10,24.8,20.8,6.2,1.8,0.0,0.9,45.2,0.0,0.0,3805
5350410.11,5350410.11,12.5,9.4,0.0,0.0,0.0,0.0,77.8,0.0,0.0,3870
5350410.12,5350410.12,24.3,23.9,4.0,1.5,0.0,1.5,43.7,0.0,0.8,7190
5350410.13,5350410.13,17.3,16.3,4.3,2.4,0.0,0.9,58.2,0.0,0.2,6430
5350410.14,5350410.14,43.4,19.3,3.5,2.7,0.7,1.2,28.8,0.0,0.2,5655
5350410.15,5350410.15,62.4,18.7,6.4,5.6,1.4,0.6,5.0,0.0,0.0,1795
5350411.01,5350411.01,54.2,16.8,7.7,9.0,2.9,2.3,6.2,0.0,0.7,5170
5350411.04,5350411.04,73.8,10.0,4.6,5.2,3.2,1.6,1.6,0.0,0.0,5225
5350411.07,5350411.07,77.5,13.7,4.2,0.7,1.3,1.4,0.8,0.0,0.0,4365
5350411.08,5350411.08,45.3,28.2,9.3,8.0,2.7,2.8,2.9,0.0,0.8,7135
5350411.09,5350411.09,40.3,22.5,4.9,8.9,0.2,3.4,18.8,0.0,0.9,6095
5350411.12,5350411.12,67.6,10.6,10.9,5.6,0.6,2.4,1.7,0.0,0.7,5365
5350411.15,5350411.15,68.0,14.2,7.0,5.4,1.7,2.1,1.3,0.0,0.0,4225
5350411.16,5350411.16,59.0,21.4,8.9,1.5,0.4,2.9,5.4,0.0,0.4,7110
5350411.17,5350411.17,35.1,34.0,8.1,3.6,0.4,1.4,16.2,0.0,1.3,10135
5350411.18,5350411.18,41.2,25.7,10.9,5.5,0.7,3.3,12.3,0.0,0.4,11190
5350411.19,5350411.19,23.2,26.7,6.0,1.2,0.1,1.8,40.6,0.0,0.3,9880
5350411.21,5350411.21,44.6,17.7,17.9,9.4,3.1,5.1,1.8,0.0,0.4,2545
5350411.22,5350411.22,60.1,14.6,10.3,7.8,1.9,3.9,0.8,0.0,0.2,5135
5350411.23,5350411.23,66.6,19.1,5.3,5.3,1.4,1.0,1.0,0.0,0.0,4805
5350411.24,5350411.24,32.4,11.1,45.4,4.2,0.5,5.9,0.0,0.0,0.5,7340
5350411.25,5350411.25,44.5,15.3,22.2,10.3,1.2,5.7,1.0,0.0,0.0,3340
5350411.26,5350411.26,62.2,15.8,9.0,5.6,1.0,3.2,1.9,0.0,1.2,5275
5350411.27,5350411.27,67.0,11.2,10.2,7.4,1.6,1.1,1.1,0.0,0.9,3790
5350411.28,5350411.28,23.0,28.4,2.7,4.6,0.0,0.7,40.2,0.0,0.0,4930
5350411.29,5350411.29,22.2,27.5,7.0,3.2,0.0,1.7,37.6,0.0,0.9,5845
5350411.30,5350411.30,28.4,21.5,5.5,3.4,0.4,3.6,37.1,0.0,0.0,6985
5350412.01,5350412.01,70.8,13.9,5.4,5.1,1.7,1.9,0.3,0.0,0.8,7125
5350412.02,5350412.02,76.2,12.3,3.7,3.3,2.6,0.8,0.8,0.0,0.2,10035
5350412.04,5350412.04,80.0,9.7,3.4,2.5,1.7,2.6,0.0,0.0,0.0,4350
5350412.06,5350412.06,83.6,9.0,2.8,1.1,1.6,1.1,0.3,0.0,0.8,3225
5350412.08,5350412.08,76.3,6.3,4.1,2.4,9.1,0.0,1.0,0.0,0.0,2535
5350412.10,5350412.10,68.0,6.4,5.2,6.8,11.8,1.6,0.0,0.0,0.2,5700
5350412.11,5350412.11,79.6,8.3,4.6,2.3,4.1,0.8,0.0,0.0,0.0,4395
5350412.12,5350412.12,66.4,17.0,2.5,5.1,2.7,4.8,1.2,0.0,0.0,3830
5350412.13,5350412.13,78.9,11.1,4.4,2.7,1.6,0.8,0.3,0.0,0.2,5220
5350412.14,5350412.14,89.5,6.1,1.2,1.5,1.2,0.0,0.0,0.0,0.5,3275
5350412.15,5350412.15,83.1,11.4,2.3,1.6,0.8,0.3,0.3,0.0,0.3,5595
