ctuid,name,dwelling_value
4620656.01,4620656.01,348000.0
4620656.03,4620656.03,348000.0
4620656.04,4620656.04,492000.0
4620657.01,4620657.01,348000.0
4620657.02,4620657.02,376000.0
4620657.03,4620657.03,400000.0
4620658.01,4620658.01,348000.0
4620658.02,4620658.02,348000.0
4620658.03,4620658.03,400000.0
4620659.04,4620659.04,500000.0
4620659.05,4620659.05,448000.0
4620659.06,4620659.06,368000.0
4620659.08,4620659.08,380000.0
4620659.09,4620659.09,452000.0
4620659.10,4620659.10,500000.0
4620659.11,4620659.11,400000.0
4620660.01,4620660.01,496000.0
4620660.02,4620660.02,400000.0
4620660.03,4620660.03,420000.0
4620661.01,4620661.01,400000.0
4620661.03,4620661.03,448000.0
4620661.04,4620661.04,348000.0
4620662.00,4620662.00,348000.0
4620675.00,4620675.00,324000.0
4620676.01,4620676.01,348000.0
4620676.02,4620676.02,344000.0
4620676.03,4620676.03,324000.0
4620676.04,4620676.04,348000.0
4620677.01,4620677.01,348000.0
4620677.02,4620677.02,280000.0
4620677.05,4620677.05,424000.0
4620677.07,4620677.07,324000.0
4620677.09,4620677.09,348000.0
4620677.10,4620677.10,348000.0
4620677.11,4620677.11,500000.0
4620677.12,4620677.12,436000.0
4620677.13,4620677.13,324000.0
4620677.14,4620677.14,348000.0
4620681.00,4620681.00,298000.0
4620682.02,4620682.02,348000.0
4620682.04,4620682.04,324000.0
4620682.05,4620682.05,300000.0
4620682.06,4620682.06,324000.0
4620682.07,4620682.07,276000.0
4620682.08,4620682.08,340000.0
4620683.00,4620683.00,300000.0
4620684.05,4620684.05,448000.0
4620684.08,4620684.08,400000.0
4620684.09,4620684.09,400000.0
4620684.10,4620684.10,400000.0
4620684.11,4620684.11,340000.0
4620684.12,4620684.12,280000.0
4620684.13,4620684.13,424000.0
4620684.14,4620684.14,452000.0
4620685.02,4620685.02,348000.0
4620685.03,4620685.03,276000.0
4620685.04,4620685.04,348000.0
4620685.05,4620685.05,348000.0
4620685.07,4620685.07,380000.0
4620685.09,4620685.09,372000.0
4620685.10,4620685.10,332000.0
4620685.11,4620685.11,424000.0
4620686.01,4620686.01,400000.0
4620686.02,4620686.02,348000.0
4620686.03,4620686.03,340000.0
4620687.01,4620687.01,376000.0
4620687.04,4620687.04,348000.0
4620687.06,4620687.06,400000.0
4620687.07,4620687.07,348000.0
4620687.09,4620687.09,348000.0
4620687.11,4620687.11,348000.0
4620687.12,4620687.12,400000.0
4620687.13,4620687.13,400000.0
4620687.14,4620687.14,500000.0
4620688.02,4620688.02,300000.0
4620688.03,4620688.03,280000.0
4620688.04,4620688.04,300000.0
4620689.01,4620689.01,300000.0
4620689.02,4620689.02,290000.0
4620689.04,4620689.04,300000.0
4620689.05,4620689.05,340000.0
4620689.06,4620689.06,260000.0
4620690.00,4620690.00,300000.0
4620691.00,4620691.00,260000.0
4620692.01,4620692.01,348000.0
4620692.02,4620692.02,300000.0
4620693.00,4620693.00,300000.0
4620694.01,4620694.01,318000.0
4620694.02,4620694.02,300000.0
4620700.01,4620700.01,300000.0
4620700.03,4620700.03,324000.0
4620700.04,4620700.04,324000.0
4620701.01,4620701.01,310000.0
4620701.02,4620701.02,320000.0
4620702.01,4620702.01,472000.0
4620702.02,4620702.02,500000.0
4620703.02,4620703.02,552000.0
4620703.03,4620703.03,576000.0
4620703.04,4620703.04,552000.0
4620704.01,4620704.01,324000.0
4620704.04,4620704.04,376000.0
4620704.05,4620704.05,400000.0
4620704.06,4620704.06,460000.0
4620704.08,4620704.08,400000.0
4620704.09,4620704.09,400000.0
4620705.01,4620705.01,448000.0
4620705.02,4620705.02,348000.0
4620706.00,4620706.00,250000.0
4620707.00,4620707.00,296000.0
4620708.01,4620708.01,320000.0
4620708.02,4620708.02,348000.0
4620709.01,4620709.01,348000.0
4620709.02,4620709.02,376000.0
4620710.03,4620710.03,352000.0
4620710.05,4620710.05,600000.0
4620710.06,4620710.06,400000.0
4620710.07,4620710.07,368000.0
4620710.08,4620710.08,352000.0
4620710.09,4620710.09,800000.0
4620710.10,4620710.10,600000.0
4620710.11,4620710.11,384000.0
4620725.03,4620725.03,348000.0
4620725.04,4620725.04,348000.0
4620725.06,4620725.06,400000.0
4620725.07,4620725.07,348000.0
4620725.09,4620725.09,340000.0
4620725.10,4620725.10,310000.0
4620726.01,4620726.01,324000.0
4620726.03,4620726.03,336000.0
4620726.04,4620726.04,348000.0
4620727.01,4620727.01,300000.0
4620727.02,4620727.02,348000.0
4620728.01,4620728.01,300000.0
4620728.02,4620728.02,320000.0
4620728.03,4620728.03,300000.0
4620729.00,4620729.00,300000.0
4620730.01,4620730.01,352000.0
4620730.02,4620730.02,286000.0
4620731.00,4620731.00,260000.0
4620732.01,4620732.01,400000.0
4620732.04,4620732.04,376000.0
4620733.01,4620733.01,340000.0
4620733.02,4620733.02,300000.0
4620734.03,4620734.03,400000.0
4620734.04,4620734.04,352000.0
4620734.05,4620734.05,472000.0
4620734.06,4620734.06,300000.0
4620734.07,4620734.07,400000.0
4620735.01,4620735.01,348000.0
4620735.02,4620735.02,400000.0
4620740.01,4620740.01,300000.0
4620740.03,4620740.03,348000.0
4620740.04,4620740.04,360000.0
4620750.01,4620750.01,500000.0
4620750.02,4620750.02,468000.0
4620750.04,4620750.04,376000.0
4620750.06,4620750.06,348000.0
4620750.07,4620750.07,380000.0
4620751.01,4620751.01,348000.0
4620751.02,4620751.02,424000.0
4620755.01,4620755.01,348000.0
4620755.03,4620755.03,400000.0
4620755.04,4620755.04,424000.0
4620755.05,4620755.05,500000.0
4620756.02,4620756.02,472000.0
4620756.03,4620756.03,500000.0
4620756.04,4620756.04,424000.0
4620756.05,4620756.05,348000.0
4620757.00,4620757.00,600000.0
4620758.03,4620758.03,600000.0
4620758.04,4620758.04,600000.0
4620758.05,4620758.05,500000.0
4620758.06,4620758.06,448000.0
4620760.00,4620760.00,380000.0
4620775.00,4620775.00,452000.0
4620776.00,4620776.00,280000.0
4620777.01,4620777.01,300000.0
4620777.02,4620777.02,300000.0
4620780.00,4620780.00,300000.0
4620781.00,4620781.00,250000.0
4620782.00,4620782.00,224000.0
4620783.00,4620783.00,300000.0
4620784.00,4620784.00,200000.0
4620785.00,4620785.00,220000.0
4620786.00,4620786.00,260000.0
4620787.01,4620787.01,300000.0
4620787.02,4620787.02,280000.0
4620788.00,4620788.00,250000.0
4620789.01,4620789.01,300000.0
4620789.02,4620789.02,300000.0
4620790.01,4620790.01,340000.0
4620790.02,4620790.02,300000.0
4620791.01,4620791.01,348000.0
4620791.02,4620791.02,340000.0
4620792.00,4620792.00,300000.0
4620800.01,4620800.01,352000.0
4620800.02,4620800.02,320000.0
4620801.00,4620801.00,340000.0
4620802.00,4620802.00,324000.0
4620804.01,4620804.01,324000.0
4620804.02,4620804.02,400000.0
4620805.01,4620805.01,300000.0
4620805.02,4620805.02,300000.0
4620806.01,4620806.01,332000.0
4620806.02,4620806.02,348000.0
4620807.01,4620807.01,400000.0
4620807.02,4620807.02,348000.0
4620825.02,4620825.02,400000.0
4620825.03,4620825.03,348000.0
4620825.04,4620825.04,352000.0
4620825.05,4620825.05,400000.0
4620825.06,4620825.06,448000.0
4620825.07,4620825.07,352000.0
4620825.08,4620825.08,400000.0
4620826.02,4620826.02,500000.0
4620826.05,4620826.05,480000.0
4620826.06,4620826.06,500000.0
4620826.07,4620826.07,500000.0
4620826.08,4620826.08,600000.0
4620826.09,4620826.09,800000.0
4620826.10,4620826.10,500000.0
4620826.11,4620826.11,452000.0
4620826.13,4620826.13,690000.0
4620826.15,4620826.15,400000.0
4620826.16,4620826.16,556000.0
4620827.02,4620827.02,320000.0
4620827.03,4620827.03,448000.0
4620827.04,4620827.04,500000.0
4620828.03,4620828.03,452000.0
4620828.04,4620828.04,380000.0
4620828.05,4620828.05,750000.0
4620828.06,4620828.06,500000.0
4620829.00,4620829.00,352000.0
4620830.01,4620830.01,352000.0
4620830.03,4620830.03,348000.0
4620830.04,4620830.04,352000.0
4620831.03,4620831.03,348000.0
4620831.04,4620831.04,400000.0
4620831.05,4620831.05,400000.0
4620831.07,4620831.07,376000.0
4620831.08,4620831.08,448000.0
4620831.09,4620831.09,352000.0
4620833.00,4620833.00,424000.0
4620834.00,4620834.00,376000.0
4620850.03,4620850.03,400000.0
4620850.04,4620850.04,424000.0
4620850.05,4620850.05,360000.0
4620850.06,4620850.06,400000.0
4620850.07,4620850.07,460000.0
4620851.00,4620851.00,380000.0
4620852.02,4620852.02,424000.0
4620852.03,4620852.03,600000.0
4620852.04,4620852.04,496000.0
4620852.05,4620852.05,600000.0
4620853.02,4620853.02,380000.0
4620853.03,4620853.03,352000.0
4620853.04,4620853.04,420000.0
4620854.01,4620854.01,650000.0
4620854.02,4620854.02,516000.0
4620855.01,4620855.01,424000.0
4620855.03,4620855.03,448000.0
4620855.04,4620855.04,700000.0
4620856.00,4620856.00,320000.0
4620857.01,4620857.01,400000.0
4620857.02,4620857.02,348000.0
4620857.06,4620857.06,376000.0
4620857.07,4620857.07,400000.0
4620857.08,4620857.08,260000.0
4620857.09,4620857.09,400000.0
4620857.10,4620857.10,400000.0
4620857.11,4620857.11,300000.0
4620857.12,4620857.12,348000.0
4620858.01,4620858.01,348000.0
4620858.02,4620858.02,348000.0
4620858.04,4620858.04,400000.0
4620858.05,4620858.05,400000.0
4620859.00,4620859.00,492000.0
4620860.01,4620860.01,348000.0
4620860.02,4620860.02,424000.0
4620861.00,4620861.00,400000.0
4620862.00,4620862.00,500000.0
4620863.01,4620863.01,750000.0
4620863.02,4620863.02,500000.0
4620864.00,4620864.00,800000.0
4620865.00,4620865.00,300000.0
4620866.00,4620866.00,348000.0
4620867.00,4620867.00,300000.0
4620868.01,4620868.01,376000.0
4620868.02,4620868.02,348000.0
4620869.00,4620869.00,348000.0
4620870.01,4620870.01,348000.0
4620870.02,4620870.02,348000.0
4620871.01,4620871.01,348000.0
4620871.02,4620871.02,364000.0
4620872.00,4620872.00,300000.0
4620873.01,4620873.01,348000.0
4620873.02,4620873.02,300000.0
4620874.00,4620874.00,348000.0
4620875.00,4620875.00,280000.0
4620876.01,4620876.01,400000.0
4620876.04,4620876.04,448000.0
4620876.05,4620876.05,400000.0
4620876.06,4620876.06,372000.0
4620876.07,4620876.07,348000.0
4620877.01,4620877.01,380000.0
4620877.02,4620877.02,424000.0
4620878.00,4620878.00,348000.0
4620879.01,4620879.01,348000.0
4620879.02,4620879.02,500000.0
4620880.00,4620880.00,400000.0
4620881.01,4620881.01,348000.0
4620881.02,4620881.02,348000.0
4620882.00,4620882.00,352000.0
4620883.00,4620883.00,380000.0
4620884.01,4620884.01,400000.0
4620884.02,4620884.02,400000.0
4620885.00,4620885.00,500000.0
4620886.01,4620886.01,400000.0
4620886.02,4620886.02,500000.0
4620886.03,4620886.03,348000.0
4620887.03,4620887.03,500000.0
4620887.04,4620887.04,448000.0
4620887.05,4620887.05,448000.0
4620887.06,4620887.06,500000.0
4620888.01,4620888.01,452000.0
4620888.02,4620888.02,500000.0
4620888.03,4620888.03,600000.0
4620889.01,4620889.01,428000.0
4620889.02,4620889.02,428000.0
4620889.03,4620889.03,448000.0
4620900.00,4620900.00,380000.0
4620901.01,4620901.01,348000.0
4620901.02,4620901.02,348000.0
4620901.03,4620901.03,412000.0
4620902.00,4620902.00,348000.0
4620903.01,4620903.01,452000.0
4620903.04,4620903.04,380000.0
4620903.05,4620903.05,380000.0
4620903.08,4620903.08,400000.0
4620903.09,4620903.09,324000.0
4620903.10,4620903.10,348000.0
4620903.11,4620903.11,500000.0
4620903.12,4620903.12,420000.0
4620903.13,4620903.13,500000.0
4620903.14,4620903.14,400000.0
4620904.02,4620904.02,448000.0
4620904.03,4620904.03,424000.0
4620904.04,4620904.04,400000.0
4620904.05,4620904.05,360000.0
4620904.06,4620904.06,400000.0
4620926.01,4620926.01,400000.0
4620926.02,4620926.02,348000.0
4620929.01,4620929.01,400000.0
4620929.02,4620929.02,384000.0
4620930.02,4620930.02,400000.0
4620930.03,4620930.03,480000.0
4620930.04,4620930.04,552000.0
4621000.00,4621000.00,300000.0
4621001.00,4621001.00,300000.0
4621002.00,4621002.00,348000.0
4621003.00,4621003.00,360000.0
4621004.00,4621004.00,302000.0
4621005.00,4621005.00,348000.0
4621006.01,4621006.01,250000.0
4621006.02,4621006.02,284000.0
4621006.03,4621006.03,300000.0
4621009.00,4621009.00,314000.0
4622001.00,4622001.00,340000.0
4622002.00,4622002.00,348000.0
4622004.00,4622004.00,300000.0
4622005.00,4622005.00,300000.0
4622007.00,4622007.00,300000.0
4622008.00,4622008.00,246000.0
4622009.00,4622009.00,300000.0
4622011.00,4622011.00,230000.0
4622012.00,4622012.00,348000.0
4622013.00,4622013.00,348000.0
4622014.00,4622014.00,278000.0
4622015.00,4622015.00,300000.0
4622100.00,4622100.00,400000.0
4622101.00,4622101.00,376000.0
4622102.00,4622102.00,400000.0
4622103.00,4622103.00,200000.0
4622200.00,4622200.00,376000.0
4622201.00,4622201.00,324000.0
4622202.00,4622202.00,400000.0
4622203.00,4622203.00,448000.0
4622204.00,4622204.00,400000.0
4622205.00,4622205.00,400000.0
4622206.00,4622206.00,448000.0
4622207.00,4622207.00,448000.0
4622300.00,4622300.00,348000.0
4622301.00,4622301.00,250000.0
4622302.00,4622302.00,300000.0
4622304.00,4622304.00,348000.0
4622400.00,4622400.00,300000.0
4622401.00,4622401.00,392000.0
4622402.00,4622402.00,400000.0
9380001.02,9380001.02,1110000.0
9380001.04,9380001.04,850000.0
9380002.00,9380002.00,725000.0
9380003.00,9380003.00,750000.0
9380004.00,9380004.00,900000.0
9380005.00,9380005.00,548000.0
9380006.00,9380006.00,620000.0
9380007.00,9380007.00,700000.0
9380008.00,9380008.00,600000.0
9380009.00,9380009.00,650000.0
9380010.00,9380010.00,650000.0
9380011.00,9380011.00,500000.0
9380012.00,9380012.00,500000.0
9380013.00,9380013.00,484000.0
9380014.00,9380014.00,492000.0
9380015.00,9380015.00,500000.0
9380016.00,9380016.00,520000.0
9380017.02,9380017.02,552000.0
9380019.02,9380019.02,685000.0
9380020.00,9380020.00,755000.0
5750001.00,5750001.00,360000.0
5750002.00,5750002.00,280000.0
5750003.00,5750003.00,280000.0
5750004.00,5750004.00,300000.0
5750005.00,5750005.00,300000.0
5750006.00,5750006.00,300000.0
5750007.00,5750007.00,200000.0
5750008.00,5750008.00,240000.0
5750009.00,5750009.00,220000.0
5750010.00,5750010.00,224000.0
5750011.00,5750011.00,324000.0
5750012.00,5750012.00,348000.0
5750013.00,5750013.00,500000.0
5750014.00,5750014.00,484000.0
5750015.00,5750015.00,250000.0
5750016.00,5750016.00,300000.0
5750017.00,5750017.00,300000.0
5750100.00,5750100.00,400000.0
5750101.00,5750101.00,400000.0
5750110.00,5750110.00,340000.0
5750120.00,5750120.00,250000.0
5750130.00,5750130.00,348000.0
5750200.00,5750200.00,448000.0
5750300.00,5750300.00,324000.0
5320001.00,5320001.00,552000.0
5320002.01,5320002.01,600000.0
5320002.02,5320002.02,400000.0
5320002.03,5320002.03,552000.0
5320003.01,5320003.01,600000.0
5320003.02,5320003.02,730000.0
5320004.01,5320004.01,552000.0
5320004.02,5320004.02,500000.0
5320005.00,5320005.00,500000.0
5320006.00,5320006.00,500000.0
5320007.00,5320007.00,600000.0
5320008.01,5320008.01,628000.0
5320008.02,5320008.02,600000.0
5320008.03,5320008.03,700000.0
5320008.05,5320008.05,695000.0
5320008.06,5320008.06,800000.0
5320008.08,5320008.08,850000.0
5320008.09,5320008.09,800000.0
5320009.01,5320009.01,620000.0
5320009.02,5320009.02,600000.0
5320009.03,5320009.03,650000.0
5320009.04,5320009.04,650000.0
5320009.05,5320009.05,650000.0
5320010.00,5320010.00,400000.0
5320011.00,5320011.00,600000.0
5320012.01,5320012.01,600000.0
5320012.02,5320012.02,675000.0
5320013.00,5320013.00,800000.0
5320014.01,5320014.01,755000.0
5320014.02,5320014.02,400000.0
5320015.02,5320015.02,700000.0
5320015.03,5320015.03,650000.0
5320015.04,5320015.04,700000.0
5320016.04,5320016.04,900000.0
5320016.05,5320016.05,755000.0
5320016.06,5320016.06,900000.0
5320016.07,5320016.07,1000000.0
5320016.08,5320016.08,920000.0
5320100.01,5320100.01,800000.0
5320100.02,5320100.02,750000.0
5320100.03,5320100.03,900000.0
5320101.02,5320101.02,850000.0
5320101.03,5320101.03,900000.0
5320101.04,5320101.04,800000.0
5320101.05,5320101.05,750000.0
5320101.06,5320101.06,800000.0
5320102.01,5320102.01,750000.0
5320102.02,5320102.02,670000.0
5320102.03,5320102.03,800000.0
5320103.00,5320103.00,755000.0
5320104.00,5320104.00,800000.0
5320105.04,5320105.04,850000.0
5320105.05,5320105.05,800000.0
5320105.06,5320105.06,750000.0
5320105.07,5320105.07,900000.0
5320105.08,5320105.08,950000.0
5320105.09,5320105.09,850000.0
5320105.10,5320105.10,900000.0
5320105.14,5320105.14,900000.0
5320105.15,5320105.15,900000.0
5320105.17,5320105.17,1300000.0
5320105.18,5320105.18,990000.0
5320105.19,5320105.19,900000.0
5320105.20,5320105.20,950000.0
5320105.21,5320105.21,950000.0
5320105.22,5320105.22,1000000.0
5320105.23,5320105.23,900000.0
5320105.24,5320105.24,900000.0
5320200.00,5320200.00,800000.0
5320201.01,5320201.01,700000.0
5320201.02,5320201.02,700000.0
5320202.04,5320202.04,800000.0
5320202.05,5320202.05,700000.0
5320202.08,5320202.08,800000.0
5320202.09,5320202.09,750000.0
5320202.11,5320202.11,695000.0
5320202.12,5320202.12,700000.0
5320202.13,5320202.13,800000.0
5320202.14,5320202.14,800000.0
5320202.15,5320202.15,500000.0
5320202.16,5320202.16,900000.0
5320202.17,5320202.17,670000.0
5320202.18,5320202.18,800000.0
5320203.01,5320203.01,700000.0
5320203.02,5320203.02,750000.0
5320203.03,5320203.03,675000.0
5320203.05,5320203.05,800000.0
5320203.06,5320203.06,700000.0
5320204.00,5320204.00,650000.0
5320205.01,5320205.01,600000.0
5320205.02,5320205.02,650000.0
5320206.00,5320206.00,1000000.0
5050001.04,5050001.04,400000.0
5050001.05,5050001.05,548000.0
5050001.06,5050001.06,500000.0
5050001.07,5050001.07,600000.0
5050001.08,5050001.08,600000.0
5050001.09,5050001.09,300000.0
5050001.10,5050001.10,500000.0
5050002.01,5050002.01,695000.0
5050002.02,5050002.02,600000.0
5050002.04,5050002.04,695000.0
5050002.05,5050002.05,368000.0
5050002.06,5050002.06,600000.0
5050003.00,5050003.00,600000.0
5050004.00,5050004.00,524000.0
5050005.00,5050005.00,700000.0
5050006.00,5050006.00,900000.0
5050007.01,5050007.01,750000.0
5050007.02,5050007.02,220000.0
5050007.03,5050007.03,700000.0
5050008.00,5050008.00,600000.0
5050009.00,5050009.00,650000.0
5050010.00,5050010.00,552000.0
5050011.01,5050011.01,500000.0
5050011.03,5050011.03,500000.0
5050011.04,5050011.04,600000.0
5050012.00,5050012.00,552000.0
5050013.00,5050013.00,600000.0
5050014.00,5050014.00,695000.0
5050015.00,5050015.00,800000.0
5050016.00,5050016.00,950000.0
5050017.00,5050017.00,900000.0
5050018.00,5050018.00,950000.0
5050019.00,5050019.00,1000000.0
5050020.01,5050020.01,400000.0
5050020.02,5050020.02,850000.0
5050021.00,5050021.00,596000.0
5050022.00,5050022.00,552000.0
5050023.01,5050023.01,552000.0
5050023.02,5050023.02,600000.0
5050024.00,5050024.00,695000.0
5050025.00,5050025.00,800000.0
5050026.00,5050026.00,600000.0
5050027.00,5050027.00,380000.0
5050028.00,5050028.00,500000.0
5050029.00,5050029.00,400000.0
5050030.00,5050030.00,400000.0
5050031.00,5050031.00,400000.0
5050032.01,5050032.01,750000.0
5050032.02,5050032.02,950000.0
5050033.01,5050033.01,900000.0
5050033.02,5050033.02,800000.0
5050034.00,5050034.00,950000.0
5050035.00,5050035.00,600000.0
5050036.00,5050036.00,1200000.0
5050037.01,5050037.01,448000.0
5050037.02,5050037.02,600000.0
5050038.00,5050038.00,448000.0
5050039.00,5050039.00,700000.0
5050040.00,5050040.00,576000.0
5050041.00,5050041.00,624000.0
5050042.00,5050042.00,650000.0
5050043.00,5050043.00,750000.0
5050044.00,5050044.00,1000000.0
5050045.01,5050045.01,800000.0
5050045.02,5050045.02,850000.0
5050046.00,5050046.00,548000.0
5050047.00,5050047.00,500000.0
5050048.00,5050048.00,400000.0
5050049.00,5050049.00,750000.0
5050050.00,5050050.00,500000.0
5050051.00,5050051.00,700000.0
5050052.00,5050052.00,750000.0
5050053.00,5050053.00,424000.0
5050054.00,5050054.00,452000.0
5050055.00,5050055.00,600000.0
5050056.00,5050056.00,600000.0
5050057.00,5050057.00,750000.0
5050058.00,5050058.00,900000.0
5050059.00,5050059.00,700000.0
5050060.00,5050060.00,324000.0
5050061.00,5050061.00,460000.0
5050062.01,5050062.01,500000.0
5050062.02,5050062.02,750000.0
5050100.00,5050100.00,500000.0
5050101.00,5050101.00,300000.0
5050102.00,5050102.00,400000.0
5050103.00,5050103.00,552000.0
5050104.00,5050104.00,472000.0
5050110.00,5050110.00,1800000.0
5050120.01,5050120.01,1250000.0
5050120.02,5050120.02,500000.0
5050120.03,5050120.03,650000.0
5050121.01,5050121.01,500000.0
5050121.02,5050121.02,260000.0
5050122.01,5050122.01,348000.0
5050122.02,5050122.02,424000.0
