ctuid,name,canadian_born,naturalized,non_citizens,npr,population
5390111.00,5390111.00,74.9,21.3,3.8,1.0,7030
5390112.00,5390112.00,70.0,22.4,7.6,3.5,7240
5390200.00,5390200.00,76.6,18.7,4.6,1.8,4215
5390201.00,5390201.00,89.8,8.2,1.9,0.5,4645
5390202.00,5390202.00,52.8,30.0,17.1,5.7,3800
5390203.01,5390203.01,74.0,18.1,7.9,2.4,5590
5390203.02,5390203.02,68.0,20.1,11.8,5.8,5155
5390204.00,5390204.00,73.7,14.1,12.3,6.7,6605
5390205.00,5390205.00,61.0,17.5,21.5,10.8,1255
5390206.00,5390206.00,73.7,13.9,12.5,4.9,4810
5390207.00,5390207.00,74.4,14.6,11.0,5.4,6080
5390208.00,5390208.00,76.2,18.0,5.8,1.6,6070
5390209.03,5390209.03,73.3,20.6,6.1,2.8,4775
5390209.04,5390209.04,74.4,15.0,10.6,3.4,3405
5390209.05,5390209.05,76.8,17.6,5.7,2.0,6625
5390209.06,5390209.06,72.7,23.6,3.6,0.0,2770
5390210.01,5390210.01,75.2,21.3,3.5,0.3,3145
5390210.02,5390210.02,61.3,27.6,11.1,3.7,6055
5390211.00,5390211.00,79.0,18.7,2.2,0.2,4120
5390212.00,5390212.00,76.5,17.8,5.9,1.3,1855
5390213.00,5390213.00,80.0,15.7,4.2,0.0,3095
5390214.00,5390214.00,84.1,12.7,3.3,0.0,4435
5390215.00,5390215.00,77.7,12.5,9.8,2.9,4170
5390220.01,5390220.01,86.7,11.3,1.9,0.0,5995
5390220.02,5390220.02,84.8,12.8,2.4,0.9,5655
5390221.00,5390221.00,88.6,9.3,2.0,0.8,6160
5390230.00,5390230.00,91.8,6.4,1.8,0.0,6850
5390240.01,5390240.01,84.4,12.8,3.0,0.8,3880
5390240.02,5390240.02,81.4,15.4,3.2,0.0,3740
5390241.00,5390241.00,89.3,9.2,1.4,0.0,2815
5390242.02,5390242.02,84.3,12.6,3.1,0.0,6035
5390242.03,5390242.03,84.6,11.8,3.6,0.3,3475
5390242.04,5390242.04,87.2,10.7,2.0,0.0,4995
5390300.00,5390300.00,91.6,6.3,1.8,0.0,1425
5390301.00,5390301.00,89.1,7.4,3.4,0.3,4845
5390302.00,5390302.00,89.7,6.9,3.4,1.1,3775
5390303.00,5390303.00,90.9,9.1,0.0,0.0,1595
5390304.00,5390304.00,90.7,6.3,3.0,0.6,3985
5390305.00,5390305.00,88.9,7.3,3.8,1.8,1980
5390306.00,5390306.00,87.5,7.1,5.4,2.5,2405
5390307.00,5390307.00,89.1,8.1,2.8,0.8,5120
5390308.00,5390308.00,81.2,15.5,3.1,0.8,2425
5390309.00,5390309.00,88.6,8.3,2.9,0.8,2580
5390310.01,5390310.01,89.3,9.3,1.5,0.0,3080
5390310.02,5390310.02,83.9,12.0,4.0,1.3,7975
5390311.02,5390311.02,82.2,12.1,5.7,3.4,5790
5390311.03,5390311.03,85.1,10.4,4.5,1.8,5160
5390311.04,5390311.04,82.1,11.4,6.7,3.7,2845
5390320.00,5390320.00,92.7,6.1,1.3,0.0,3905
5390321.00,5390321.00,90.0,8.0,1.9,0.0,4485
5390322.00,5390322.00,90.8,5.9,3.3,0.4,3660
5390323.00,5390323.00,90.3,8.2,1.4,0.0,3305
5390324.00,5390324.00,91.4,6.7,2.0,0.0,4050
5390330.00,5390330.00,81.0,12.9,6.0,2.1,4140
5390331.01,5390331.01,83.0,12.5,4.5,0.2,5515
5390331.02,5390331.02,78.7,16.3,5.0,0.4,3565
5390332.00,5390332.00,80.9,13.4,5.7,0.8,4215
5390333.00,5390333.00,89.4,8.4,2.0,0.0,3695
5390334.01,5390334.01,83.6,11.5,4.9,0.2,6335
5390334.02,5390334.02,83.4,11.7,4.9,0.0,5035
0010001.00,0010001.00,99.4,0.0,0.8,0.0,1800
0010002.00,0010002.00,94.1,3.0,2.9,0.9,3990
0010003.01,0010003.01,90.8,3.1,6.1,2.6,4175
0010003.02,0010003.02,91.9,3.0,5.1,3.2,4705
0010004.01,0010004.01,78.8,4.0,17.2,10.4,4100
0010004.02,0010004.02,89.7,3.4,6.9,3.9,4135
0010005.01,0010005.01,94.4,1.8,3.8,2.2,2240
0010005.02,0010005.02,86.6,1.7,11.8,7.8,2955
0010006.00,0010006.00,89.3,6.0,4.7,3.0,2670
0010007.00,0010007.00,87.9,5.1,6.8,4.4,2265
0010008.00,0010008.00,87.4,7.7,4.9,3.5,1425
0010009.00,0010009.00,73.6,13.6,12.7,0.0,550
0010010.00,0010010.00,88.3,7.8,4.2,1.6,1535
0010011.00,0010011.00,87.2,2.5,10.3,8.5,2775
0010012.00,0010012.00,67.3,6.2,26.2,20.7,2800
0010013.00,0010013.00,80.8,6.9,12.2,10.3,1800
0010014.00,0010014.00,86.3,5.2,8.5,4.5,2890
0010015.01,0010015.01,87.1,5.4,7.6,1.9,4635
0010015.02,0010015.02,85.7,5.3,9.0,5.3,3395
0010015.03,0010015.03,83.5,7.2,9.4,3.5,4615
0010015.04,0010015.04,89.2,5.9,4.9,2.4,5725
0010016.01,0010016.01,90.9,4.2,4.9,1.4,4770
0010016.02,0010016.02,76.8,5.0,18.2,9.9,5345
0010017.00,0010017.00,97.9,0.8,1.4,0.7,5635
0010100.01,0010100.01,97.0,1.4,1.6,0.8,5615
0010100.03,0010100.03,99.2,0.3,0.6,0.0,3160
0010100.04,0010100.04,98.6,1.3,0.0,0.0,3925
0010110.00,0010110.00,98.4,1.0,0.6,0.5,3155
0010170.01,0010170.01,92.4,3.3,4.5,2.0,2760
0010170.02,0010170.02,95.0,1.4,3.6,1.4,3995
0010171.00,0010171.00,95.8,2.2,2.1,0.8,4835
0010172.02,0010172.02,96.9,1.6,1.5,0.0,5275
0010172.03,0010172.03,98.3,1.4,0.5,0.0,2075
0010172.04,0010172.04,96.5,1.6,1.9,0.8,5130
0010172.05,0010172.05,97.7,1.3,0.9,0.5,4590
0010172.06,0010172.06,99.5,0.3,0.5,0.0,1940
0010200.01,0010200.01,92.6,3.4,4.0,1.1,5340
0010200.02,0010200.02,97.3,1.9,0.9,0.0,9385
0010200.03,0010200.03,98.8,0.6,0.5,0.0,4195
0010201.00,0010201.00,95.7,3.1,1.2,0.0,2930
0010202.01,0010202.01,87.4,4.4,8.0,3.6,3740
0010202.02,0010202.02,96.1,2.7,1.3,0.0,3880
0010202.06,0010202.06,98.0,1.0,0.9,0.3,4310
0010202.07,0010202.07,98.9,0.5,0.8,0.0,4435
0010202.08,0010202.08,98.5,0.4,0.9,0.0,4635
0010202.09,0010202.09,99.5,0.5,0.0,0.0,2945
0010202.10,0010202.10,97.4,1.2,1.4,0.0,6475
0010300.01,0010300.01,96.4,2.1,1.5,0.4,4710
0010300.02,0010300.02,98.7,1.0,0.0,0.0,3110
0010301.01,0010301.01,98.7,0.7,0.6,0.2,6825
0010301.02,0010301.02,98.8,0.2,1.0,0.0,6800
0010302.00,0010302.00,99.0,0.9,0.0,0.0,5310
0010400.00,0010400.00,98.8,0.6,0.4,0.0,2400
5950001.00,5950001.00,91.4,8.6,0.0,0.0,1395
5950002.00,5950002.00,96.3,3.2,0.7,0.0,3485
5950003.00,5950003.00,94.4,3.7,1.9,0.6,5140
5950004.00,5950004.00,88.8,6.2,5.1,2.7,3650
5950005.00,5950005.00,91.4,3.4,5.3,3.4,4250
5950006.00,5950006.00,87.8,8.8,4.1,0.0,735
5950007.00,5950007.00,90.0,4.8,5.1,4.2,4855
5950008.00,5950008.00,87.9,6.1,6.1,4.5,4040
5950009.01,5950009.01,86.6,9.4,4.0,1.5,2980
5950009.02,5950009.02,86.9,6.8,6.3,4.2,4835
5950010.01,5950010.01,87.3,7.7,5.0,4.2,1300
5950010.02,5950010.02,87.9,6.5,5.7,3.3,3140
5950011.01,5950011.01,80.5,5.0,14.9,10.3,1410
5950011.02,5950011.02,74.5,8.7,16.6,13.9,4125
5950011.03,5950011.03,80.9,13.5,5.6,1.9,3475
5950012.00,5950012.00,87.7,8.5,3.7,2.0,3000
5950013.00,5950013.00,91.2,6.0,2.8,1.8,2995
5950014.00,5950014.00,83.5,5.3,11.1,7.7,3755
5950015.00,5950015.00,86.3,7.2,6.5,3.5,2845
5950016.00,5950016.00,88.2,9.3,2.5,0.0,3185
5950017.00,5950017.00,93.6,5.9,0.5,0.0,2875
5950018.00,5950018.00,91.5,5.8,2.7,0.9,4450
5950019.00,5950019.00,90.1,6.8,3.1,1.9,2865
5950020.00,5950020.00,91.2,6.9,2.0,0.0,510
5950021.00,5950021.00,94.3,4.7,1.1,0.3,4550
5950022.03,5950022.03,84.8,12.8,2.4,0.0,2700
5950022.04,5950022.04,88.9,7.5,3.5,1.8,4175
5950022.05,5950022.05,89.0,8.4,2.6,0.7,3050
5950022.06,5950022.06,87.9,8.7,3.3,1.2,6760
5950023.01,5950023.01,93.2,5.8,1.0,0.0,3005
5950023.02,5950023.02,92.2,6.1,1.8,0.6,7115
5950100.03,5950100.03,94.4,4.6,1.0,0.0,3665
5950100.04,5950100.04,94.3,4.3,1.3,0.0,4230
5950100.05,5950100.05,100.0,0.0,0.0,0.0,955
5950100.06,5950100.06,94.0,5.6,0.7,0.0,2235
5950101.00,5950101.00,93.5,5.4,0.9,0.0,3230
5350001.00,5350001.00,73.7,20.3,5.9,2.5,590
5350002.00,5350002.00,78.3,20.0,1.7,0.0,600
5350003.00,5350003.00,52.9,24.0,22.1,5.8,520
5350004.00,5350004.00,51.0,31.4,17.6,5.1,5905
5350005.00,5350005.00,57.7,27.9,14.4,4.8,6730
5350007.01,5350007.01,54.2,28.8,16.8,5.4,3155
5350007.02,5350007.02,47.9,34.9,17.2,4.5,4185
5350008.01,5350008.01,62.3,20.0,17.7,6.5,8370
5350008.02,5350008.02,54.3,27.3,18.4,4.9,11540
5350009.00,5350009.00,50.0,32.1,19.6,3.6,280
5350010.01,5350010.01,68.7,21.0,10.3,3.7,5655
5350010.02,5350010.02,64.6,22.7,12.6,3.9,7235
5350011.01,5350011.01,63.6,19.4,16.9,7.0,9500
5350011.02,5350011.02,48.1,23.6,28.3,12.1,9845
5350011.03,5350011.03,45.9,22.5,31.5,13.2,6230
5350012.01,5350012.01,42.7,25.8,31.5,10.9,13525
5350012.03,5350012.03,43.1,25.5,31.4,10.8,9010
5350012.04,5350012.04,43.5,27.6,29.0,11.9,5595
5350013.01,5350013.01,52.1,28.3,19.6,5.9,6810
5350013.02,5350013.02,42.4,29.8,27.8,8.8,10410
5350014.00,5350014.00,41.8,31.5,26.4,12.2,2175
5350015.00,5350015.00,56.5,26.7,16.8,6.8,4940
5350016.00,5350016.00,61.4,24.4,14.1,5.0,10845
5350017.01,5350017.01,61.0,24.1,14.7,4.5,4645
5350017.02,5350017.02,54.7,28.0,17.3,6.7,8825
5350018.00,5350018.00,74.5,18.4,7.3,2.0,3510
5350019.00,5350019.00,66.8,24.7,8.6,2.7,3195
5350020.00,5350020.00,75.4,21.4,3.2,1.1,2380
5350021.00,5350021.00,73.2,19.0,7.7,2.9,5105
5350022.00,5350022.00,84.0,11.7,4.3,0.0,3855
5350023.00,5350023.00,81.2,14.8,4.2,0.4,3345
5350024.00,5350024.00,78.6,15.5,5.9,0.7,6820
5350025.00,5350025.00,78.6,15.2,6.1,1.0,3545
5350026.00,5350026.00,72.5,20.2,7.3,1.8,6400
5350027.00,5350027.00,70.7,23.7,5.6,1.1,4370
5350028.01,5350028.01,71.8,20.7,7.9,2.3,1330
5350028.02,5350028.02,74.0,19.0,7.0,1.5,5540
5350029.00,5350029.00,62.1,27.2,10.7,3.3,6590
5350030.00,5350030.00,53.7,31.0,15.2,4.7,7280
5350031.00,5350031.00,42.8,39.9,17.2,4.9,5470
5350032.00,5350032.00,52.7,26.8,20.5,8.4,5600
5350033.00,5350033.00,41.2,33.8,25.0,12.1,5045
5350034.01,5350034.01,40.6,29.8,29.7,16.7,5005
5350034.02,5350034.02,43.5,27.4,29.2,15.6,7750
5350035.00,5350035.00,35.2,27.4,37.4,20.6,10470
5350036.00,5350036.00,51.2,30.0,18.7,8.0,5720
5350037.00,5350037.00,44.4,28.3,27.5,15.8,4460
5350038.00,5350038.00,49.8,33.2,17.2,9.5,3315
5350039.00,5350039.00,45.1,35.4,19.4,6.9,4630
5350040.00,5350040.00,52.5,30.1,17.3,6.3,4255
5350041.00,5350041.00,59.2,28.3,12.4,3.2,3270
5350042.00,5350042.00,64.1,25.7,10.2,3.0,4280
5350043.00,5350043.00,64.8,25.1,10.3,2.9,3605
5350044.01,5350044.01,66.1,23.1,10.8,3.0,4915
5350044.02,5350044.02,66.7,17.5,15.6,7.3,4220
5350045.00,5350045.00,63.7,27.5,8.8,2.3,3110
5350046.00,5350046.00,59.7,27.0,13.4,5.4,3235
5350047.02,5350047.02,52.3,35.3,12.5,1.6,3470
5350047.03,5350047.03,77.8,16.7,5.1,2.8,1080
5350047.04,5350047.04,74.7,18.8,6.5,2.2,2765
5350048.00,5350048.00,73.9,19.3,6.9,1.8,3260
5350049.00,5350049.00,78.1,16.2,5.9,2.4,3145
5350050.01,5350050.01,64.1,26.7,9.2,2.1,8455
5350050.03,5350050.03,58.8,27.3,14.4,1.4,1080
5350050.04,5350050.04,69.9,23.0,7.2,1.3,5085
5350051.00,5350051.00,76.7,15.4,7.9,1.7,4895
5350052.00,5350052.00,75.1,19.7,5.3,1.6,4035
5350053.00,5350053.00,60.2,26.6,13.2,2.5,5795
5350054.00,5350054.00,62.4,26.2,11.5,3.3,5420
5350055.00,5350055.00,72.2,18.5,9.3,4.3,2680
5350056.00,5350056.00,65.6,26.6,7.8,3.0,4340
5350057.00,5350057.00,69.0,18.6,12.4,4.1,2335
5350058.00,5350058.00,66.6,22.1,11.4,3.3,3760
5350059.00,5350059.00,61.3,23.4,15.3,9.1,3140
5350060.00,5350060.00,64.5,22.8,12.6,6.2,2505
5350061.00,5350061.00,27.8,39.9,32.3,12.7,790
5350062.01,5350062.01,45.3,28.3,26.4,13.7,4075
5350062.03,5350062.03,39.1,27.1,33.8,19.7,3915
5350062.04,5350062.04,34.0,26.9,39.0,23.4,8685
5350063.03,5350063.03,42.9,27.6,29.6,12.6,4970
5350063.04,5350063.04,47.5,27.4,25.0,12.9,4995
5350063.05,5350063.05,39.9,24.4,35.6,17.4,6360
5350063.06,5350063.06,48.8,22.2,29.0,16.2,5990
5350064.00,5350064.00,52.5,24.1,23.5,9.5,4770
5350065.01,5350065.01,32.1,28.1,40.0,16.2,2650
5350065.02,5350065.02,32.0,39.3,28.7,8.7,11110
5350066.00,5350066.00,56.1,29.3,14.7,5.2,6990
5350067.00,5350067.00,70.2,20.9,8.8,2.1,1695
5350068.00,5350068.00,71.7,21.7,6.9,1.7,2330
5350069.00,5350069.00,71.7,22.3,6.1,1.6,4660
5350070.00,5350070.00,75.0,19.1,5.9,1.7,3225
5350071.00,5350071.00,77.4,18.6,4.0,1.2,3405
5350072.01,5350072.01,66.6,25.9,7.6,1.4,4525
5350072.02,5350072.02,69.5,23.9,6.6,1.9,2950
5350073.00,5350073.00,66.7,24.5,9.0,1.7,2670
5350074.00,5350074.00,67.2,22.0,10.9,2.6,3870
5350075.00,5350075.00,69.5,23.5,7.0,1.8,3850
5350076.00,5350076.00,69.4,25.4,5.2,0.9,4035
5350077.00,5350077.00,75.1,16.8,8.1,1.9,4625
5350078.00,5350078.00,77.5,17.2,5.3,0.6,6050
5350079.00,5350079.00,79.1,14.9,5.9,0.7,7335
5350080.01,5350080.01,69.0,21.0,10.1,3.1,3865
5350080.02,5350080.02,49.2,33.2,17.7,6.1,4595
5350081.00,5350081.00,75.5,16.7,7.7,2.3,2840
5350082.00,5350082.00,72.7,18.7,8.8,3.1,2615
5350083.00,5350083.00,64.5,27.5,7.9,2.1,3855
5350084.00,5350084.00,71.9,21.4,6.8,1.2,3695
5350085.00,5350085.00,71.1,22.5,6.4,1.5,3985
5350086.00,5350086.00,76.1,18.3,5.4,2.0,2490
5350087.00,5350087.00,73.5,19.7,6.8,1.8,4875
5350088.00,5350088.00,46.7,32.1,21.2,8.0,3070
5350089.00,5350089.00,51.2,28.9,19.9,9.0,4830
5350090.00,5350090.00,62.4,25.9,11.7,3.6,4060
5350091.01,5350091.01,59.1,24.9,16.0,6.8,5445
5350091.02,5350091.02,66.1,24.3,9.4,3.5,3175
5350092.00,5350092.00,71.8,16.6,11.5,3.9,6760
5350093.00,5350093.00,70.4,19.9,9.7,2.7,5030
5350094.00,5350094.00,60.1,28.4,11.4,3.9,4855
5350095.00,5350095.00,61.3,29.2,9.5,3.1,2740
5350096.01,5350096.01,52.9,35.6,11.5,4.8,1560
5350096.02,5350096.02,62.7,26.5,10.7,4.0,3230
5350097.01,5350097.01,50.9,35.1,14.1,3.7,3805
5350097.03,5350097.03,47.2,27.0,25.8,9.7,2170
5350097.04,5350097.04,53.3,28.9,17.8,5.2,4880
5350098.00,5350098.00,62.7,27.2,10.0,1.4,6975
5350099.00,5350099.00,63.8,22.3,13.8,4.3,6275
5350100.00,5350100.00,64.4,28.6,7.0,2.0,2725
5350101.00,5350101.00,78.8,16.0,5.2,1.9,3370
5350102.02,5350102.02,52.1,30.9,16.9,5.6,4430
5350102.03,5350102.03,49.5,31.9,18.6,5.4,3635
5350102.04,5350102.04,80.6,12.7,6.7,1.5,670
5350102.05,5350102.05,73.2,19.5,8.1,2.0,745
5350103.00,5350103.00,76.1,20.3,3.6,0.7,6100
5350104.00,5350104.00,77.9,17.7,4.5,1.2,5685
5350105.00,5350105.00,75.8,18.7,5.7,1.7,4230
5350106.00,5350106.00,49.5,37.9,12.8,3.7,3685
5350107.00,5350107.00,52.5,33.5,14.1,3.6,4850
5350108.00,5350108.00,55.5,33.0,11.7,2.5,5825
5350109.00,5350109.00,63.1,26.4,10.6,2.7,5355
5350110.00,5350110.00,58.5,29.4,12.1,4.3,3485
5350111.00,5350111.00,52.2,32.9,14.9,3.2,2490
5350112.00,5350112.00,54.4,30.4,15.2,5.3,4700
5350113.00,5350113.00,68.9,22.0,9.3,4.2,2525
5350114.00,5350114.00,66.1,26.3,7.6,1.7,4900
5350115.00,5350115.00,57.3,33.4,9.3,2.3,3970
5350116.00,5350116.00,68.4,22.4,9.0,2.4,3925
5350117.00,5350117.00,74.1,20.3,5.6,1.6,2510
5350118.00,5350118.00,71.4,21.3,7.4,2.9,4105
5350119.00,5350119.00,64.4,25.3,10.2,3.7,4735
5350120.00,5350120.00,77.3,16.2,6.1,1.4,1390
5350121.00,5350121.00,67.9,23.1,8.8,3.5,3005
5350122.00,5350122.00,69.8,20.2,9.8,2.6,6250
5350123.00,5350123.00,56.2,20.6,23.5,6.0,2260
5350124.00,5350124.00,62.0,24.6,13.5,5.3,5250
5350125.00,5350125.00,80.7,12.7,6.6,1.3,4385
5350126.00,5350126.00,76.0,18.6,5.3,1.0,4325
5350127.00,5350127.00,72.7,18.6,8.7,1.8,5135
5350128.02,5350128.02,48.1,22.4,29.4,10.8,12140
5350128.04,5350128.04,55.4,30.0,14.8,5.3,4830
5350128.05,5350128.05,68.4,16.0,15.5,6.8,1030
5350128.06,5350128.06,37.6,25.2,37.2,15.3,4730
5350129.00,5350129.00,70.3,17.6,12.0,4.5,5695
5350130.00,5350130.00,69.9,18.3,11.9,3.5,3450
5350131.00,5350131.00,70.8,17.9,11.2,3.6,5070
5350132.00,5350132.00,62.1,25.9,12.0,2.7,5140
5350133.00,5350133.00,50.4,30.1,19.5,7.9,7150
5350134.00,5350134.00,74.7,17.1,8.2,3.0,2865
5350135.00,5350135.00,59.8,22.0,18.2,6.4,6715
5350136.01,5350136.01,44.0,27.3,28.7,12.4,7765
5350136.02,5350136.02,39.5,27.1,33.4,14.3,8120
5350137.00,5350137.00,61.9,24.2,13.8,4.5,6910
5350138.00,5350138.00,75.3,18.0,6.7,1.0,2975
5350139.01,5350139.01,67.6,19.7,12.8,3.8,4350
5350139.02,5350139.02,78.6,16.4,5.0,1.2,2500
5350140.00,5350140.00,77.5,15.7,6.8,1.8,2265
5350141.01,5350141.01,71.4,21.8,6.9,2.7,4660
5350141.02,5350141.02,77.3,16.9,5.8,1.0,4540
5350142.00,5350142.00,71.6,20.5,7.9,2.4,5475
5350150.00,5350150.00,77.3,17.9,4.7,1.3,4170
5350151.00,5350151.00,58.6,30.9,10.5,2.1,3800
5350152.00,5350152.00,76.7,18.3,5.0,1.7,4435
5350153.00,5350153.00,53.0,35.9,10.9,2.2,4525
5350154.00,5350154.00,52.2,34.4,13.5,3.6,6125
5350155.00,5350155.00,47.3,38.8,14.1,4.1,2950
5350156.01,5350156.01,37.9,37.9,24.3,8.1,5830
5350156.02,5350156.02,50.6,35.1,14.3,3.0,2805
5350157.00,5350157.00,46.5,32.8,20.7,4.7,2680
5350158.00,5350158.00,39.4,41.9,18.7,2.9,3080
5350159.01,5350159.01,41.2,37.2,21.3,6.4,3385
5350159.02,5350159.02,44.7,34.2,21.1,5.8,4925
5350160.00,5350160.00,43.5,35.5,21.0,5.3,3195
5350161.00,5350161.00,44.9,35.4,19.6,6.1,6825
5350162.00,5350162.00,48.9,36.8,14.4,4.7,4810
5350163.00,5350163.00,58.5,26.7,14.6,4.8,4245
5350164.00,5350164.00,57.1,27.9,15.0,3.5,6035
5350165.00,5350165.00,65.7,23.2,11.0,2.6,4305
5350166.00,5350166.00,74.1,16.8,9.2,3.2,4085
5350167.01,5350167.01,64.4,24.5,11.3,1.9,2345
5350167.02,5350167.02,55.6,29.0,15.3,4.9,5460
5350168.00,5350168.00,45.0,37.0,18.1,4.5,5615
5350169.01,5350169.01,39.7,38.2,22.1,6.7,3530
5350169.02,5350169.02,38.2,42.1,19.6,3.8,7675
5350170.00,5350170.00,40.4,40.9,18.7,6.7,3370
5350171.00,5350171.00,40.5,39.7,19.9,5.8,3650
5350172.00,5350172.00,44.6,31.6,23.8,5.6,2610
5350173.00,5350173.00,44.1,39.9,16.1,3.5,3575
5350174.00,5350174.00,38.6,42.9,18.5,4.3,6800
5350175.01,5350175.01,45.9,35.3,18.6,4.3,5630
5350175.02,5350175.02,40.6,34.3,25.1,5.8,8665
5350176.00,5350176.00,62.4,25.2,12.3,4.3,4380
5350180.00,5350180.00,51.7,31.8,16.5,4.4,6440
5350181.01,5350181.01,69.7,22.7,7.5,1.3,4445
5350181.02,5350181.02,63.3,24.9,11.8,1.0,3470
5350182.00,5350182.00,70.5,24.2,5.3,1.0,5390
5350183.01,5350183.01,69.5,24.5,6.0,1.2,2590
5350183.02,5350183.02,69.1,23.6,7.3,1.0,4055
5350184.01,5350184.01,57.1,32.4,10.5,3.3,5035
5350184.02,5350184.02,59.3,28.4,12.1,2.2,3640
5350185.01,5350185.01,53.6,31.1,15.3,3.9,6780
5350185.02,5350185.02,55.2,34.1,10.7,3.0,4175
5350186.00,5350186.00,78.7,15.4,5.9,1.5,2375
5350187.00,5350187.00,71.2,25.0,3.9,1.0,3475
5350188.00,5350188.00,72.1,23.5,4.2,1.0,2045
5350189.00,5350189.00,57.1,30.3,12.7,2.4,5315
5350190.01,5350190.01,28.3,40.6,31.2,10.9,8580
5350190.02,5350190.02,56.8,26.2,17.0,4.7,4615
5350191.00,5350191.00,62.5,26.6,10.9,3.6,4345
5350192.00,5350192.00,48.8,43.0,8.1,2.3,860
5350193.00,5350193.00,54.9,26.1,19.0,4.9,3270
5350194.01,5350194.01,28.9,42.8,28.3,6.6,7775
5350194.02,5350194.02,30.2,41.7,28.0,6.1,4530
5350194.03,5350194.03,26.4,49.5,24.0,2.4,2750
5350194.04,5350194.04,38.8,41.5,19.7,4.1,5345
5350195.01,5350195.01,75.0,19.5,5.5,0.7,4280
5350195.02,5350195.02,73.6,19.9,6.5,1.1,2235
5350196.01,5350196.01,75.1,19.1,5.6,1.8,1965
5350196.02,5350196.02,80.7,14.5,4.8,0.7,5685
5350200.01,5350200.01,45.2,37.1,17.7,3.4,5745
5350200.02,5350200.02,57.1,26.2,16.2,1.4,1050
5350201.00,5350201.00,55.6,30.0,14.6,3.6,5290
5350202.00,5350202.00,69.8,24.9,5.7,1.2,1670
5350203.00,5350203.00,63.9,25.6,10.5,2.3,3480
5350204.00,5350204.00,69.8,20.6,9.4,3.0,4625
5350206.01,5350206.01,62.2,25.0,12.8,4.6,5090
5350206.02,5350206.02,61.5,24.5,13.9,5.4,6275
5350207.00,5350207.00,55.8,28.6,15.5,6.3,2445
5350208.00,5350208.00,49.9,33.8,16.3,6.9,4275
5350209.00,5350209.00,52.8,38.1,9.0,1.4,2820
5350210.01,5350210.01,59.2,31.1,9.5,2.0,2735
5350210.03,5350210.03,51.7,28.7,19.6,5.6,6910
5350210.04,5350210.04,46.5,37.3,16.2,5.5,9945
5350211.00,5350211.00,60.2,30.4,9.4,1.8,6880
5350212.00,5350212.00,69.4,25.4,5.2,1.7,5715
5350213.01,5350213.01,60.1,33.3,6.8,1.4,2570
5350213.02,5350213.02,45.2,34.7,20.2,4.7,6200
5350214.00,5350214.00,57.0,30.9,12.1,3.9,6755
5350215.00,5350215.00,60.3,31.0,8.8,1.5,6965
5350216.00,5350216.00,72.2,23.0,4.7,1.5,5500
5350217.00,5350217.00,44.9,35.4,19.8,5.1,5875
5350218.00,5350218.00,80.8,14.2,5.1,2.0,2755
5350219.00,5350219.00,67.6,23.4,9.1,2.0,4555
5350220.00,5350220.00,56.7,34.1,9.1,0.9,4085
5350221.01,5350221.01,64.6,30.3,5.2,0.9,6280
5350221.02,5350221.02,43.7,33.6,22.7,6.4,5105
5350222.01,5350222.01,54.2,34.5,11.4,2.1,7180
5350222.02,5350222.02,50.3,34.7,15.2,3.8,4815
5350223.01,5350223.01,62.6,32.1,5.3,0.0,1510
5350223.02,5350223.02,72.1,24.7,3.2,1.2,2165
5350224.00,5350224.00,71.8,25.5,2.6,0.6,1705
5350225.01,5350225.01,53.3,31.2,15.5,3.9,5220
5350225.02,5350225.02,38.6,33.2,28.3,7.8,10635
5350226.00,5350226.00,77.1,18.7,4.2,0.9,2750
5350227.00,5350227.00,79.9,15.0,5.1,0.0,1770
5350228.00,5350228.00,72.3,24.1,3.6,0.8,3160
5350229.00,5350229.00,85.6,14.0,0.8,0.0,1180
5350230.01,5350230.01,65.2,28.7,6.1,1.2,2455
5350230.02,5350230.02,46.4,41.2,12.4,1.8,6460
5350231.00,5350231.00,70.9,22.4,6.8,1.8,6270
5350232.00,5350232.00,75.5,21.0,3.5,0.7,3695
5350233.00,5350233.00,62.3,28.3,9.3,2.1,5775
5350234.00,5350234.00,59.4,33.7,6.9,2.2,4540
5350235.01,5350235.01,61.8,33.2,5.0,0.9,2775
5350235.02,5350235.02,52.0,39.5,8.5,2.0,5140
5350236.01,5350236.01,46.4,42.0,11.5,3.2,6760
5350236.02,5350236.02,53.6,40.7,5.8,0.9,5990
5350237.01,5350237.01,36.3,41.1,22.6,5.7,6635
5350237.02,5350237.02,53.7,35.3,10.9,3.3,3035
5350237.03,5350237.03,52.8,35.7,11.5,2.3,5895
5350238.01,5350238.01,67.3,27.4,5.1,0.6,3415
5350238.02,5350238.02,50.7,37.2,12.2,2.6,5595
5350239.00,5350239.00,51.3,35.2,13.5,1.9,6415
5350240.01,5350240.01,59.1,35.4,5.6,1.2,3460
5350240.02,5350240.02,47.3,43.7,9.0,2.5,5785
5350241.00,5350241.00,58.5,32.7,8.8,1.8,2720
5350242.00,5350242.00,51.5,40.8,8.0,0.7,1495
5350243.01,5350243.01,37.8,40.9,21.3,4.7,6300
5350243.02,5350243.02,44.5,39.1,16.5,4.1,3700
5350244.01,5350244.01,54.1,36.3,9.6,2.1,3650
5350244.02,5350244.02,44.5,41.5,14.1,3.0,5705
5350245.00,5350245.00,47.4,37.0,15.6,4.6,7005
5350246.00,5350246.00,52.0,35.0,12.9,4.4,3375
5350247.01,5350247.01,34.8,43.8,21.4,9.2,8935
