ctuid,name,population,share_0_14,share_15_64,share_65_plus,share_85_plus,median_age
5350562.04,5350562.04,4830,14.5,68.9,16.6,1.2,39.2
5350562.05,5350562.05,5930,17.3,65.0,17.7,1.9,39.2
5350562.06,5350562.06,3055,13.4,65.5,21.1,1.3,44.0
5350562.07,5350562.07,4600,16.7,68.4,14.9,1.4,37.2
5350562.08,5350562.08,4200,15.8,69.9,14.3,1.0,38.8
5350562.09,5350562.09,4025,14.4,69.1,16.4,1.1,39.6
5350562.11,5350562.11,3110,17.2,69.0,13.8,1.1,38.4
5350562.12,5350562.12,7160,19.1,65.6,15.2,1.9,36.8
5350562.13,5350562.13,1190,18.5,69.3,12.2,0.8,38.4
5350562.14,5350562.14,3890,14.4,66.2,19.3,1.5,41.6
5350562.15,5350562.15,3620,16.3,68.9,14.8,1.0,38.4
5350563.01,5350563.01,6625,20.0,64.2,15.8,2.7,36.4
5350563.02,5350563.02,3395,12.8,71.7,15.5,1.9,40.8
5350564.01,5350564.01,2355,14.4,71.1,14.4,1.5,38.4
5350564.02,5350564.02,4890,19.1,69.9,10.9,0.8,35.2
5350570.01,5350570.01,4010,18.0,70.6,11.5,0.5,38.4
5350570.02,5350570.02,4200,15.6,66.7,18.0,2.4,44.0
5350571.01,5350571.01,3840,19.9,69.5,10.5,0.7,33.6
5350571.02,5350571.02,4305,14.4,66.7,18.9,3.1,42.8
5350572.01,5350572.01,7710,14.3,69.3,16.3,2.0,41.6
5350572.04,5350572.04,3390,11.2,72.9,16.1,1.3,41.2
5350572.05,5350572.05,6290,16.9,66.1,17.1,3.5,36.0
5350572.07,5350572.07,4650,14.3,72.9,12.8,0.6,33.6
5350572.08,5350572.08,5665,13.0,75.2,11.8,0.8,30.8
5350572.09,5350572.09,4675,18.3,72.8,8.8,0.5,34.8
5350572.10,5350572.10,3570,13.9,72.1,13.7,2.5,35.6
5350573.03,5350573.03,6410,15.4,68.6,16.0,2.2,38.4
5350573.05,5350573.05,5980,14.6,69.1,16.1,1.8,38.0
5350573.06,5350573.06,4610,16.6,71.1,12.4,0.9,38.0
5350573.07,5350573.07,6130,17.0,68.4,14.6,1.0,37.6
5350573.09,5350573.09,6085,17.9,70.9,11.3,1.0,34.4
5350573.10,5350573.10,3165,15.6,73.0,11.5,1.4,37.2
5350573.11,5350573.11,4945,18.4,73.2,8.4,0.6,33.2
5350574.00,5350574.00,6645,11.4,63.7,25.0,4.1,46.8
5350575.01,5350575.01,5985,15.6,67.5,16.9,1.4,38.0
5350575.02,5350575.02,4910,15.6,69.3,15.1,1.5,40.0
5350575.03,5350575.03,6595,17.3,70.2,12.5,1.0,35.2
5350575.04,5350575.04,6560,15.9,71.2,12.9,1.1,37.6
5350575.05,5350575.05,6955,17.2,70.7,12.1,0.7,37.2
5350575.07,5350575.07,3965,18.5,72.4,9.2,0.6,35.2
5350575.08,5350575.08,5670,17.5,71.7,10.7,0.4,36.0
5350576.04,5350576.04,4530,15.3,67.3,17.4,1.1,42.4
5350576.05,5350576.05,6835,15.6,68.8,15.7,2.2,37.6
5350576.06,5350576.06,8240,18.1,70.0,12.0,0.8,35.6
5350576.07,5350576.07,4495,17.8,69.3,13.0,0.8,37.2
5350576.09,5350576.09,3965,16.5,65.4,18.0,0.8,42.4
5350576.16,5350576.16,6365,17.0,70.5,12.6,0.9,35.6
5350576.17,5350576.17,6725,18.3,70.0,11.7,1.0,34.8
5350576.20,5350576.20,6605,16.7,71.2,12.1,2.0,34.0
5350576.22,5350576.22,7300,15.4,71.9,12.7,0.9,35.2
5350576.29,5350576.29,4160,19.2,73.2,7.7,0.6,33.2
5350576.31,5350576.31,3725,14.5,68.6,17.0,1.5,44.8
5350576.33,5350576.33,2625,16.8,66.5,16.8,1.5,40.0
5350576.34,5350576.34,5990,19.9,70.4,9.6,0.6,34.8
5350576.43,5350576.43,6490,18.9,71.0,10.0,0.7,34.8
5350576.44,5350576.44,2730,18.3,71.8,9.7,0.5,36.0
5350576.45,5350576.45,2815,16.0,70.7,13.1,0.7,36.8
5350576.46,5350576.46,5285,17.3,71.4,11.4,0.7,34.4
5350576.47,5350576.47,4275,15.2,71.5,13.6,1.2,38.4
5350576.49,5350576.49,5145,20.2,71.0,8.7,0.7,33.6
5350576.50,5350576.50,6725,19.7,71.2,9.1,0.6,34.4
5350576.52,5350576.52,5740,21.0,70.7,8.2,0.5,33.2
5350576.53,5350576.53,4365,20.6,71.9,7.3,0.3,32.8
5350576.54,5350576.54,5730,20.2,70.9,9.1,0.7,33.2
5350576.55,5350576.55,6735,18.6,68.6,12.8,1.9,35.2
5350576.57,5350576.57,4140,12.4,67.6,20.0,3.0,42.0
5350576.59,5350576.59,6395,16.8,72.1,11.0,0.9,35.2
5350576.62,5350576.62,6825,16.3,71.8,11.9,0.8,34.8
5350576.63,5350576.63,6575,18.9,70.0,11.2,1.1,35.2
5350576.65,5350576.65,3055,20.0,71.8,8.0,0.3,32.4
5350576.66,5350576.66,6455,18.4,70.6,10.9,0.8,33.6
5350576.68,5350576.68,4910,13.7,72.5,13.6,1.2,38.0
5350576.69,5350576.69,5710,17.0,70.4,12.6,1.1,35.2
5350576.73,5350576.73,2585,12.6,63.6,24.2,2.7,43.6
5350576.74,5350576.74,8510,20.1,68.3,11.6,0.8,35.2
5350576.75,5350576.75,6420,18.1,69.2,12.6,1.0,38.4
5350576.76,5350576.76,4805,15.1,73.5,11.4,0.8,38.4
5350576.77,5350576.77,5195,21.7,70.5,7.8,0.2,33.6
5350576.78,5350576.78,5210,17.6,72.2,10.4,0.8,33.6
5350576.79,5350576.79,2685,16.4,70.8,12.8,0.9,36.8
5350576.80,5350576.80,3245,18.8,73.8,7.4,0.5,34.0
5350576.81,5350576.81,4740,18.9,72.3,8.9,0.5,33.6
5350576.82,5350576.82,5295,15.3,72.3,12.4,1.1,37.6
5350576.83,5350576.83,2550,16.9,72.0,11.2,0.8,35.6
5350576.84,5350576.84,5590,26.4,66.6,7.1,0.3,32.4
5350576.85,5350576.85,6825,18.8,72.0,9.2,0.7,34.0
5350576.86,5350576.86,4445,16.4,70.9,12.6,1.1,36.0
5350576.87,5350576.87,4015,16.6,71.5,12.0,1.1,37.2
5350576.88,5350576.88,4355,19.3,71.4,9.3,0.5,34.0
5350576.89,5350576.89,3690,18.3,71.0,10.8,0.7,34.8
5350576.90,5350576.90,3930,17.6,68.7,13.9,1.1,37.2
5350576.91,5350576.91,12630,21.3,69.7,9.0,0.8,34.8
5350576.92,5350576.92,5765,15.3,54.3,30.4,3.0,44.8
5350576.93,5350576.93,8475,20.2,70.5,9.3,1.3,32.8
5350576.94,5350576.94,4490,21.4,69.9,8.7,0.6,33.6
5350576.95,5350576.95,4265,19.9,70.2,10.0,0.4,33.2
5350576.96,5350576.96,7095,22.1,69.3,8.5,0.4,33.6
5350576.97,5350576.97,4350,19.9,70.8,9.3,0.7,33.6
5350576.98,5350576.98,29665,26.5,67.7,5.8,0.2,31.6
5350576.99,5350576.99,5775,24.9,68.1,6.9,0.3,32.8
5350577.00,5350577.00,9295,23.1,69.1,7.8,0.4,32.8
5350577.01,5350577.01,3270,21.4,71.6,7.0,0.5,33.6
5350577.02,5350577.02,5170,21.3,69.9,8.9,0.4,32.8
5350577.03,5350577.03,6195,22.0,69.8,8.1,0.6,33.2
5350577.04,5350577.04,6710,18.4,70.7,10.9,0.7,37.6
5350577.05,5350577.05,5210,21.3,69.3,9.4,0.5,34.4
5350577.06,5350577.06,5825,19.8,69.5,10.5,0.9,36.0
5350577.07,5350577.07,3725,18.9,71.5,9.7,0.5,34.0
5350577.08,5350577.08,4535,18.3,72.1,9.6,0.8,35.6
5350577.09,5350577.09,3475,27.2,67.3,5.3,0.3,33.2
5350585.02,5350585.02,6275,18.8,68.7,12.5,1.5,38.4
5350585.03,5350585.03,5490,15.5,65.8,18.8,2.9,44.0
5350585.05,5350585.05,6880,17.2,71.3,11.5,0.9,40.0
5350585.07,5350585.07,7845,17.7,63.6,18.6,1.7,44.0
5350585.08,5350585.08,4020,13.4,68.2,18.4,1.5,46.4
5350585.09,5350585.09,5875,12.1,73.3,14.6,1.7,44.8
5350585.10,5350585.10,4630,16.2,72.4,11.4,1.8,38.8
5350586.02,5350586.02,3025,13.6,66.6,20.0,2.0,46.0
5350586.03,5350586.03,4670,18.2,68.2,13.7,1.0,37.6
5350586.04,5350586.04,6585,25.7,65.0,9.3,0.6,34.8
5350586.05,5350586.05,9565,21.0,68.5,10.6,0.7,36.0
5350587.01,5350587.01,6075,13.8,65.8,20.3,1.6,48.0
5350587.02,5350587.02,5645,13.3,67.1,19.6,1.3,48.0
5350590.00,5350590.00,5040,15.7,65.9,18.5,2.4,41.2
5350591.01,5350591.01,5600,19.8,66.5,13.7,2.9,38.8
5350591.02,5350591.02,5315,20.2,67.7,12.0,0.7,36.8
5350592.01,5350592.01,6835,17.4,64.4,18.1,2.7,40.8
5350592.02,5350592.02,7370,21.2,65.1,13.8,2.3,38.0
5350593.01,5350593.01,3290,14.7,64.9,20.4,1.4,49.6
5350593.02,5350593.02,1810,11.0,64.9,23.8,1.4,53.2
5350593.03,5350593.03,1745,13.5,61.0,25.5,2.0,50.8
5350593.04,5350593.04,2575,22.3,64.1,13.6,1.4,39.6
5350600.01,5350600.01,6270,18.6,62.0,19.4,2.0,45.6
5350600.02,5350600.02,6755,17.7,65.0,17.2,1.3,43.6
5350601.00,5350601.00,4155,18.1,67.6,14.4,2.3,44.4
5350602.00,5350602.00,4855,15.2,59.7,25.0,5.6,49.2
5350603.00,5350603.00,5790,13.0,66.5,20.5,3.1,41.6
5350604.00,5350604.00,2385,8.4,54.3,37.3,9.6,57.6
5350605.00,5350605.00,2545,9.4,61.3,28.9,3.5,53.6
5350606.00,5350606.00,5385,15.0,64.9,20.1,3.2,44.0
5350607.00,5350607.00,3070,16.8,65.5,17.8,3.1,44.4
5350608.00,5350608.00,2745,16.8,66.5,16.6,3.5,41.6
5350609.00,5350609.00,2945,17.0,66.2,17.0,2.9,45.2
5350610.03,5350610.03,4565,8.5,49.2,42.3,9.5,60.0
5350610.04,5350610.04,3225,11.8,50.5,37.8,9.0,56.0
5350610.05,5350610.05,4590,19.6,67.5,12.9,0.9,43.6
5350610.06,5350610.06,4235,14.9,66.7,18.4,1.4,46.4
5350611.00,5350611.00,5025,17.9,65.0,17.1,2.4,43.6
5350612.01,5350612.01,50,10.0,70.0,20.0,10.0,38.4
5350612.03,5350612.03,6110,16.7,68.2,15.1,1.2,43.2
5350612.05,5350612.05,5750,16.6,63.0,20.5,2.5,46.0
5350612.08,5350612.08,5410,16.5,66.7,16.6,3.0,42.4
5350612.10,5350612.10,45,0.0,66.7,11.1,11.1,52.8
5350612.11,5350612.11,5655,17.4,70.7,11.8,0.8,42.8
5350612.12,5350612.12,6550,16.5,70.6,12.8,1.1,42.4
5350612.13,5350612.13,3760,16.1,62.6,21.4,2.5,46.4
5350612.14,5350612.14,4315,16.9,68.9,14.1,0.9,42.0
5350612.15,5350612.15,7990,20.9,67.5,11.6,1.7,40.0
5350612.18,5350612.18,4410,19.7,69.3,11.1,2.3,40.8
5350612.19,5350612.19,4010,19.1,70.2,10.6,0.6,40.4
5350612.20,5350612.20,4305,17.7,72.0,10.2,1.0,41.2
5350612.21,5350612.21,6920,22.5,70.8,6.7,0.4,37.6
5350612.22,5350612.22,8215,25.1,69.1,5.8,0.4,36.0
5350612.23,5350612.23,4955,19.2,67.8,13.1,4.1,41.2
5350612.25,5350612.25,5325,16.2,69.4,14.4,1.1,44.4
5350612.26,5350612.26,6375,16.9,67.1,15.9,4.3,38.0
5350612.27,5350612.27,5325,17.2,67.7,15.1,1.8,41.6
5350612.28,5350612.28,3920,18.0,70.7,11.2,1.0,42.8
5350612.29,5350612.29,4110,20.4,67.3,12.3,1.0,40.4
5350613.01,5350613.01,4270,17.1,66.4,16.4,1.2,41.2
5350613.03,5350613.03,4205,14.9,66.8,18.3,3.0,41.6
5350613.04,5350613.04,4855,11.2,65.8,22.9,3.0,40.8
5350614.01,5350614.01,3145,16.4,65.2,18.3,1.6,44.8
5350614.02,5350614.02,3925,17.6,63.4,19.0,2.0,43.2
5350615.00,5350615.00,21315,25.7,67.8,6.5,0.6,34.4
5350620.05,5350620.05,4760,20.7,70.4,8.9,0.4,39.2
5350620.06,5350620.06,7835,26.0,67.3,6.8,0.3,34.4
5350620.07,5350620.07,5455,26.4,67.9,5.7,0.4,35.2
5350620.09,5350620.09,6175,25.4,68.2,6.4,0.4,34.8
5350620.13,5350620.13,2420,13.6,63.8,22.7,2.7,47.6
5350620.14,5350620.14,5785,21.3,70.0,8.7,0.7,37.2
5350620.15,5350620.15,4095,20.8,69.8,9.4,0.5,35.2
5350620.16,5350620.16,3240,27.5,67.3,5.1,0.3,33.6
5350620.17,5350620.17,5140,24.7,67.0,8.3,0.5,36.0
5350620.18,5350620.18,4635,26.3,64.9,8.6,0.6,34.8
5350620.19,5350620.19,3155,26.6,66.2,7.0,0.3,36.0
5350620.20,5350620.20,4585,27.6,65.3,7.0,0.4,34.4
5350620.21,5350620.21,5330,28.6,64.4,7.0,1.9,33.2
5350620.22,5350620.22,4825,28.4,65.6,5.9,0.1,34.0
5350620.23,5350620.23,4510,29.0,66.1,4.9,0.3,32.4
5350620.24,5350620.24,7050,27.8,66.0,6.2,0.2,34.0
5350620.25,5350620.25,5890,29.0,66.5,4.5,0.3,31.6
5350620.26,5350620.26,3555,25.9,63.9,10.1,1.5,35.6
5350620.27,5350620.27,4385,30.1,63.4,6.5,0.1,33.6
5350620.28,5350620.28,4090,27.9,67.8,4.4,0.2,31.2
5350620.29,5350620.29,7580,29.9,65.4,4.7,0.3,31.8
5350621.00,5350621.00,6055,18.6,58.5,22.9,3.1,43.2
5350622.00,5350622.00,6205,18.7,64.2,17.1,1.6,40.0
5350623.00,5350623.00,3570,11.8,57.1,31.1,5.2,50.4
5350624.00,5350624.00,5285,17.6,64.0,18.4,0.9,42.8
5350625.00,5350625.00,1455,5.2,88.3,6.5,0.7,34.0
5350626.00,5350626.00,5930,13.7,65.6,20.6,1.5,48.0
5350630.00,5350630.00,3350,13.6,66.4,20.0,2.1,45.2
5350631.02,5350631.02,5910,21.6,70.3,8.2,0.5,37.6
5350631.03,5350631.03,4965,20.2,73.7,6.0,0.5,38.8
5350631.04,5350631.04,5650,21.8,69.3,8.9,0.6,39.2
5350632.00,5350632.00,4415,14.6,64.1,21.3,3.1,44.8
5350633.00,5350633.00,3735,17.7,64.9,17.5,4.1,40.4
5350634.01,5350634.01,4380,17.9,71.0,11.1,0.8,41.2
5350634.02,5350634.02,3595,14.3,66.3,19.2,2.2,45.6
5350635.00,5350635.00,6020,14.3,64.0,21.8,3.9,46.4
5350636.00,5350636.00,3185,16.6,65.8,17.7,2.8,42.4
5350637.00,5350637.00,7305,12.9,69.1,18.1,1.6,47.2
5350638.00,5350638.00,6035,17.0,67.0,16.1,1.9,42.0
5350639.00,5350639.00,4400,18.2,68.5,13.2,0.9,40.4
5350800.01,5350800.01,3830,12.7,68.8,18.5,2.2,41.2
5350800.02,5350800.02,4845,14.4,65.6,19.9,3.1,42.0
5350801.01,5350801.01,3580,14.9,65.5,19.6,2.0,43.6
5350801.02,5350801.02,6180,16.3,65.0,18.7,2.1,44.0
5350802.01,5350802.01,4010,15.6,64.5,20.0,2.6,43.2
5350802.02,5350802.02,5370,15.6,63.6,20.9,2.0,45.2
5350803.03,5350803.03,5630,15.3,66.5,18.2,1.2,42.8
5350803.04,5350803.04,6260,16.7,72.0,11.3,1.0,39.2
5350803.05,5350803.05,6850,16.3,71.5,12.3,0.9,40.0
5350803.06,5350803.06,5450,15.1,69.4,15.5,1.1,42.0
5350804.01,5350804.01,7215,16.1,67.7,16.2,1.2,43.2
5350804.05,5350804.05,7125,18.0,66.6,15.4,1.2,41.6
5350804.06,5350804.06,3010,15.8,66.1,18.1,1.2,42.8
5350804.07,5350804.07,3795,17.0,63.1,19.9,5.8,40.4
5350804.08,5350804.08,3625,15.2,65.4,19.6,1.4,44.4
5350804.10,5350804.10,4860,12.9,54.2,32.9,6.3,50.0
5350804.11,5350804.11,5895,14.5,66.7,18.9,3.6,40.4
5350804.12,5350804.12,8875,22.6,68.8,8.6,0.4,34.4
5350804.13,5350804.13,4930,16.6,69.0,14.4,0.7,38.0
5350805.04,5350805.04,8025,21.7,68.8,9.4,0.6,38.0
5350805.06,5350805.06,6155,18.0,67.4,14.6,2.4,38.4
5350805.09,5350805.09,5650,17.0,73.0,10.1,0.7,37.2
5350805.10,5350805.10,6465,17.7,70.5,11.8,0.9,38.8
5350805.16,5350805.16,7540,21.4,69.7,8.9,0.5,35.2
5350805.17,5350805.17,5595,17.7,70.5,11.9,1.0,37.6
5350805.18,5350805.18,3010,15.3,70.3,14.6,1.2,40.0
5350805.19,5350805.19,1795,16.2,63.8,20.1,1.7,42.4
5350805.20,5350805.20,4715,21.7,69.1,9.1,0.6,36.4
5350805.21,5350805.21,1660,19.6,70.5,10.2,0.3,37.6
5350805.22,5350805.22,4695,23.3,68.7,8.1,0.3,34.8
5350805.23,5350805.23,6965,25.5,67.8,6.7,0.6,33.2
5350805.24,5350805.24,335,20.9,64.2,14.9,3.0,36.8
5350805.25,5350805.25,10050,22.1,67.0,10.9,1.9,35.6
5350805.26,5350805.26,345,13.0,69.6,18.8,1.4,45.6
5350805.27,5350805.27,8910,26.2,66.4,7.4,0.4,34.8
5350806.00,5350806.00,4855,22.1,66.5,11.2,1.1,34.4
5350807.00,5350807.00,2370,13.9,65.8,20.3,1.7,47.6
5350810.01,5350810.01,4125,14.9,64.2,20.8,3.5,42.4
5350810.02,5350810.02,2400,15.2,60.2,24.8,4.0,46.4
5350810.03,5350810.03,3150,13.5,64.3,22.2,2.1,46.4
5350810.04,5350810.04,6310,14.1,63.2,22.5,2.1,44.0
5350810.05,5350810.05,3645,14.7,64.6,20.7,1.6,46.8
5350811.00,5350811.00,3880,15.6,64.9,19.6,4.1,43.2
5350812.00,5350812.00,6205,16.6,69.5,13.9,0.9,38.8
5350820.03,5350820.03,3880,14.3,70.0,15.7,1.4,40.8
5350820.04,5350820.04,2705,15.5,73.6,10.9,0.9,37.6
5350820.05,5350820.05,2370,16.0,70.9,12.9,0.8,40.0
5350820.06,5350820.06,1995,12.3,65.2,22.6,3.3,48.0
5350820.07,5350820.07,4090,13.4,73.3,13.3,1.6,42.4
5350830.00,5350830.00,4965,13.6,65.5,20.8,1.7,49.2
5350831.01,5350831.01,5660,17.7,65.2,17.1,1.7,43.2
5350831.02,5350831.02,6905,14.3,58.7,27.0,5.6,49.6
5350832.00,5350832.00,4030,15.0,66.5,18.2,1.4,46.4
4420001.00,4420001.00,2710,10.5,60.0,29.5,6.5,47.6
4420002.00,4420002.00,2720,6.3,62.7,31.1,7.5,49.6
4420003.00,4420003.00,2470,8.1,65.4,26.5,5.1,46.8
4420004.00,4420004.00,4530,9.6,61.4,29.0,5.4,46.0
4420005.00,4420005.00,2130,9.9,61.7,28.6,6.1,46.8
4420006.00,4420006.00,2255,14.9,63.6,21.5,1.6,42.4
4420007.00,4420007.00,2210,10.6,66.1,23.5,2.3,43.2
4420008.00,4420008.00,2975,8.6,55.5,36.0,13.1,47.2
4420009.00,4420009.00,1820,14.0,48.6,37.6,8.8,53.6
4420010.00,4420010.00,4215,10.9,59.1,30.1,8.5,42.8
4420011.00,4420011.00,2435,15.4,58.1,26.5,2.9,46.0
4420012.01,4420012.01,3410,10.9,49.4,39.6,7.8,52.4
4420012.02,4420012.02,4335,11.1,48.8,40.0,6.9,58.4
4420013.01,4420013.01,8195,17.8,65.5,16.8,0.8,42.4
4420013.02,4420013.02,3785,15.6,64.2,20.1,0.8,44.4
4420013.03,4420013.03,3280,16.6,59.1,24.2,1.1,47.2
4420100.01,4420100.01,6930,11.5,56.1,32.5,5.5,52.4
4420100.02,4420100.02,4565,12.2,61.1,26.6,2.2,50.8
4420101.02,4420101.02,7565,16.5,60.2,23.3,2.4,44.8
4420101.03,4420101.03,3680,13.6,58.4,27.7,1.5,47.6
4420101.04,4420101.04,4440,17.2,64.3,18.5,0.7,44.8
4420102.00,4420102.00,9705,19.6,61.9,18.4,1.2,42.8
4420200.00,4420200.00,5315,12.9,56.7,30.3,4.7,51.2
4420201.00,4420201.00,2665,10.7,60.4,29.1,4.1,51.6
4420202.00,4420202.00,2125,10.8,56.7,32.5,6.1,54.8
4420203.00,4420203.00,2870,10.8,55.4,33.8,6.3,55.2
4420204.00,4420204.00,4480,13.4,57.4,29.4,2.7,51.6
4420205.01,4420205.01,6370,16.2,62.2,21.7,1.6,47.2
4420205.02,4420205.02,5550,18.0,54.5,27.5,4.5,46.0
4420205.03,4420205.03,4040,12.1,55.8,32.2,5.3,53.2
4420210.00,4420210.00,7660,16.6,61.9,21.3,1.4,45.6
4420211.00,4420211.00,7735,16.0,63.3,20.7,0.7,46.4
4420212.00,4420212.00,3435,23.7,59.5,16.4,1.3,38.0
4420213.00,4420213.00,1805,14.4,57.3,28.3,2.8,54.0
4420300.01,4420300.01,195,12.8,69.2,17.9,0.0,38.0
4420300.02,4420300.02,8415,17.6,60.5,21.9,2.6,43.2
4420301.00,4420301.00,60,16.7,58.3,25.0,0.0,50.8
4420302.00,4420302.00,5085,15.9,61.4,22.9,1.9,45.6
4420303.00,4420303.00,520,15.4,61.5,24.0,1.9,47.6
4420304.00,4420304.00,2815,16.5,61.5,22.0,2.0,44.8
9330001.01,9330001.01,6150,13.9,62.2,23.9,3.3,48.0
9330001.02,9330001.02,8245,14.6,70.4,15.0,2.4,38.8
9330002.01,9330002.01,6950,15.0,68.5,16.5,1.9,40.8
9330002.03,9330002.03,3905,11.5,67.0,21.6,2.6,45.6
9330002.04,9330002.04,4525,12.6,62.1,25.2,5.5,47.2
9330003.01,9330003.01,3700,12.4,72.0,15.5,1.8,38.8
9330003.02,9330003.02,4520,12.8,71.0,16.2,3.2,37.2
9330004.01,9330004.01,7090,10.0,73.4,16.6,3.0,35.6
9330004.02,9330004.02,5550,12.2,71.3,16.7,2.0,38.8
9330005.00,9330005.00,7150,8.2,79.0,12.9,0.7,41.2
9330006.01,9330006.01,4995,14.2,67.7,18.1,2.5,42.0
9330006.02,9330006.02,6095,11.5,68.6,19.9,3.3,42.4
9330007.01,9330007.01,5720,12.6,66.0,21.6,2.5,45.6
9330007.02,9330007.02,4260,12.9,68.1,18.9,2.3,42.4
9330008.01,9330008.01,1650,14.8,65.5,19.7,2.4,42.0
9330008.02,9330008.02,4205,14.1,65.5,20.5,2.7,47.6
9330009.00,9330009.00,7170,10.9,66.9,22.1,3.1,45.6
9330010.01,9330010.01,5445,12.4,63.9,23.7,4.1,44.0
9330010.02,9330010.02,5195,11.6,68.2,20.0,4.1,41.6
9330011.00,9330011.00,6910,12.5,68.7,18.7,3.0,39.6
9330012.01,9330012.01,4455,11.4,69.2,19.4,3.1,39.2
9330012.02,9330012.02,4045,13.3,71.1,15.5,2.1,40.4
9330013.01,9330013.01,6635,12.5,69.6,18.0,2.9,40.8
9330013.03,9330013.03,5215,12.8,70.0,17.2,2.4,39.2
9330013.04,9330013.04,3580,12.0,69.4,18.6,2.9,41.2
9330014.01,9330014.01,2940,11.4,66.2,22.3,3.6,45.2
9330014.02,9330014.02,5650,11.2,66.0,22.7,3.5,46.0
9330015.01,9330015.01,5690,12.7,67.6,19.8,2.8,41.6
9330015.02,9330015.02,6775,10.2,65.2,24.5,5.2,46.4
9330016.01,9330016.01,4965,12.2,70.9,16.9,2.3,42.0
9330016.04,9330016.04,7340,11.4,72.7,16.0,1.8,40.0
9330016.05,9330016.05,4865,10.1,74.4,15.5,2.1,38.8
9330016.06,9330016.06,6490,9.0,80.9,9.9,0.9,35.2
9330017.02,9330017.02,6675,11.7,71.5,16.8,2.1,40.4
9330017.03,9330017.03,4950,10.7,71.2,18.0,2.5,40.4
9330017.04,9330017.04,2695,11.9,69.0,19.1,2.6,42.0
9330018.01,9330018.01,7070,12.2,67.8,19.9,3.3,42.4
9330018.02,9330018.02,7170,13.5,70.9,15.6,2.1,39.6
9330019.00,9330019.00,5610,12.1,66.1,21.8,3.6,42.4
9330020.00,9330020.00,3745,12.3,64.0,23.8,6.7,40.0
9330021.00,9330021.00,3625,13.9,64.6,21.5,3.0,46.4
9330022.00,9330022.00,3100,8.2,57.6,34.0,7.7,53.6
9330023.00,9330023.00,4390,13.3,64.8,21.9,3.4,44.8
9330024.00,9330024.00,6005,13.7,67.9,18.6,1.8,44.4
9330025.00,9330025.00,7570,13.4,68.0,18.6,2.9,44.0
9330026.00,9330026.00,4790,13.6,64.2,22.2,2.4,46.0
9330027.01,9330027.01,4140,13.6,66.1,20.3,3.7,43.6
9330027.02,9330027.02,3590,12.4,66.3,21.3,4.3,44.4
9330028.00,9330028.00,3115,12.7,69.2,18.3,2.2,40.4
9330029.00,9330029.00,7390,12.9,70.8,16.3,3.2,38.8
9330030.00,9330030.00,7345,14.2,69.7,16.0,2.7,40.0
9330031.01,9330031.01,6160,15.2,71.0,13.8,1.7,38.4
9330031.02,9330031.02,4565,14.8,71.0,14.2,2.3,38.0
9330032.01,9330032.01,4640,13.8,72.7,13.6,1.7,38.4
9330032.02,9330032.02,5060,13.8,74.2,12.0,1.7,36.4
9330033.01,9330033.01,5005,15.6,69.6,14.9,1.7,39.6
9330033.02,9330033.02,2980,13.9,69.0,17.1,2.9,40.8
9330034.01,9330034.01,6110,11.6,72.4,16.0,2.4,38.8
9330034.02,9330034.02,7475,13.8,67.9,18.4,4.1,40.4
9330035.01,9330035.01,4370,10.6,71.3,18.1,2.7,39.6
9330035.02,9330035.02,6790,12.2,66.4,21.4,3.8,42.8
9330036.01,9330036.01,6215,11.2,68.8,20.1,3.5,42.4
9330036.02,9330036.02,6125,12.2,69.6,18.2,2.5,40.8
9330037.01,9330037.01,5030,14.8,75.4,9.8,1.0,36.4
9330037.02,9330037.02,3505,10.8,76.5,12.7,1.6,36.8
9330038.00,9330038.00,6740,9.4,80.3,10.3,2.1,36.0
9330039.01,9330039.01,6285,9.5,79.0,11.5,0.9,36.8
9330039.02,9330039.02,5875,10.6,68.2,21.4,5.5,41.6
9330040.01,9330040.01,4130,4.8,85.7,9.4,0.7,34.8
9330040.02,9330040.02,4500,6.0,78.0,16.1,2.3,37.6
9330041.01,9330041.01,4510,5.9,75.1,19.2,3.9,38.4
9330041.02,9330041.02,7995,11.4,71.3,17.3,1.5,41.2
9330042.00,9330042.00,6590,13.3,71.5,15.2,1.7,38.0
9330043.01,9330043.01,3955,11.4,69.8,18.8,2.3,40.8
9330043.02,9330043.02,4310,14.0,67.9,18.1,1.9,41.6
9330044.00,9330044.00,4615,11.1,62.1,26.9,3.3,48.8
9330045.01,9330045.01,4825,10.5,70.7,18.8,1.2,40.4
9330045.02,9330045.02,5915,11.5,74.7,13.8,1.2,36.0
9330046.00,9330046.00,5350,9.7,75.3,15.0,1.4,37.2
9330047.01,9330047.01,3780,5.3,70.5,24.3,4.4,44.0
9330047.02,9330047.02,4200,6.0,83.1,11.0,0.7,35.6
9330048.01,9330048.01,5825,8.3,77.7,14.2,0.9,38.4
9330048.02,9330048.02,2590,7.5,75.5,17.0,3.3,40.0
9330049.02,9330049.02,5995,10.0,54.1,35.9,3.9,55.2
9330049.03,9330049.03,2990,9.5,70.6,20.1,1.3,44.8
9330049.04,9330049.04,3375,11.1,77.9,11.0,0.7,38.4
9330049.05,9330049.05,1290,6.6,84.1,9.7,0.4,37.6
9330049.06,9330049.06,8740,8.8,83.0,8.2,0.5,35.2
9330050.02,9330050.02,6240,9.5,75.4,15.1,1.7,38.8
9330050.03,9330050.03,6935,6.6,84.0,9.4,0.5,36.8
9330050.04,9330050.04,3195,8.5,80.1,11.4,0.9,38.0
