ctuid,name,median_income
4620132.00,0132.00 - Montréal,39200.0
4620133.00,0133.00 - Montréal,46400.0
4620134.00,0134.00 - Montréal,72500.0
4620135.00,0135.00 - Montréal,65000.0
4620136.00,0136.00 - Montréal,56800.0
4620137.00,0137.00 - Montréal,41600.0
4620138.00,0138.00 - Montréal,56800.0
4620139.00,0139.00 - Montréal,64500.0
4620140.00,0140.00 - Montréal,86000.0
4620141.00,0141.00 - Montréal,84000.0
4620142.00,0142.00 - Montréal,59600.0
4620143.00,0143.00 - Montréal,48000.0
4620144.00,0144.00 - Montréal,60400.0
4620146.00,0146.00 - Montréal,62800.0
4620147.00,0147.00 - Montréal,71000.0
4620148.00,0148.00 - Montréal,81000.0
4620149.00,0149.00 - Montréal,61200.0
4620150.00,0150.00 - Montréal,50400.0
4620151.00,0151.00 - Montréal,68500.0
4620152.00,0152.00 - Montréal,63600.0
4620153.00,0153.00 - Montréal,45600.0
4620154.00,0154.00 - Montréal,76000.0
4620155.00,0155.00 - Montréal,65500.0
4620156.00,0156.00 - Montréal,60400.0
4620157.00,0157.00 - Montréal,78500.0
4620158.00,0158.00 - Montréal,58800.0
4620159.00,0159.00 - Montréal,79000.0
4620160.00,0160.00 - Montréal,54400.0
4620161.00,0161.00 - Montréal,65000.0
4620162.00,0162.00 - Montréal,66500.0
4620163.00,0163.00 - Montréal,75000.0
4620164.00,0164.00 - Montréal,60400.0
4620165.00,0165.00 - Montréal,60000.0
4620166.00,0166.00 - Montréal,68500.0
4620167.00,0167.00 - Montréal,65500.0
4620168.00,0168.00 - Montréal,78000.0
4620169.00,0169.00 - Montréal,87000.0
4620170.00,0170.00 - Montréal,70000.0
4620171.00,0171.00 - Montréal,57200.0
4620172.00,0172.00 - Montréal,58800.0
4620173.00,0173.00 - Montréal,69000.0
4620174.00,0174.00 - Montréal,77500.0
4620175.00,0175.00 - Montréal,82000.0
4620176.00,0176.00 - Montréal,69000.0
4620177.00,0177.00 - Montréal,68000.0
4620178.00,0178.00 - Montréal,61200.0
4620179.00,0179.00 - Montréal,56400.0
4620180.00,0180.00 - Montréal,54400.0
4620181.00,0181.00 - Montréal,54000.0
4620182.00,0182.00 - Montréal,62000.0
4620183.00,0183.00 - Montréal,57600.0
4620184.00,0184.00 - Montréal,60800.0
4620185.00,0185.00 - Montréal,59600.0
4620186.00,0186.00 - Montréal,55600.0
4620187.01,0187.01 - Montréal,58400.0
4620187.03,0187.03 - Montréal,63200.0
4620187.04,0187.04 - Montréal,106000.0
4620188.01,0188.01 - Montréal,59200.0
4620188.02,0188.02 - Montréal,56400.0
4620190.01,0190.01 - Montréal,65500.0
4620190.02,0190.02 - Montréal,78500.0
4620191.00,0191.00 - Montréal,67500.0
4620192.00,0192.00 - Montréal,86000.0
4620193.00,0193.00 - Montréal,70000.0
4620194.01,0194.01 - Montréal,102000.0
4620194.02,0194.02 - Montréal,64000.0
4620195.01,0195.01 - Montréal,55600.0
4620195.02,0195.02 - Montréal,64500.0
4620195.03,0195.03 - Montréal,64500.0
4620196.00,0196.00 - Montréal,56400.0
4620197.00,0197.00 - Montréal,54400.0
4620198.00,0198.00 - Montréal,57600.0
4620199.00,0199.00 - Montréal,56800.0
4620200.00,0200.00 - Montréal,53200.0
4620201.00,0201.00 - Montréal,50800.0
4620202.00,0202.00 - Montréal,56400.0
4620203.00,0203.00 - Montréal,66000.0
4620204.00,0204.00 - Montréal,64000.0
4620205.00,0205.00 - Montréal,68500.0
4620206.00,0206.00 - Montréal,64000.0
4620207.00,0207.00 - Montréal,56400.0
4620208.00,0208.00 - Montréal,61600.0
4620209.00,0209.00 - Montréal,60800.0
4620210.00,0210.00 - Montréal,63200.0
4620211.00,0211.00 - Montréal,60800.0
4620212.00,0212.00 - Montréal,65500.0
4620213.00,0213.00 - Montréal,65000.0
4620214.00,0214.00 - Montréal,68000.0
4620215.00,0215.00 - Montréal,62400.0
4620216.00,0216.00 - Montréal,63600.0
4620217.00,0217.00 - Montréal,66000.0
4620218.00,0218.00 - Montréal,62800.0
4620219.00,0219.00 - Montréal,72000.0
4620220.00,0220.00 - Montréal,47200.0
4620221.00,0221.00 - Montréal,44800.0
4620222.00,0222.00 - Montréal,49600.0
4620223.01,0223.01 - Montréal,47600.0
4620223.02,0223.02 - Montréal,54800.0
4620224.00,0224.00 - Montréal,49200.0
4620225.00,0225.00 - Montréal,72000.0
4620226.00,0226.00 - Montréal,73000.0
4620227.00,0227.00 - Montréal,75500.0
4620228.00,0228.00 - Montréal,76000.0
4620230.00,0230.00 - Montréal,66000.0
4620231.00,0231.00 - Montréal,72500.0
4620232.00,0232.00 - Montréal,82000.0
4620233.00,0233.00 - Montréal,54800.0
4620234.00,0234.00 - Montréal,47600.0
4620235.00,0235.00 - Montréal,69500.0
4620236.00,0236.00 - Montréal,63200.0
4620237.00,0237.00 - Montréal,73000.0
4620238.00,0238.00 - Montréal,70000.0
4620239.00,0239.00 - Montréal,56800.0
4620240.00,0240.00 - Montréal,52000.0
4620241.00,0241.00 - Montréal,50800.0
4620242.00,0242.00 - Montréal,54000.0
4620243.00,0243.00 - Montréal,57200.0
4620244.00,0244.00 - Montréal,60000.0
4620245.00,0245.00 - Montréal,62000.0
4620247.00,0247.00 - Montréal,73500.0
4620249.00,0249.00 - Montréal,56000.0
4620250.00,0250.00 - Montréal,57600.0
4620251.01,0251.01 - Montréal,52000.0
4620251.02,0251.02 - Montréal,48400.0
4620252.00,0252.00 - Montréal,52400.0
4620253.00,0253.00 - Montréal,60800.0
4620254.00,0254.00 - Montréal,54000.0
4620256.00,0256.00 - Montréal,58000.0
4620257.00,0257.00 - Montréal,57200.0
4620258.00,0258.00 - Montréal,55600.0
4620259.00,0259.00 - Montréal,52000.0
4620260.00,0260.00 - Montréal,58000.0
4620261.00,0261.00 - Montréal,54000.0
4620262.00,0262.00 - Montréal,59600.0
4620263.00,0263.00 - Montréal,56800.0
4620264.01,0264.01 - Montréal,73500.0
4620264.02,0264.02 - Montréal,77000.0
4620265.00,0265.00 - Montréal,69000.0
4620266.00,0266.00 - Montréal,56800.0
4620267.00,0267.00 - Montréal,63600.0
4620268.01,0268.01 - Montréal,58800.0
4620268.02,0268.02 - Montréal,69000.0
4620268.03,0268.03 - Montréal,66500.0
4620269.00,0269.00 - Montréal,53200.0
4620270.00,0270.00 - Montréal,60000.0
4620271.00,0271.00 - Montréal,82000.0
4620272.00,0272.00 - Montréal,60000.0
4620273.00,0273.00 - Montréal,61600.0
4620274.00,0274.00 - Montréal,59200.0
4620275.00,0275.00 - Montréal,58400.0
4620276.00,0276.00 - Montréal,58800.0
4620277.00,0277.00 - Montréal,51600.0
4620278.00,0278.00 - Montréal,66000.0
4620279.00,0279.00 - Montréal,66500.0
4620280.00,0280.00 - Montréal,65500.0
4620281.00,0281.00 - Montréal,92000.0
4620282.00,0282.00 - Montréal,63600.0
4620283.01,0283.01 - Montréal,77500.0
4620283.02,0283.02 - Montréal,61200.0
4620284.00,0284.00 - Montréal,58800.0
4620285.00,0285.00 - Montréal,71000.0
4620286.00,0286.00 - Montréal,64000.0
4620287.01,0287.01 - Montréal,46800.0
4620287.02,0287.02 - Montréal,79000.0
4620288.00,0288.00 - Montréal,180000.0
4620290.01,0290.01 - Montréal,84000.0
4620290.02,0290.02 - Montréal,77500.0
4620290.03,0290.03 - Montréal,69000.0
4620290.04,0290.04 - Montréal,87000.0
4620290.05,0290.05 - Montréal,57600.0
4620290.06,0290.06 - Montréal,74500.0
4620290.07,0290.07 - Montréal,75000.0
4620290.08,0290.08 - Montréal,88000.0
4620290.09,0290.09 - Montréal,83000.0
4620291.01,0291.01 - Montréal,89000.0
4620291.03,0291.03 - Montréal,112000.0
4620291.04,0291.04 - Montréal,118000.0
4620300.00,0300.00 - Montréal,48400.0
4620301.00,0301.00 - Montréal,67500.0
4620302.00,0302.00 - Montréal,64500.0
4620303.00,0303.00 - Montréal,60800.0
4620304.00,0304.00 - Montréal,56000.0
4620305.00,0305.00 - Montréal,62000.0
4620306.00,0306.00 - Montréal,61200.0
4620307.00,0307.00 - Montréal,58800.0
4620308.00,0308.00 - Montréal,63600.0
4620309.00,0309.00 - Montréal,78500.0
4620310.00,0310.00 - Montréal,73000.0
4620311.00,0311.00 - Montréal,59200.0
4620312.00,0312.00 - Montréal,66000.0
4620313.00,0313.00 - Montréal,73000.0
4620314.00,0314.00 - Montréal,74000.0
4620316.00,0316.00 - Montréal,116000.0
4620317.03,0317.03 - Montréal,113000.0
4620317.05,0317.05 - Montréal,72500.0
4620317.06,0317.06 - Montréal,97000.0
4620317.07,0317.07 - Montréal,108000.0
4620317.08,0317.08 - Montréal,70000.0
4620320.00,0320.00 - Montréal,71000.0
4620321.00,0321.00 - Montréal,65500.0
4620322.02,0322.02 - Montréal,76500.0
4620322.03,0322.03 - Montréal,56400.0
4620322.04,0322.04 - Montréal,58400.0
4620323.00,0323.00 - Montréal,62400.0
4620324.01,0324.01 - Montréal,64500.0
4620324.02,0324.02 - Montréal,65500.0
4620325.01,0325.01 - Montréal,66500.0
4620325.02,0325.02 - Montréal,59600.0
4620325.03,0325.03 - Montréal,67500.0
4620325.05,0325.05 - Montréal,62400.0
4620325.06,0325.06 - Montréal,73000.0
4620326.01,0326.01 - Montréal,66000.0
4620326.02,0326.02 - Montréal,60400.0
4620326.03,0326.03 - Montréal,66500.0
4620327.00,0327.00 - Montréal,60400.0
4620328.00,0328.00 - Montréal,46000.0
4620329.00,0329.00 - Montréal,67000.0
4620330.00,0330.00 - Montréal,58000.0
4620340.00,0340.00 - Montréal,127000.0
4620350.00,0350.00 - Montréal,77500.0
4620351.00,0351.00 - Montréal,82000.0
4620352.00,0352.00 - Montréal,90000.0
4620353.00,0353.00 - Montréal,149000.0
4620354.00,0354.00 - Montréal,296000.0
4620355.00,0355.00 - Montréal,178000.0
4620356.00,0356.00 - Montréal,360000.0
4620360.00,0360.00 - Montréal,274000.0
4620361.00,0361.00 - Montréal,66000.0
4620362.00,0362.00 - Montréal,166000.0
4620363.00,0363.00 - Montréal,95000.0
4620364.00,0364.00 - Montréal,84000.0
4620365.00,0365.00 - Montréal,93000.0
4620366.00,0366.00 - Montréal,117000.0
4620367.00,0367.00 - Montréal,100000.0
4620370.00,0370.00 - Montréal,150000.0
4620380.00,0380.00 - Montréal,64000.0
4620381.00,0381.00 - Montréal,56800.0
4620382.01,0382.01 - Montréal,76000.0
4620382.02,0382.02 - Montréal,104000.0
4620383.01,0383.01 - Montréal,87000.0
4620383.02,0383.02 - Montréal,73500.0
4620385.00,0385.00 - Montréal,60400.0
4620390.00,0390.00 - Montréal,63200.0
4620391.00,0391.00 - Montréal,52000.0
4620392.00,0392.00 - Montréal,70500.0
4620393.00,0393.00 - Montréal,67000.0
4620394.00,0394.00 - Montréal,59200.0
4620395.01,0395.01 - Montréal,44800.0
4620395.02,0395.02 - Montréal,58000.0
4620395.03,0395.03 - Montréal,63600.0
4620396.00,0396.00 - Montréal,78500.0
4620397.00,0397.00 - Montréal,125000.0
4620400.00,0400.00 - Montréal,127000.0
4620401.00,0401.00 - Montréal,130000.0
4620402.00,0402.00 - Montréal,82000.0
4620403.00,0403.00 - Montréal,129000.0
4620404.00,0404.00 - Montréal,139000.0
4620410.01,0410.01 - Montréal,72500.0
4620410.02,0410.02 - Montréal,60800.0
4620410.03,0410.03 - Montréal,86000.0
4620412.00,0412.00 - Montréal,78500.0
4620413.01,0413.01 - Montréal,110000.0
4620413.02,0413.02 - Montréal,69500.0
4620415.03,0415.03 - Montréal,61200.0
4620415.04,0415.04 - Montréal,61600.0
4620415.07,0415.07 - Montréal,132000.0
4620415.08,0415.08 - Montréal,102000.0
4620415.09,0415.09 - Montréal,131000.0
4620415.10,0415.10 - Montréal,120000.0
4620416.01,0416.01 - Montréal,101000.0
4620416.02,0416.02 - Montréal,78500.0
4620417.01,0417.01 - Montréal,69500.0
4620417.02,0417.02 - Montréal,68500.0
4620418.00,0418.00 - Montréal,65000.0
4620419.00,0419.00 - Montréal,62000.0
4620420.00,0420.00 - Montréal,82000.0
4620421.03,0421.03 - Montréal,67000.0
4620421.04,0421.04 - Montréal,54800.0
4620421.05,0421.05 - Montréal,52400.0
4620421.06,0421.06 - Montréal,58400.0
4620430.00,0430.00 - Montréal,65500.0
4620431.00,0431.00 - Montréal,78500.0
4620432.00,0432.00 - Montréal,107000.0
4620433.00,0433.00 - Montréal,89000.0
4620450.00,0450.00 - Montréal,91000.0
4620451.00,0451.00 - Montréal,88000.0
4620452.00,0452.00 - Montréal,83000.0
4620453.01,0453.01 - Montréal,105000.0
4620453.02,0453.02 - Montréal,102000.0
4620460.00,0460.00 - Montréal,147000.0
4620461.00,0461.00 - Montréal,138000.0
4620462.01,0462.01 - Montréal,118000.0
4620462.02,0462.02 - Montréal,154000.0
4620470.01,0470.01 - Montréal,113000.0
4620470.03,0470.03 - Montréal,155000.0
4620470.04,0470.04 - Montréal,116000.0
4620470.05,0470.05 - Montréal,141000.0
4620480.00,0480.00 - Montréal,145000.0
4620490.00,0490.00 - Montréal,58000.0
4620491.00,0491.00 - Montréal,144000.0
4620500.00,0500.00 - Montréal,147000.0
4620511.01,0511.01 - Montréal,99000.0
4620511.02,0511.02 - Montréal,72500.0
4620512.02,0512.02 - Montréal,82000.0
4620512.03,0512.03 - Montréal,58000.0
4620512.04,0512.04 - Montréal,82000.0
4620513.01,0513.01 - Montréal,88000.0
4620513.02,0513.02 - Montréal,63200.0
4620514.01,0514.01 - Montréal,85000.0
4620514.02,0514.02 - Montréal,94000.0
4620515.01,0515.01 - Montréal,111000.0
4620515.02,0515.02 - Montréal,103000.0
4620515.03,0515.03 - Montréal,92000.0
4620515.04,0515.04 - Montréal,87000.0
4620520.02,0520.02 - Montréal,87000.0
4620520.03,0520.03 - Montréal,79500.0
4620520.04,0520.04 - Montréal,75000.0
4620521.01,0521.01 - Montréal,79500.0
4620521.04,0521.04 - Montréal,109000.0
4620521.05,0521.05 - Montréal,145000.0
4620521.06,0521.06 - Montréal,110000.0
4620521.07,0521.07 - Montréal,118000.0
4620522.01,0522.01 - Montréal,101000.0
4620522.02,0522.02 - Montréal,85000.0
4620523.00,0523.00 - Montréal,118000.0
4620530.00,0530.00 - Montréal,98000.0
4620540.00,0540.00 - Montréal,55600.0
4620550.02,0550.02 - Montréal,102000.0
4620550.03,0550.03 - Montréal,129000.0
4620550.04,0550.04 - Montréal,105000.0
4620570.00,0570.00 - Montréal,64500.0
4620580.01,0580.01 - Montréal,69000.0
4620580.02,0580.02 - Montréal,75500.0
4620580.03,0580.03 - Montréal,85000.0
4620581.01,0581.01 - Montréal,82000.0
4620581.02,0581.02 - Montréal,67000.0
4620582.01,0582.01 - Montréal,62800.0
4620582.02,0582.02 - Montréal,67000.0
4620583.00,0583.00 - Montréal,75000.0
4620584.00,0584.00 - Montréal,62000.0
4620585.01,0585.01 - Montréal,99000.0
4620585.02,0585.02 - Montréal,59200.0
4620590.01,0590.01 - Montréal,70500.0
4620590.02,0590.02 - Montréal,63600.0
4620591.01,0591.01 - Montréal,87000.0
4620591.02,0591.02 - Montréal,79000.0
4620592.00,0592.00 - Montréal,68500.0
4620593.01,0593.01 - Montréal,56800.0
4620593.02,0593.02 - Montréal,65000.0
4620594.01,0594.01 - Montréal,59200.0
4620594.02,0594.02 - Montréal,72500.0
4620600.01,0600.01 - Montréal,66500.0
4620600.02,0600.02 - Montréal,55200.0
4620600.03,0600.03 - Montréal,58800.0
4620601.01,0601.01 - Montréal,68500.0
4620601.02,0601.02 - Montréal,61200.0
4620602.01,0602.01 - Montréal,63200.0
4620602.02,0602.02 - Montréal,60000.0
4620603.01,0603.01 - Montréal,62400.0
4620603.02,0603.02 - Montréal,65000.0
4620603.03,0603.03 - Montréal,65000.0
4620604.01,0604.01 - Montréal,92000.0
4620604.02,0604.02 - Montréal,66500.0
4620604.03,0604.03 - Montréal,67500.0
4620604.04,0604.04 - Montréal,70000.0
4620604.05,0604.05 - Montréal,78000.0
4620605.01,0605.01 - Montréal,57200.0
4620605.02,0605.02 - Montréal,97000.0
4620605.03,0605.03 - Montréal,64500.0
4620605.04,0605.04 - Montréal,69000.0
4620605.05,0605.05 - Montréal,73000.0
4620610.01,0610.01 - Montréal,54400.0
4620610.02,0610.02 - Montréal,60800.0
4620610.03,0610.03 - Montréal,60800.0
4620610.04,0610.04 - Montréal,49200.0
4620610.05,0610.05 - Montréal,48800.0
4620610.06,0610.06 - Montréal,60400.0
4620610.07,0610.07 - Montréal,45600.0
4620611.01,0611.01 - Montréal,59200.0
4620611.02,0611.02 - Montréal,61600.0
4620612.00,0612.00 - Montréal,60400.0
4620613.00,0613.00 - Montréal,58800.0
4620614.00,0614.00 - Montréal,57600.0
4620615.00,0615.00 - Montréal,58800.0
4620616.00,0616.00 - Montréal,58000.0
4620617.01,0617.01 - Montréal,66500.0
4620617.02,0617.02 - Montréal,67000.0
4620618.00,0618.00 - Montréal,53600.0
4620619.00,0619.00 - Montréal,46000.0
4620625.01,0625.01 - Montréal,92000.0
4620625.02,0625.02 - Montréal,100000.0
4620626.00,0626.00 - Montréal,108000.0
4620627.00,0627.00 - Montréal,65500.0
4620628.01,0628.01 - Montréal,82000.0
4620628.02,0628.02 - Montréal,76500.0
4620629.00,0629.00 - Montréal,99000.0
4620630.01,0630.01 - Montréal,117000.0
4620630.02,0630.02 - Montréal,115000.0
4620631.00,0631.00 - Montréal,128000.0
4620632.01,0632.01 - Montréal,85000.0
4620632.02,0632.02 - Montréal,87000.0
4620632.03,0632.03 - Montréal,93000.0
4620632.04,0632.04 - Montréal,82000.0
4620633.00,0633.00 - Montréal,92000.0
4620634.00,0634.00 - Montréal,77500.0
4620635.00,0635.00 - Montréal,60400.0
4620636.00,0636.00 - Montréal,70000.0
4620637.01,0637.01 - Montréal,85000.0
4620637.02,0637.02 - Montréal,60800.0
4620638.01,0638.01 - Montréal,67000.0
4620638.02,0638.02 - Montréal,86000.0
4620638.03,0638.03 - Montréal,66000.0
4620638.04,0638.04 - Montréal,56800.0
4620639.00,0639.00 - Montréal,62800.0
4620640.00,0640.00 - Montréal,70500.0
4620641.01,0641.01 - Montréal,63600.0
4620641.02,0641.02 - Montréal,79000.0
4620642.00,0642.00 - Montréal,69000.0
4620643.01,0643.01 - Montréal,102000.0
4620643.02,0643.02 - Montréal,67000.0
4620643.03,0643.03 - Montréal,63600.0
4620644.00,0644.00 - Montréal,82000.0
4620645.00,0645.00 - Montréal,46000.0
4620646.01,0646.01 - Montréal,53200.0
4620646.02,0646.02 - Montréal,67000.0
4620646.03,0646.03 - Montréal,56800.0
4620647.01,0647.01 - Montréal,62400.0
4620647.02,0647.02 - Montréal,62000.0
4620648.00,0648.00 - Montréal,74500.0
4620649.01,0649.01 - Montréal,75000.0
4620649.02,0649.02 - Montréal,72000.0
4620650.01,0650.01 - Montréal,75000.0
4620650.02,0650.02 - Montréal,68500.0
4620650.04,0650.04 - Montréal,81000.0
4620650.05,0650.05 - Montréal,82000.0
4620651.01,0651.01 - Montréal,88000.0
4620651.02,0651.02 - Montréal,110000.0
4620652.01,0652.01 - Montréal,107000.0
4620652.04,0652.04 - Montréal,105000.0
4620652.06,0652.06 - Montréal,115000.0
4620652.07,0652.07 - Montréal,115000.0
4620652.08,0652.08 - Montréal,120000.0
4620652.09,0652.09 - Montréal,109000.0
4620653.00,0653.00 - Montréal,128000.0
4620654.00,0654.00 - Montréal,176000.0
4620655.01,0655.01 - Montréal,80000.0
4620655.02,0655.02 - Montréal,87000.0
4620656.01,0656.01 - Montréal,76500.0
4620656.03,0656.03 - Montréal,92000.0
4620656.04,0656.04 - Montréal,119000.0
4620657.01,0657.01 - Montréal,80000.0
4620657.02,0657.02 - Montréal,90000.0
4620657.03,0657.03 - Montréal,107000.0
4620658.01,0658.01 - Montréal,79500.0
4620658.02,0658.02 - Montréal,95000.0
4620658.03,0658.03 - Montréal,97000.0
4620659.04,0659.04 - Montréal,135000.0
4620659.05,0659.05 - Montréal,116000.0
4620659.06,0659.06 - Montréal,73000.0
4620659.08,0659.08 - Montréal,103000.0
4620659.09,0659.09 - Montréal,131000.0
4620659.10,0659.10 - Montréal,150000.0
4620659.11,0659.11 - Montréal,88000.0
4620660.01,0660.01 - Montréal,128000.0
4620660.02,0660.02 - Montréal,85000.0
4620660.03,0660.03 - Montréal,103000.0
4620661.01,0661.01 - Montréal,102000.0
4620661.03,0661.03 - Montréal,114000.0
4620661.04,0661.04 - Montréal,92000.0
4620662.00,0662.00 - Montréal,94000.0
4620675.00,0675.00 - Montréal,60400.0
4620676.01,0676.01 - Montréal,93000.0
4620676.02,0676.02 - Montréal,93000.0
4620676.03,0676.03 - Montréal,92000.0
4620676.04,0676.04 - Montréal,100000.0
4620677.01,0677.01 - Montréal,76000.0
4620677.02,0677.02 - Montréal,60800.0
4620677.05,0677.05 - Montréal,127000.0
4620677.07,0677.07 - Montréal,86000.0
4620677.09,0677.09 - Montréal,97000.0
4620677.10,0677.10 - Montréal,98000.0
4620677.11,0677.11 - Montréal,148000.0
4620677.12,0677.12 - Montréal,122000.0
4620677.13,0677.13 - Montréal,92000.0
4620677.14,0677.14 - Montréal,112000.0
4620681.00,0681.00 - Montréal,83000.0
4620682.02,0682.02 - Montréal,70000.0
4620682.04,0682.04 - Montréal,87000.0
4620682.05,0682.05 - Montréal,91000.0
4620682.06,0682.06 - Montréal,110000.0
4620682.07,0682.07 - Montréal,87000.0
4620682.08,0682.08 - Montréal,102000.0
4620683.00,0683.00 - Montréal,66000.0
4620684.05,0684.05 - Montréal,109000.0
4620684.08,0684.08 - Montréal,122000.0
4620684.09,0684.09 - Montréal,112000.0
4620684.10,0684.10 - Montréal,96000.0
4620684.11,0684.11 - Montréal,86000.0
4620684.12,0684.12 - Montréal,70000.0
4620684.13,0684.13 - Montréal,130000.0
4620684.14,0684.14 - Montréal,108000.0
4620685.02,0685.02 - Montréal,88000.0
4620685.03,0685.03 - Montréal,70500.0
4620685.04,0685.04 - Montréal,104000.0
4620685.05,0685.05 - Montréal,87000.0
4620685.07,0685.07 - Montréal,114000.0
4620685.09,0685.09 - Montréal,86000.0
4620685.10,0685.10 - Montréal,87000.0
4620685.11,0685.11 - Montréal,125000.0
4620686.01,0686.01 - Montréal,106000.0
4620686.02,0686.02 - Montréal,96000.0
4620686.03,0686.03 - Montréal,94000.0
4620687.01,0687.01 - Montréal,102000.0
4620687.04,0687.04 - Montréal,95000.0
4620687.06,0687.06 - Montréal,89000.0
4620687.07,0687.07 - Montréal,94000.0
4620687.09,0687.09 - Montréal,102000.0
4620687.11,0687.11 - Montréal,96000.0
4620687.12,0687.12 - Montréal,115000.0
