date,geography,component,value
1979-01-01,Yukon,Births,490.0
1980-01-01,Yukon,Births,487.0
1981-01-01,Yukon,Births,487.0
1982-01-01,Yukon,Births,547.0
1983-01-01,Yukon,Births,540.0
1984-01-01,Yukon,Births,526.0
1985-01-01,Yukon,Births,501.0
1986-01-01,Yukon,Births,462.0
1987-01-01,Yukon,Births,503.0
1988-01-01,Yukon,Births,481.0
1989-01-01,Yukon,Births,490.0
1990-01-01,Yukon,Births,509.0
1991-01-01,Yukon,Births,554.0
1992-01-01,Yukon,Births,576.0
1993-01-01,Yukon,Births,546.0
1994-01-01,Yukon,Births,440.0
1995-01-01,Yukon,Births,462.0
1996-01-01,Yukon,Births,459.0
1997-01-01,Yukon,Births,469.0
1998-01-01,Yukon,Births,421.0
1999-01-01,Yukon,Births,402.0
2000-01-01,Yukon,Births,366.0
2001-01-01,Yukon,Births,349.0
2002-01-01,Yukon,Births,344.0
2003-01-01,Yukon,Births,322.0
2004-01-01,Yukon,Births,373.0
2005-01-01,Yukon,Births,340.0
2006-01-01,Yukon,Births,345.0
2007-01-01,Yukon,Births,354.0
2008-01-01,Yukon,Births,349.0
2009-01-01,Yukon,Births,400.0
2010-01-01,Yukon,Births,370.0
2011-01-01,Yukon,Births,404.0
2012-01-01,Yukon,Births,437.0
2013-01-01,Yukon,Births,404.0
2014-01-01,Yukon,Births,421.0
2015-01-01,Yukon,Births,415.0
2016-01-01,Yukon,Births,450.0
2017-01-01,Yukon,Births,428.0
2018-01-01,Yukon,Births,432.0
2019-01-01,Yukon,Births,457.0
2020-01-01,Yukon,Births,402.0
2021-01-01,Yukon,Births,446.0
2022-01-01,Yukon,Births,444.0
2023-01-01,Yukon,Births,421.0
2024-01-01,Yukon,Births,425.0
2025-01-01,Yukon,Births,443.0
1972-01-01,Yukon,Deaths,104.0
1973-01-01,Yukon,Deaths,93.0
1974-01-01,Yukon,Deaths,130.0
1975-01-01,Yukon,Deaths,105.0
1976-01-01,Yukon,Deaths,114.0
1977-01-01,Yukon,Deaths,110.0
1978-01-01,Yukon,Deaths,97.0
1979-01-01,Yukon,Deaths,119.0
1980-01-01,Yukon,Deaths,128.0
1981-01-01,Yukon,Deaths,117.0
1982-01-01,Yukon,Deaths,141.0
1983-01-01,Yukon,Deaths,117.0
1984-01-01,Yukon,Deaths,105.0
1985-01-01,Yukon,Deaths,124.0
1986-01-01,Yukon,Deaths,109.0
1987-01-01,Yukon,Deaths,108.0
1988-01-01,Yukon,Deaths,135.0
1989-01-01,Yukon,Deaths,108.0
1990-01-01,Yukon,Deaths,100.0
1991-01-01,Yukon,Deaths,116.0
1992-01-01,Yukon,Deaths,121.0
1993-01-01,Yukon,Deaths,125.0
1994-01-01,Yukon,Deaths,128.0
1995-01-01,Yukon,Deaths,119.0
1996-01-01,Yukon,Deaths,145.0
1997-01-01,Yukon,Deaths,127.0
1998-01-01,Yukon,Deaths,130.0
1999-01-01,Yukon,Deaths,134.0
2000-01-01,Yukon,Deaths,145.0
2001-01-01,Yukon,Deaths,136.0
2002-01-01,Yukon,Deaths,150.0
2003-01-01,Yukon,Deaths,145.0
2004-01-01,Yukon,Deaths,158.0
2005-01-01,Yukon,Deaths,150.0
2006-01-01,Yukon,Deaths,168.0
2007-01-01,Yukon,Deaths,197.0
2008-01-01,Yukon,Deaths,196.0
2009-01-01,Yukon,Deaths,171.0
2010-01-01,Yukon,Deaths,218.0
2011-01-01,Yukon,Deaths,190.0
2012-01-01,Yukon,Deaths,215.0
2013-01-01,Yukon,Deaths,210.0
2014-01-01,Yukon,Deaths,200.0
2015-01-01,Yukon,Deaths,210.0
2016-01-01,Yukon,Deaths,213.0
2017-01-01,Yukon,Deaths,248.0
2018-01-01,Yukon,Deaths,241.0
2019-01-01,Yukon,Deaths,268.0
2020-01-01,Yukon,Deaths,285.0
2021-01-01,Yukon,Deaths,311.0
2022-01-01,Yukon,Deaths,368.0
2023-01-01,Yukon,Deaths,319.0
2024-01-01,Yukon,Deaths,335.0
2025-01-01,Yukon,Deaths,338.0
1972-01-01,Yukon,Emigrants,87.0
1973-01-01,Yukon,Emigrants,86.0
1974-01-01,Yukon,Emigrants,115.0
1975-01-01,Yukon,Emigrants,108.0
1976-01-01,Yukon,Emigrants,92.0
1977-01-01,Yukon,Emigrants,80.0
1978-01-01,Yukon,Emigrants,88.0
1979-01-01,Yukon,Emigrants,87.0
1980-01-01,Yukon,Emigrants,69.0
1981-01-01,Yukon,Emigrants,60.0
1982-01-01,Yukon,Emigrants,90.0
1983-01-01,Yukon,Emigrants,88.0
1984-01-01,Yukon,Emigrants,81.0
1985-01-01,Yukon,Emigrants,42.0
1986-01-01,Yukon,Emigrants,62.0
1987-01-01,Yukon,Emigrants,31.0
1988-01-01,Yukon,Emigrants,60.0
1989-01-01,Yukon,Emigrants,41.0
1990-01-01,Yukon,Emigrants,42.0
1991-01-01,Yukon,Emigrants,80.0
1992-01-01,Yukon,Emigrants,74.0
1993-01-01,Yukon,Emigrants,64.0
1994-01-01,Yukon,Emigrants,18.0
1995-01-01,Yukon,Emigrants,19.0
1996-01-01,Yukon,Emigrants,79.0
1997-01-01,Yukon,Emigrants,21.0
1998-01-01,Yukon,Emigrants,79.0
1999-01-01,Yukon,Emigrants,46.0
2000-01-01,Yukon,Emigrants,50.0
2001-01-01,Yukon,Emigrants,25.0
2002-01-01,Yukon,Emigrants,47.0
2003-01-01,Yukon,Emigrants,37.0
2004-01-01,Yukon,Emigrants,6.0
2005-01-01,Yukon,Emigrants,13.0
2006-01-01,Yukon,Emigrants,22.0
2007-01-01,Yukon,Emigrants,27.0
2008-01-01,Yukon,Emigrants,34.0
2009-01-01,Yukon,Emigrants,33.0
2010-01-01,Yukon,Emigrants,22.0
2011-01-01,Yukon,Emigrants,22.0
2012-01-01,Yukon,Emigrants,63.0
2013-01-01,Yukon,Emigrants,47.0
2014-01-01,Yukon,Emigrants,22.0
2015-01-01,Yukon,Emigrants,3.0
2016-01-01,Yukon,Emigrants,51.0
2017-01-01,Yukon,Emigrants,132.0
2018-01-01,Yukon,Emigrants,46.0
2019-01-01,Yukon,Emigrants,63.0
2020-01-01,Yukon,Emigrants,39.0
2021-01-01,Yukon,Emigrants,93.0
2022-01-01,Yukon,Emigrants,96.0
2023-01-01,Yukon,Emigrants,43.0
2024-01-01,Yukon,Emigrants,32.0
2025-01-01,Yukon,Emigrants,33.0
1972-01-01,Yukon,Immigrants,70.0
1973-01-01,Yukon,Immigrants,124.0
1974-01-01,Yukon,Immigrants,97.0
1975-01-01,Yukon,Immigrants,97.0
1976-01-01,Yukon,Immigrants,94.0
1977-01-01,Yukon,Immigrants,46.0
1978-01-01,Yukon,Immigrants,63.0
1979-01-01,Yukon,Immigrants,51.0
1980-01-01,Yukon,Immigrants,93.0
1981-01-01,Yukon,Immigrants,108.0
1982-01-01,Yukon,Immigrants,93.0
1983-01-01,Yukon,Immigrants,60.0
1984-01-01,Yukon,Immigrants,58.0
1985-01-01,Yukon,Immigrants,47.0
1986-01-01,Yukon,Immigrants,43.0
1987-01-01,Yukon,Immigrants,70.0
1988-01-01,Yukon,Immigrants,65.0
1989-01-01,Yukon,Immigrants,84.0
1990-01-01,Yukon,Immigrants,116.0
1991-01-01,Yukon,Immigrants,64.0
1992-01-01,Yukon,Immigrants,118.0
1993-01-01,Yukon,Immigrants,128.0
1994-01-01,Yukon,Immigrants,108.0
1995-01-01,Yukon,Immigrants,100.0
1996-01-01,Yukon,Immigrants,89.0
1997-01-01,Yukon,Immigrants,97.0
1998-01-01,Yukon,Immigrants,78.0
1999-01-01,Yukon,Immigrants,67.0
2000-01-01,Yukon,Immigrants,79.0
2001-01-01,Yukon,Immigrants,48.0
2002-01-01,Yukon,Immigrants,66.0
2003-01-01,Yukon,Immigrants,56.0
2004-01-01,Yukon,Immigrants,60.0
2005-01-01,Yukon,Immigrants,58.0
2006-01-01,Yukon,Immigrants,78.0
2007-01-01,Yukon,Immigrants,56.0
2008-01-01,Yukon,Immigrants,97.0
2009-01-01,Yukon,Immigrants,135.0
2010-01-01,Yukon,Immigrants,333.0
2011-01-01,Yukon,Immigrants,214.0
2012-01-01,Yukon,Immigrants,331.0
2013-01-01,Yukon,Immigrants,212.0
2014-01-01,Yukon,Immigrants,360.0
2015-01-01,Yukon,Immigrants,264.0
2016-01-01,Yukon,Immigrants,254.0
2017-01-01,Yukon,Immigrants,233.0
2018-01-01,Yukon,Immigrants,263.0
2019-01-01,Yukon,Immigrants,309.0
2020-01-01,Yukon,Immigrants,336.0
2021-01-01,Yukon,Immigrants,300.0
2022-01-01,Yukon,Immigrants,664.0
2023-01-01,Yukon,Immigrants,677.0
2024-01-01,Yukon,Immigrants,895.0
2025-01-01,Yukon,Immigrants,826.0
1972-01-01,Yukon,Net emigration,40.0
1973-01-01,Yukon,Net emigration,42.0
1974-01-01,Yukon,Net emigration,68.0
1975-01-01,Yukon,Net emigration,56.0
1976-01-01,Yukon,Net emigration,43.0
1977-01-01,Yukon,Net emigration,35.0
1978-01-01,Yukon,Net emigration,47.0
1979-01-01,Yukon,Net emigration,44.0
1980-01-01,Yukon,Net emigration,28.0
1981-01-01,Yukon,Net emigration,27.0
1982-01-01,Yukon,Net emigration,46.0
1983-01-01,Yukon,Net emigration,46.0
1984-01-01,Yukon,Net emigration,43.0
1985-01-01,Yukon,Net emigration,19.0
1986-01-01,Yukon,Net emigration,27.0
1987-01-01,Yukon,Net emigration,19.0
1988-01-01,Yukon,Net emigration,39.0
1989-01-01,Yukon,Net emigration,26.0
1990-01-01,Yukon,Net emigration,27.0
1991-01-01,Yukon,Net emigration,54.0
1992-01-01,Yukon,Net emigration,69.0
1993-01-01,Yukon,Net emigration,65.0
1994-01-01,Yukon,Net emigration,24.0
1995-01-01,Yukon,Net emigration,27.0
1996-01-01,Yukon,Net emigration,77.0
1997-01-01,Yukon,Net emigration,17.0
1998-01-01,Yukon,Net emigration,82.0
1999-01-01,Yukon,Net emigration,50.0
2000-01-01,Yukon,Net emigration,54.0
2001-01-01,Yukon,Net emigration,33.0
2002-01-01,Yukon,Net emigration,56.0
2003-01-01,Yukon,Net emigration,38.0
2004-01-01,Yukon,Net emigration,30.0
2005-01-01,Yukon,Net emigration,25.0
2006-01-01,Yukon,Net emigration,39.0
2007-01-01,Yukon,Net emigration,21.0
2008-01-01,Yukon,Net emigration,49.0
2009-01-01,Yukon,Net emigration,18.0
2010-01-01,Yukon,Net emigration,19.0
2011-01-01,Yukon,Net emigration,18.0
2012-01-01,Yukon,Net emigration,77.0
2013-01-01,Yukon,Net emigration,72.0
2014-01-01,Yukon,Net emigration,31.0
2015-01-01,Yukon,Net emigration,31.0
2016-01-01,Yukon,Net emigration,76.0
2017-01-01,Yukon,Net emigration,116.0
2018-01-01,Yukon,Net emigration,46.0
2019-01-01,Yukon,Net emigration,44.0
2020-01-01,Yukon,Net emigration,22.0
2021-01-01,Yukon,Net emigration,91.0
2022-01-01,Yukon,Net emigration,44.0
2023-01-01,Yukon,Net emigration,9.0
2024-01-01,Yukon,Net emigration,2.0
2025-01-01,Yukon,Net emigration,3.0
1972-01-01,Yukon,Net interprovincial migration,686.0
1973-01-01,Yukon,Net interprovincial migration,458.0
1974-01-01,Yukon,Net interprovincial migration,-504.0
1975-01-01,Yukon,Net interprovincial migration,339.0
1976-01-01,Yukon,Net interprovincial migration,115.0
1977-01-01,Yukon,Net interprovincial migration,-400.0
1978-01-01,Yukon,Net interprovincial migration,261.0
1979-01-01,Yukon,Net interprovincial migration,-643.0
1980-01-01,Yukon,Net interprovincial migration,-464.0
1981-01-01,Yukon,Net interprovincial migration,313.0
1982-01-01,Yukon,Net interprovincial migration,81.0
1983-01-01,Yukon,Net interprovincial migration,-1653.0
1984-01-01,Yukon,Net interprovincial migration,-435.0
1985-01-01,Yukon,Net interprovincial migration,-223.0
1986-01-01,Yukon,Net interprovincial migration,-545.0
1987-01-01,Yukon,Net interprovincial migration,575.0
1988-01-01,Yukon,Net interprovincial migration,349.0
1989-01-01,Yukon,Net interprovincial migration,-180.0
1990-01-01,Yukon,Net interprovincial migration,90.0
1991-01-01,Yukon,Net interprovincial migration,243.0
1992-01-01,Yukon,Net interprovincial migration,645.0
1993-01-01,Yukon,Net interprovincial migration,-265.0
1994-01-01,Yukon,Net interprovincial migration,-1094.0
1995-01-01,Yukon,Net interprovincial migration,269.0
1996-01-01,Yukon,Net interprovincial migration,564.0
1997-01-01,Yukon,Net interprovincial migration,-54.0
1998-01-01,Yukon,Net interprovincial migration,-1024.0
1999-01-01,Yukon,Net interprovincial migration,-747.0
2000-01-01,Yukon,Net interprovincial migration,-691.0
2001-01-01,Yukon,Net interprovincial migration,-572.0
2002-01-01,Yukon,Net interprovincial migration,-221.0
2003-01-01,Yukon,Net interprovincial migration,149.0
2004-01-01,Yukon,Net interprovincial migration,27.0
2005-01-01,Yukon,Net interprovincial migration,53.0
2006-01-01,Yukon,Net interprovincial migration,-73.0
2007-01-01,Yukon,Net interprovincial migration,101.0
2008-01-01,Yukon,Net interprovincial migration,235.0
2009-01-01,Yukon,Net interprovincial migration,228.0
2010-01-01,Yukon,Net interprovincial migration,325.0
2011-01-01,Yukon,Net interprovincial migration,363.0
2012-01-01,Yukon,Net interprovincial migration,313.0
2013-01-01,Yukon,Net interprovincial migration,-94.0
2014-01-01,Yukon,Net interprovincial migration,51.0
2015-01-01,Yukon,Net interprovincial migration,87.0
2016-01-01,Yukon,Net interprovincial migration,276.0
2017-01-01,Yukon,Net interprovincial migration,577.0
2018-01-01,Yukon,Net interprovincial migration,234.0
2019-01-01,Yukon,Net interprovincial migration,342.0
2020-01-01,Yukon,Net interprovincial migration,489.0
2021-01-01,Yukon,Net interprovincial migration,517.0
2022-01-01,Yukon,Net interprovincial migration,287.0
2023-01-01,Yukon,Net interprovincial migration,250.0
2024-01-01,Yukon,Net interprovincial migration,672.0
2025-01-01,Yukon,Net interprovincial migration,-221.0
1972-01-01,Yukon,Net non-permanent residents,5.0
1973-01-01,Yukon,Net non-permanent residents,10.0
1974-01-01,Yukon,Net non-permanent residents,0.0
1975-01-01,Yukon,Net non-permanent residents,9.0
1976-01-01,Yukon,Net non-permanent residents,0.0
1977-01-01,Yukon,Net non-permanent residents,2.0
1978-01-01,Yukon,Net non-permanent residents,0.0
1979-01-01,Yukon,Net non-permanent residents,10.0
1980-01-01,Yukon,Net non-permanent residents,18.0
1981-01-01,Yukon,Net non-permanent residents,14.0
1982-01-01,Yukon,Net non-permanent residents,1.0
1983-01-01,Yukon,Net non-permanent residents,-41.0
1984-01-01,Yukon,Net non-permanent residents,3.0
1985-01-01,Yukon,Net non-permanent residents,19.0
1986-01-01,Yukon,Net non-permanent residents,-19.0
1987-01-01,Yukon,Net non-permanent residents,30.0
1988-01-01,Yukon,Net non-permanent residents,1.0
1989-01-01,Yukon,Net non-permanent residents,30.0
1990-01-01,Yukon,Net non-permanent residents,-22.0
1991-01-01,Yukon,Net non-permanent residents,11.0
1992-01-01,Yukon,Net non-permanent residents,7.0
1993-01-01,Yukon,Net non-permanent residents,-23.0
1994-01-01,Yukon,Net non-permanent residents,-12.0
1995-01-01,Yukon,Net non-permanent residents,16.0
1996-01-01,Yukon,Net non-permanent residents,-3.0
1997-01-01,Yukon,Net non-permanent residents,-30.0
1998-01-01,Yukon,Net non-permanent residents,17.0
1999-01-01,Yukon,Net non-permanent residents,26.0
2000-01-01,Yukon,Net non-permanent residents,19.0
2001-01-01,Yukon,Net non-permanent residents,-20.0
2002-01-01,Yukon,Net non-permanent residents,-10.0
2003-01-01,Yukon,Net non-permanent residents,55.0
2004-01-01,Yukon,Net non-permanent residents,34.0
2005-01-01,Yukon,Net non-permanent residents,-35.0
2006-01-01,Yukon,Net non-permanent residents,52.0
2007-01-01,Yukon,Net non-permanent residents,10.0
2008-01-01,Yukon,Net non-permanent residents,114.0
2009-01-01,Yukon,Net non-permanent residents,96.0
2010-01-01,Yukon,Net non-permanent residents,94.0
2011-01-01,Yukon,Net non-permanent residents,2.0
2012-01-01,Yukon,Net non-permanent residents,-82.0
2013-01-01,Yukon,Net non-permanent residents,-16.0
2014-01-01,Yukon,Net non-permanent residents,-48.0
2015-01-01,Yukon,Net non-permanent residents,-19.0
2016-01-01,Yukon,Net non-permanent residents,126.0
2017-01-01,Yukon,Net non-permanent residents,140.0
2018-01-01,Yukon,Net non-permanent residents,258.0
2019-01-01,Yukon,Net non-permanent residents,18.0
2020-01-01,Yukon,Net non-permanent residents,-119.0
2021-01-01,Yukon,Net non-permanent residents,168.0
2022-01-01,Yukon,Net non-permanent residents,-75.0
2023-01-01,Yukon,Net non-permanent residents,530.0
2024-01-01,Yukon,Net non-permanent residents,521.0
2025-01-01,Yukon,Net non-permanent residents,-24.0
1992-01-01,Yukon,Net temporary emigration,20.0
1993-01-01,Yukon,Net temporary emigration,19.0
1994-01-01,Yukon,Net temporary emigration,21.0
1995-01-01,Yukon,Net temporary emigration,21.0
1996-01-01,Yukon,Net temporary emigration,21.0
1997-01-01,Yukon,Net temporary emigration,24.0
1998-01-01,Yukon,Net temporary emigration,24.0
1999-01-01,Yukon,Net temporary emigration,25.0
2000-01-01,Yukon,Net temporary emigration,24.0
2001-01-01,Yukon,Net temporary emigration,23.0
2002-01-01,Yukon,Net temporary emigration,29.0
2003-01-01,Yukon,Net temporary emigration,27.0
2004-01-01,Yukon,Net temporary emigration,27.0
2005-01-01,Yukon,Net temporary emigration,27.0
2006-01-01,Yukon,Net temporary emigration,28.0
2007-01-01,Yukon,Net temporary emigration,19.0
2008-01-01,Yukon,Net temporary emigration,18.0
2009-01-01,Yukon,Net temporary emigration,19.0
2010-01-01,Yukon,Net temporary emigration,19.0
2011-01-01,Yukon,Net temporary emigration,18.0
2012-01-01,Yukon,Net temporary emigration,29.0
2013-01-01,Yukon,Net temporary emigration,28.0
2014-01-01,Yukon,Net temporary emigration,29.0
2015-01-01,Yukon,Net temporary emigration,28.0
2016-01-01,Yukon,Net temporary emigration,28.0
2022-01-01,Yukon,"Non-permanent residents, inflows",559.0
2023-01-01,Yukon,"Non-permanent residents, inflows",1057.0
2024-01-01,Yukon,"Non-permanent residents, inflows",1242.0
2025-01-01,Yukon,"Non-permanent residents, inflows",805.0
2022-01-01,Yukon,"Non-permanent residents, outflows",634.0
2023-01-01,Yukon,"Non-permanent residents, outflows",527.0
2024-01-01,Yukon,"Non-permanent residents, outflows",721.0
2025-01-01,Yukon,"Non-permanent residents, outflows",829.0
1972-01-01,Yukon,Residual deviation,88.0
1973-01-01,Yukon,Residual deviation,87.0
1974-01-01,Yukon,Residual deviation,87.0
1975-01-01,Yukon,Residual deviation,87.0
1976-01-01,Yukon,Residual deviation,86.0
1977-01-01,Yukon,Residual deviation,69.0
1978-01-01,Yukon,Residual deviation,69.0
1979-01-01,Yukon,Residual deviation,70.0
1980-01-01,Yukon,Residual deviation,69.0
1981-01-01,Yukon,Residual deviation,83.0
1982-01-01,Yukon,Residual deviation,253.0
1983-01-01,Yukon,Residual deviation,253.0
1984-01-01,Yukon,Residual deviation,253.0
1985-01-01,Yukon,Residual deviation,253.0
1986-01-01,Yukon,Residual deviation,250.0
1987-01-01,Yukon,Residual deviation,225.0
1988-01-01,Yukon,Residual deviation,225.0
1989-01-01,Yukon,Residual deviation,224.0
1990-01-01,Yukon,Residual deviation,224.0
1991-01-01,Yukon,Residual deviation,212.0
1992-01-01,Yukon,Residual deviation,57.0
1993-01-01,Yukon,Residual deviation,57.0
1994-01-01,Yukon,Residual deviation,57.0
1995-01-01,Yukon,Residual deviation,57.0
1996-01-01,Yukon,Residual deviation,58.0
1997-01-01,Yukon,Residual deviation,72.0
1998-01-01,Yukon,Residual deviation,72.0
1999-01-01,Yukon,Residual deviation,72.0
2000-01-01,Yukon,Residual deviation,72.0
2001-01-01,Yukon,Residual deviation,93.0
2002-01-01,Yukon,Residual deviation,206.0
2003-01-01,Yukon,Residual deviation,205.0
2004-01-01,Yukon,Residual deviation,206.0
2005-01-01,Yukon,Residual deviation,205.0
2006-01-01,Yukon,Residual deviation,176.0
2007-01-01,Yukon,Residual deviation,-20.0
2008-01-01,Yukon,Residual deviation,-21.0
2009-01-01,Yukon,Residual deviation,-21.0
2010-01-01,Yukon,Residual deviation,-20.0
2011-01-01,Yukon,Residual deviation,-7.0
2012-01-01,Yukon,Residual deviation,78.0
2013-01-01,Yukon,Residual deviation,79.0
2014-01-01,Yukon,Residual deviation,78.0
2015-01-01,Yukon,Residual deviation,78.0
2016-01-01,Yukon,Residual deviation,63.0
2017-01-01,Yukon,Residual deviation,-30.0
2018-01-01,Yukon,Residual deviation,-30.0
2019-01-01,Yukon,Residual deviation,-30.0
2020-01-01,Yukon,Residual deviation,-30.0
2021-01-01,Yukon,Residual deviation,-26.0
1972-01-01,Yukon,Returning emigrants,47.0
1973-01-01,Yukon,Returning emigrants,44.0
1974-01-01,Yukon,Returning emigrants,47.0
1975-01-01,Yukon,Returning emigrants,52.0
1976-01-01,Yukon,Returning emigrants,49.0
1977-01-01,Yukon,Returning emigrants,45.0
1978-01-01,Yukon,Returning emigrants,41.0
1979-01-01,Yukon,Returning emigrants,43.0
1980-01-01,Yukon,Returning emigrants,41.0
1981-01-01,Yukon,Returning emigrants,33.0
1982-01-01,Yukon,Returning emigrants,44.0
1983-01-01,Yukon,Returning emigrants,42.0
1984-01-01,Yukon,Returning emigrants,38.0
1985-01-01,Yukon,Returning emigrants,23.0
1986-01-01,Yukon,Returning emigrants,35.0
1987-01-01,Yukon,Returning emigrants,12.0
1988-01-01,Yukon,Returning emigrants,21.0
1989-01-01,Yukon,Returning emigrants,15.0
1990-01-01,Yukon,Returning emigrants,15.0
1991-01-01,Yukon,Returning emigrants,26.0
1992-01-01,Yukon,Returning emigrants,25.0
1993-01-01,Yukon,Returning emigrants,18.0
1994-01-01,Yukon,Returning emigrants,15.0
1995-01-01,Yukon,Returning emigrants,13.0
1996-01-01,Yukon,Returning emigrants,23.0
1997-01-01,Yukon,Returning emigrants,28.0
1998-01-01,Yukon,Returning emigrants,21.0
1999-01-01,Yukon,Returning emigrants,21.0
2000-01-01,Yukon,Returning emigrants,20.0
2001-01-01,Yukon,Returning emigrants,15.0
2002-01-01,Yukon,Returning emigrants,20.0
2003-01-01,Yukon,Returning emigrants,26.0
2004-01-01,Yukon,Returning emigrants,3.0
2005-01-01,Yukon,Returning emigrants,15.0
2006-01-01,Yukon,Returning emigrants,11.0
2007-01-01,Yukon,Returning emigrants,25.0
2008-01-01,Yukon,Returning emigrants,3.0
2009-01-01,Yukon,Returning emigrants,34.0
2010-01-01,Yukon,Returning emigrants,22.0
2011-01-01,Yukon,Returning emigrants,22.0
2012-01-01,Yukon,Returning emigrants,15.0
2013-01-01,Yukon,Returning emigrants,3.0
2014-01-01,Yukon,Returning emigrants,20.0
2015-01-01,Yukon,Returning emigrants,0.0
2016-01-01,Yukon,Returning emigrants,3.0
2017-01-01,Yukon,Returning emigrants,16.0
2018-01-01,Yukon,Returning emigrants,0.0
2019-01-01,Yukon,Returning emigrants,19.0
2020-01-01,Yukon,Returning emigrants,17.0
2021-01-01,Yukon,Returning emigrants,2.0
2022-01-01,Yukon,Returning emigrants,52.0
