date,geography,population
1987-01-01,Newfoundland and Labrador,575586
1987-04-01,Newfoundland and Labrador,575802
1987-07-01,Newfoundland and Labrador,575242
1987-10-01,Newfoundland and Labrador,574094
1988-01-01,Newfoundland and Labrador,574543
1988-04-01,Newfoundland and Labrador,574912
1988-07-01,Newfoundland and Labrador,574982
1988-10-01,Newfoundland and Labrador,574645
1989-01-01,Newfoundland and Labrador,575626
1989-04-01,Newfoundland and Labrador,576458
1989-07-01,Newfoundland and Labrador,576551
1989-10-01,Newfoundland and Labrador,575594
1990-01-01,Newfoundland and Labrador,576278
1990-04-01,Newfoundland and Labrador,577167
1990-07-01,Newfoundland and Labrador,577368
1990-10-01,Newfoundland and Labrador,577113
1991-01-01,Newfoundland and Labrador,577377
1991-04-01,Newfoundland and Labrador,578397
1991-07-01,Newfoundland and Labrador,579644
1991-10-01,Newfoundland and Labrador,579549
1992-01-01,Newfoundland and Labrador,579425
1992-04-01,Newfoundland and Labrador,579761
1992-07-01,Newfoundland and Labrador,580109
1992-10-01,Newfoundland and Labrador,579624
1993-01-01,Newfoundland and Labrador,580819
1993-04-01,Newfoundland and Labrador,580369
1993-07-01,Newfoundland and Labrador,579977
1993-10-01,Newfoundland and Labrador,578194
1994-01-01,Newfoundland and Labrador,577128
1994-04-01,Newfoundland and Labrador,575670
1994-07-01,Newfoundland and Labrador,574466
1994-10-01,Newfoundland and Labrador,572068
1995-01-01,Newfoundland and Labrador,570563
1995-04-01,Newfoundland and Labrador,569068
1995-07-01,Newfoundland and Labrador,567397
1995-10-01,Newfoundland and Labrador,565008
1996-01-01,Newfoundland and Labrador,563679
1996-04-01,Newfoundland and Labrador,561646
1996-07-01,Newfoundland and Labrador,559698
1996-10-01,Newfoundland and Labrador,557281
1997-01-01,Newfoundland and Labrador,555432
1997-04-01,Newfoundland and Labrador,553115
1997-07-01,Newfoundland and Labrador,550911
1997-10-01,Newfoundland and Labrador,547639
1998-01-01,Newfoundland and Labrador,545769
1998-04-01,Newfoundland and Labrador,542479
1998-07-01,Newfoundland and Labrador,539843
1998-10-01,Newfoundland and Labrador,537908
1999-01-01,Newfoundland and Labrador,536515
1999-04-01,Newfoundland and Labrador,534498
1999-07-01,Newfoundland and Labrador,533329
1999-10-01,Newfoundland and Labrador,532246
2000-01-01,Newfoundland and Labrador,531774
2000-04-01,Newfoundland and Labrador,529574
2000-07-01,Newfoundland and Labrador,527966
2000-10-01,Newfoundland and Labrador,526732
2001-01-01,Newfoundland and Labrador,525299
2001-04-01,Newfoundland and Labrador,523235
2001-07-01,Newfoundland and Labrador,522043
2001-10-01,Newfoundland and Labrador,521583
2002-01-01,Newfoundland and Labrador,521414
2002-04-01,Newfoundland and Labrador,520176
2002-07-01,Newfoundland and Labrador,519411
2002-10-01,Newfoundland and Labrador,519387
2003-01-01,Newfoundland and Labrador,519140
2003-04-01,Newfoundland and Labrador,518735
2003-07-01,Newfoundland and Labrador,518389
2003-10-01,Newfoundland and Labrador,518718
2004-01-01,Newfoundland and Labrador,518677
2004-04-01,Newfoundland and Labrador,517888
2004-07-01,Newfoundland and Labrador,517375
2004-10-01,Newfoundland and Labrador,516863
2005-01-01,Newfoundland and Labrador,516750
2005-04-01,Newfoundland and Labrador,515324
2005-07-01,Newfoundland and Labrador,514310
2005-10-01,Newfoundland and Labrador,513725
2006-01-01,Newfoundland and Labrador,512554
2006-04-01,Newfoundland and Labrador,510959
2006-07-01,Newfoundland and Labrador,510593
2006-10-01,Newfoundland and Labrador,510325
2007-01-01,Newfoundland and Labrador,510329
2007-04-01,Newfoundland and Labrador,509126
2007-07-01,Newfoundland and Labrador,509047
2007-10-01,Newfoundland and Labrador,510256
2008-01-01,Newfoundland and Labrador,510989
2008-04-01,Newfoundland and Labrador,511239
2008-07-01,Newfoundland and Labrador,511569
2008-10-01,Newfoundland and Labrador,513425
2009-01-01,Newfoundland and Labrador,514210
2009-04-01,Newfoundland and Labrador,514707
2009-07-01,Newfoundland and Labrador,516741
2009-10-01,Newfoundland and Labrador,518975
2010-01-01,Newfoundland and Labrador,520276
2010-04-01,Newfoundland and Labrador,521197
2010-07-01,Newfoundland and Labrador,522002
2010-10-01,Newfoundland and Labrador,522861
2011-01-01,Newfoundland and Labrador,523723
2011-04-01,Newfoundland and Labrador,524238
2011-07-01,Newfoundland and Labrador,524955
2011-10-01,Newfoundland and Labrador,525845
2012-01-01,Newfoundland and Labrador,526115
2012-04-01,Newfoundland and Labrador,525550
2012-07-01,Newfoundland and Labrador,526235
2012-10-01,Newfoundland and Labrador,527065
2013-01-01,Newfoundland and Labrador,527129
2013-04-01,Newfoundland and Labrador,527177
2013-07-01,Newfoundland and Labrador,526960
2013-10-01,Newfoundland and Labrador,527948
2014-01-01,Newfoundland and Labrador,528065
2014-04-01,Newfoundland and Labrador,527314
2014-07-01,Newfoundland and Labrador,527970
2014-10-01,Newfoundland and Labrador,528266
2015-01-01,Newfoundland and Labrador,528161
2015-04-01,Newfoundland and Labrador,527859
2015-07-01,Newfoundland and Labrador,528348
2015-10-01,Newfoundland and Labrador,528843
2016-01-01,Newfoundland and Labrador,528903
2016-04-01,Newfoundland and Labrador,529083
2016-07-01,Newfoundland and Labrador,529586
2016-10-01,Newfoundland and Labrador,530368
2017-01-01,Newfoundland and Labrador,530175
2017-04-01,Newfoundland and Labrador,529700
2017-07-01,Newfoundland and Labrador,529742
2017-10-01,Newfoundland and Labrador,530153
2018-01-01,Newfoundland and Labrador,529743
2018-04-01,Newfoundland and Labrador,528924
2018-07-01,Newfoundland and Labrador,528402
2018-10-01,Newfoundland and Labrador,528926
2019-01-01,Newfoundland and Labrador,528326
2019-04-01,Newfoundland and Labrador,527993
2019-07-01,Newfoundland and Labrador,527643
2019-10-01,Newfoundland and Labrador,528442
2020-01-01,Newfoundland and Labrador,528231
2020-04-01,Newfoundland and Labrador,527733
2020-07-01,Newfoundland and Labrador,526884
2020-10-01,Newfoundland and Labrador,526046
2021-01-01,Newfoundland and Labrador,525895
2021-04-01,Newfoundland and Labrador,526195
2021-07-01,Newfoundland and Labrador,527056
2021-10-01,Newfoundland and Labrador,528342
2022-01-01,Newfoundland and Labrador,529008
2022-04-01,Newfoundland and Labrador,529054
2022-07-01,Newfoundland and Labrador,531257
2022-10-01,Newfoundland and Labrador,533194
2023-01-01,Newfoundland and Labrador,535147
2023-04-01,Newfoundland and Labrador,536635
2023-07-01,Newfoundland and Labrador,538789
2023-10-01,Newfoundland and Labrador,541126
2024-01-01,Newfoundland and Labrador,542449
2024-04-01,Newfoundland and Labrador,544318
2024-07-01,Newfoundland and Labrador,546869
2024-10-01,Newfoundland and Labrador,548402
2025-01-01,Newfoundland and Labrador,548842
2025-04-01,Newfoundland and Labrador,549456
2025-07-01,Newfoundland and Labrador,549911
2025-10-01,Newfoundland and Labrador,549738
2026-01-01,Newfoundland and Labrador,548557
2026-04-01,Newfoundland and Labrador,547910
1991-07-01,Northwest Territories,38724
1991-10-01,Northwest Territories,38854
1992-01-01,Northwest Territories,39055
1992-04-01,Northwest Territories,39230
1992-07-01,Northwest Territories,39416
1992-10-01,Northwest Territories,39422
1993-01-01,Northwest Territories,39538
1993-04-01,Northwest Territories,39649
1993-07-01,Northwest Territories,39820
1993-10-01,Northwest Territories,40095
1994-01-01,Northwest Territories,40273
1994-04-01,Northwest Territories,40383
1994-07-01,Northwest Territories,40578
1994-10-01,Northwest Territories,40875
1995-01-01,Northwest Territories,41114
1995-04-01,Northwest Territories,41407
1995-07-01,Northwest Territories,41432
1995-10-01,Northwest Territories,41470
1996-01-01,Northwest Territories,41495
1996-04-01,Northwest Territories,41516
1996-07-01,Northwest Territories,41741
1996-10-01,Northwest Territories,41611
1997-01-01,Northwest Territories,41528
1997-04-01,Northwest Territories,41668
1997-07-01,Northwest Territories,41625
1997-10-01,Northwest Territories,41411
1998-01-01,Northwest Territories,41222
1998-04-01,Northwest Territories,40968
1998-07-01,Northwest Territories,40802
1998-10-01,Northwest Territories,40635
1999-01-01,Northwest Territories,40635
1999-04-01,Northwest Territories,40705
1999-07-01,Northwest Territories,40638
1999-10-01,Northwest Territories,40579
2000-01-01,Northwest Territories,40623
2000-04-01,Northwest Territories,40455
2000-07-01,Northwest Territories,40480
2000-10-01,Northwest Territories,40575
2001-01-01,Northwest Territories,40624
2001-04-01,Northwest Territories,40625
2001-07-01,Northwest Territories,40850
2001-10-01,Northwest Territories,41175
2002-01-01,Northwest Territories,41176
2002-04-01,Northwest Territories,41280
2002-07-01,Northwest Territories,41698
2002-10-01,Northwest Territories,41874
2003-01-01,Northwest Territories,42007
2003-04-01,Northwest Territories,42218
2003-07-01,Northwest Territories,42598
2003-10-01,Northwest Territories,42855
2004-01-01,Northwest Territories,43166
2004-04-01,Northwest Territories,43208
2004-07-01,Northwest Territories,43306
2004-10-01,Northwest Territories,43354
2005-01-01,Northwest Territories,43440
2005-04-01,Northwest Territories,43456
2005-07-01,Northwest Territories,43399
2005-10-01,Northwest Territories,43523
2006-01-01,Northwest Territories,43315
2006-04-01,Northwest Territories,43101
2006-07-01,Northwest Territories,43185
2006-10-01,Northwest Territories,43205
2007-01-01,Northwest Territories,43088
2007-04-01,Northwest Territories,43127
2007-07-01,Northwest Territories,43396
2007-10-01,Northwest Territories,43286
2008-01-01,Northwest Territories,43384
2008-04-01,Northwest Territories,43388
2008-07-01,Northwest Territories,43385
2008-10-01,Northwest Territories,43315
2009-01-01,Northwest Territories,43136
2009-04-01,Northwest Territories,43122
2009-07-01,Northwest Territories,43171
2009-10-01,Northwest Territories,42938
2010-01-01,Northwest Territories,42981
2010-04-01,Northwest Territories,43161
2010-07-01,Northwest Territories,43292
2010-10-01,Northwest Territories,43307
2011-01-01,Northwest Territories,43265
2011-04-01,Northwest Territories,43263
2011-07-01,Northwest Territories,43493
2011-10-01,Northwest Territories,43576
2012-01-01,Northwest Territories,43630
2012-04-01,Northwest Territories,43678
2012-07-01,Northwest Territories,43624
2012-10-01,Northwest Territories,43656
2013-01-01,Northwest Territories,43709
2013-04-01,Northwest Territories,43840
2013-07-01,Northwest Territories,43774
2013-10-01,Northwest Territories,43727
2014-01-01,Northwest Territories,43767
2014-04-01,Northwest Territories,43760
2014-07-01,Northwest Territories,43851
2014-10-01,Northwest Territories,44031
2015-01-01,Northwest Territories,44106
2015-04-01,Northwest Territories,44159
2015-07-01,Northwest Territories,44247
2015-10-01,Northwest Territories,44443
2016-01-01,Northwest Territories,44515
2016-04-01,Northwest Territories,44595
2016-07-01,Northwest Territories,44624
2016-10-01,Northwest Territories,44471
2017-01-01,Northwest Territories,44471
2017-04-01,Northwest Territories,44626
2017-07-01,Northwest Territories,44656
2017-10-01,Northwest Territories,44825
2018-01-01,Northwest Territories,44730
2018-04-01,Northwest Territories,44934
2018-07-01,Northwest Territories,44536
2018-10-01,Northwest Territories,44487
2019-01-01,Northwest Territories,44675
2019-04-01,Northwest Territories,44560
2019-07-01,Northwest Territories,44442
2019-10-01,Northwest Territories,44512
2020-01-01,Northwest Territories,44533
2020-04-01,Northwest Territories,44565
2020-07-01,Northwest Territories,44504
2020-10-01,Northwest Territories,44395
2021-01-01,Northwest Territories,44432
2021-04-01,Northwest Territories,44679
2021-07-01,Northwest Territories,44579
2021-10-01,Northwest Territories,44573
2022-01-01,Northwest Territories,44741
2022-04-01,Northwest Territories,44773
2022-07-01,Northwest Territories,44631
2022-10-01,Northwest Territories,44559
2023-01-01,Northwest Territories,44403
2023-04-01,Northwest Territories,44402
2023-07-01,Northwest Territories,44614
2023-10-01,Northwest Territories,44566
2024-01-01,Northwest Territories,44655
2024-04-01,Northwest Territories,45021
2024-07-01,Northwest Territories,45257
2024-10-01,Northwest Territories,45520
2025-01-01,Northwest Territories,45679
2025-04-01,Northwest Territories,45875
2025-07-01,Northwest Territories,45950
2025-10-01,Northwest Territories,45848
2026-01-01,Northwest Territories,45803
2026-04-01,Northwest Territories,45808
1951-07-01,Northwest Territories including Nunavut,16000
1951-10-01,Northwest Territories including Nunavut,16000
1952-01-01,Northwest Territories including Nunavut,16000
1952-04-01,Northwest Territories including Nunavut,16000
1952-07-01,Northwest Territories including Nunavut,16000
1952-10-01,Northwest Territories including Nunavut,16000
1953-01-01,Northwest Territories including Nunavut,16000
1953-04-01,Northwest Territories including Nunavut,16000
1953-07-01,Northwest Territories including Nunavut,16000
1953-10-01,Northwest Territories including Nunavut,16000
1954-01-01,Northwest Territories including Nunavut,16000
1954-04-01,Northwest Territories including Nunavut,17000
1954-07-01,Northwest Territories including Nunavut,17000
1954-10-01,Northwest Territories including Nunavut,17000
1955-01-01,Northwest Territories including Nunavut,17000
1955-04-01,Northwest Territories including Nunavut,18000
1955-07-01,Northwest Territories including Nunavut,18000
1955-10-01,Northwest Territories including Nunavut,18000
1956-01-01,Northwest Territories including Nunavut,18000
1956-04-01,Northwest Territories including Nunavut,19000
1956-07-01,Northwest Territories including Nunavut,19000
1956-10-01,Northwest Territories including Nunavut,19000
1957-01-01,Northwest Territories including Nunavut,19000
1957-04-01,Northwest Territories including Nunavut,19000
1957-07-01,Northwest Territories including Nunavut,19000
1957-10-01,Northwest Territories including Nunavut,20000
1958-01-01,Northwest Territories including Nunavut,20000
1958-04-01,Northwest Territories including Nunavut,20000
1958-07-01,Northwest Territories including Nunavut,20000
1958-10-01,Northwest Territories including Nunavut,20000
1959-01-01,Northwest Territories including Nunavut,21000
1959-04-01,Northwest Territories including Nunavut,21000
1959-07-01,Northwest Territories including Nunavut,21000
1959-10-01,Northwest Territories including Nunavut,21000
1960-01-01,Northwest Territories including Nunavut,21000
1960-04-01,Northwest Territories including Nunavut,22000
1960-07-01,Northwest Territories including Nunavut,22000
1960-10-01,Northwest Territories including Nunavut,22000
1961-01-01,Northwest Territories including Nunavut,23000
1961-04-01,Northwest Territories including Nunavut,23000
1961-07-01,Northwest Territories including Nunavut,23000
1961-10-01,Northwest Territories including Nunavut,24000
1962-01-01,Northwest Territories including Nunavut,24000
1962-04-01,Northwest Territories including Nunavut,24000
1962-07-01,Northwest Territories including Nunavut,25000
1962-10-01,Northwest Territories including Nunavut,25000
1963-01-01,Northwest Territories including Nunavut,25000
1963-04-01,Northwest Territories including Nunavut,25000
1963-07-01,Northwest Territories including Nunavut,26000
1963-10-01,Northwest Territories including Nunavut,26000
1964-01-01,Northwest Territories including Nunavut,26000
1964-04-01,Northwest Territories including Nunavut,27000
1964-07-01,Northwest Territories including Nunavut,27000
1964-10-01,Northwest Territories including Nunavut,27000
1965-01-01,Northwest Territories including Nunavut,27000
1965-04-01,Northwest Territories including Nunavut,27000
1965-07-01,Northwest Territories including Nunavut,28000
1965-10-01,Northwest Territories including Nunavut,28000
1966-01-01,Northwest Territories including Nunavut,28000
1966-04-01,Northwest Territories including Nunavut,28000
1966-07-01,Northwest Territories including Nunavut,29000
1966-10-01,Northwest Territories including Nunavut,29000
1967-01-01,Northwest Territories including Nunavut,29000
1967-04-01,Northwest Territories including Nunavut,29000
1967-07-01,Northwest Territories including Nunavut,29000
1967-10-01,Northwest Territories including Nunavut,29000
1968-01-01,Northwest Territories including Nunavut,30000
1968-04-01,Northwest Territories including Nunavut,30000
1968-07-01,Northwest Territories including Nunavut,30000
1968-10-01,Northwest Territories including Nunavut,30000
1969-01-01,Northwest Territories including Nunavut,31000
1969-04-01,Northwest Territories including Nunavut,31000
1969-07-01,Northwest Territories including Nunavut,31000
1969-10-01,Northwest Territories including Nunavut,32000
1970-01-01,Northwest Territories including Nunavut,32000
1970-04-01,Northwest Territories including Nunavut,32000
1970-07-01,Northwest Territories including Nunavut,33000
1970-10-01,Northwest Territories including Nunavut,33000
1971-01-01,Northwest Territories including Nunavut,34000
1971-04-01,Northwest Territories including Nunavut,34000
1971-07-01,Northwest Territories including Nunavut,36398
1971-10-01,Northwest Territories including Nunavut,37246
1972-01-01,Northwest Territories including Nunavut,37835
1972-04-01,Northwest Territories including Nunavut,38255
1972-07-01,Northwest Territories including Nunavut,38771
1972-10-01,Northwest Territories including Nunavut,39484
1973-01-01,Northwest Territories including Nunavut,40013
1973-04-01,Northwest Territories including Nunavut,40387
1973-07-01,Northwest Territories including Nunavut,40753
1973-10-01,Northwest Territories including Nunavut,40514
1974-01-01,Northwest Territories including Nunavut,40845
1974-04-01,Northwest Territories including Nunavut,40791
1974-07-01,Northwest Territories including Nunavut,41131
1974-10-01,Northwest Territories including Nunavut,41623
1975-01-01,Northwest Territories including Nunavut,42139
1975-04-01,Northwest Territories including Nunavut,42450
1975-07-01,Northwest Territories including Nunavut,42849
1975-10-01,Northwest Territories including Nunavut,43507
1976-01-01,Northwest Territories including Nunavut,43787
1976-04-01,Northwest Territories including Nunavut,43952
1976-07-01,Northwest Territories including Nunavut,44324
1976-10-01,Northwest Territories including Nunavut,44418
1977-01-01,Northwest Territories including Nunavut,44367
1977-04-01,Northwest Territories including Nunavut,44406
1977-07-01,Northwest Territories including Nunavut,44479
1977-10-01,Northwest Territories including Nunavut,44824
1978-01-01,Northwest Territories including Nunavut,44861
1978-04-01,Northwest Territories including Nunavut,45011
1978-07-01,Northwest Territories including Nunavut,45264
1978-10-01,Northwest Territories including Nunavut,45432
1979-01-01,Northwest Territories including Nunavut,45446
1979-04-01,Northwest Territories including Nunavut,45547
1979-07-01,Northwest Territories including Nunavut,45763
1979-10-01,Northwest Territories including Nunavut,45940
1980-01-01,Northwest Territories including Nunavut,46011
1980-04-01,Northwest Territories including Nunavut,46180
1980-07-01,Northwest Territories including Nunavut,46393
1980-10-01,Northwest Territories including Nunavut,46751
1981-01-01,Northwest Territories including Nunavut,46851
1981-04-01,Northwest Territories including Nunavut,47098
1981-07-01,Northwest Territories including Nunavut,47414
1981-10-01,Northwest Territories including Nunavut,48053
1982-01-01,Northwest Territories including Nunavut,48068
1982-04-01,Northwest Territories including Nunavut,48654
1982-07-01,Northwest Territories including Nunavut,49331
1982-10-01,Northwest Territories including Nunavut,49827
1983-01-01,Northwest Territories including Nunavut,50148
1983-04-01,Northwest Territories including Nunavut,50344
1983-07-01,Northwest Territories including Nunavut,50760
1983-10-01,Northwest Territories including Nunavut,51385
1984-01-01,Northwest Territories including Nunavut,51766
1984-04-01,Northwest Territories including Nunavut,52003
1984-07-01,Northwest Territories including Nunavut,52328
1984-10-01,Northwest Territories including Nunavut,52695
1985-01-01,Northwest Territories including Nunavut,53337
1985-04-01,Northwest Territories including Nunavut,53821
1985-07-01,Northwest Territories including Nunavut,54209
1985-10-01,Northwest Territories including Nunavut,54262
1986-01-01,Northwest Territories including Nunavut,54562
1986-04-01,Northwest Territories including Nunavut,54775
1986-07-01,Northwest Territories including Nunavut,54651
1986-10-01,Northwest Territories including Nunavut,54244
1987-01-01,Northwest Territories including Nunavut,54473
1987-04-01,Northwest Territories including Nunavut,54764
1987-07-01,Northwest Territories including Nunavut,55009
1987-10-01,Northwest Territories including Nunavut,54874
1988-01-01,Northwest Territories including Nunavut,55283
1988-04-01,Northwest Territories including Nunavut,55833
1988-07-01,Northwest Territories including Nunavut,55809
1988-10-01,Northwest Territories including Nunavut,56091
1989-01-01,Northwest Territories including Nunavut,56540
1989-04-01,Northwest Territories including Nunavut,57084
1989-07-01,Northwest Territories including Nunavut,57226
1989-10-01,Northwest Territories including Nunavut,57433
1990-01-01,Northwest Territories including Nunavut,57870
1990-04-01,Northwest Territories including Nunavut,58472
1990-07-01,Northwest Territories including Nunavut,58937
1990-10-01,Northwest Territories including Nunavut,59291
1991-01-01,Northwest Territories including Nunavut,59711
1991-04-01,Northwest Territories including Nunavut,60226
