date,geography,product_group,cpi_value
2025-01-01,Canada,All-items,161.3
2025-02-01,Canada,All-items,163.0
2025-03-01,Canada,All-items,163.5
2025-04-01,Canada,All-items,163.4
2025-05-01,Canada,All-items,164.3
2025-06-01,Canada,All-items,164.4
2025-07-01,Canada,All-items,164.9
2025-08-01,Canada,All-items,164.8
2025-09-01,Canada,All-items,164.9
2025-10-01,Canada,All-items,165.3
2025-11-01,Canada,All-items,165.4
2025-12-01,Canada,All-items,165.0
2026-01-01,Canada,All-items,165.0
2026-02-01,Canada,All-items,165.9
2026-03-01,Canada,All-items,167.4
2026-04-01,Canada,All-items,168.0
2026-05-01,Canada,All-items,169.6
2026-06-01,Canada,All-items,169.0
1949-01-01,Canada,Clothing and footwear,22.3
1949-02-01,Canada,Clothing and footwear,22.3
1949-03-01,Canada,Clothing and footwear,22.3
1949-04-01,Canada,Clothing and footwear,22.4
1949-05-01,Canada,Clothing and footwear,22.4
1949-06-01,Canada,Clothing and footwear,22.4
1949-07-01,Canada,Clothing and footwear,22.4
1949-08-01,Canada,Clothing and footwear,22.4
1949-09-01,Canada,Clothing and footwear,22.4
1949-10-01,Canada,Clothing and footwear,22.3
1949-11-01,Canada,Clothing and footwear,22.3
1949-12-01,Canada,Clothing and footwear,22.3
1950-01-01,Canada,Clothing and footwear,22.3
1950-02-01,Canada,Clothing and footwear,22.2
1950-03-01,Canada,Clothing and footwear,22.1
1950-04-01,Canada,Clothing and footwear,22.1
1950-05-01,Canada,Clothing and footwear,22.1
1950-06-01,Canada,Clothing and footwear,22.1
1950-07-01,Canada,Clothing and footwear,22.1
1950-08-01,Canada,Clothing and footwear,22.1
1950-09-01,Canada,Clothing and footwear,22.3
1950-10-01,Canada,Clothing and footwear,22.4
1950-11-01,Canada,Clothing and footwear,22.5
1950-12-01,Canada,Clothing and footwear,22.5
1951-01-01,Canada,Clothing and footwear,22.8
1951-02-01,Canada,Clothing and footwear,23.4
1951-03-01,Canada,Clothing and footwear,23.8
1951-04-01,Canada,Clothing and footwear,24.2
1951-05-01,Canada,Clothing and footwear,24.3
1951-06-01,Canada,Clothing and footwear,24.3
1951-07-01,Canada,Clothing and footwear,24.4
1951-08-01,Canada,Clothing and footwear,24.7
1951-09-01,Canada,Clothing and footwear,25.0
1951-10-01,Canada,Clothing and footwear,25.5
1951-11-01,Canada,Clothing and footwear,25.6
1951-12-01,Canada,Clothing and footwear,25.7
1952-01-01,Canada,Clothing and footwear,25.6
1952-02-01,Canada,Clothing and footwear,25.3
1952-03-01,Canada,Clothing and footwear,25.2
1952-04-01,Canada,Clothing and footwear,25.1
1952-05-01,Canada,Clothing and footwear,25.0
1952-06-01,Canada,Clothing and footwear,24.9
1952-07-01,Canada,Clothing and footwear,24.9
1952-08-01,Canada,Clothing and footwear,24.9
1952-09-01,Canada,Clothing and footwear,24.7
1952-10-01,Canada,Clothing and footwear,24.5
1952-11-01,Canada,Clothing and footwear,24.4
1952-12-01,Canada,Clothing and footwear,24.4
1953-01-01,Canada,Clothing and footwear,24.4
1953-02-01,Canada,Clothing and footwear,24.4
1953-03-01,Canada,Clothing and footwear,24.4
1953-04-01,Canada,Clothing and footwear,24.4
1953-05-01,Canada,Clothing and footwear,24.6
1953-06-01,Canada,Clothing and footwear,24.6
1953-07-01,Canada,Clothing and footwear,24.6
1953-08-01,Canada,Clothing and footwear,24.6
1953-09-01,Canada,Clothing and footwear,24.6
1953-10-01,Canada,Clothing and footwear,24.6
1953-11-01,Canada,Clothing and footwear,24.6
1953-12-01,Canada,Clothing and footwear,24.6
1954-01-01,Canada,Clothing and footwear,24.6
1954-02-01,Canada,Clothing and footwear,24.5
1954-03-01,Canada,Clothing and footwear,24.4
1954-04-01,Canada,Clothing and footwear,24.5
1954-05-01,Canada,Clothing and footwear,24.5
1954-06-01,Canada,Clothing and footwear,24.4
1954-07-01,Canada,Clothing and footwear,24.4
1954-08-01,Canada,Clothing and footwear,24.4
1954-09-01,Canada,Clothing and footwear,24.3
1954-10-01,Canada,Clothing and footwear,24.2
1954-11-01,Canada,Clothing and footwear,24.1
1954-12-01,Canada,Clothing and footwear,24.1
1955-01-01,Canada,Clothing and footwear,24.1
1955-02-01,Canada,Clothing and footwear,24.1
1955-03-01,Canada,Clothing and footwear,24.1
1955-04-01,Canada,Clothing and footwear,24.1
1955-05-01,Canada,Clothing and footwear,24.1
1955-06-01,Canada,Clothing and footwear,24.1
1955-07-01,Canada,Clothing and footwear,24.1
1955-08-01,Canada,Clothing and footwear,24.1
1955-09-01,Canada,Clothing and footwear,24.1
1955-10-01,Canada,Clothing and footwear,24.1
1955-11-01,Canada,Clothing and footwear,24.1
1955-12-01,Canada,Clothing and footwear,24.2
1956-01-01,Canada,Clothing and footwear,24.2
1956-02-01,Canada,Clothing and footwear,24.2
1956-03-01,Canada,Clothing and footwear,24.2
1956-04-01,Canada,Clothing and footwear,24.2
1956-05-01,Canada,Clothing and footwear,24.2
1956-06-01,Canada,Clothing and footwear,24.2
1956-07-01,Canada,Clothing and footwear,24.2
1956-08-01,Canada,Clothing and footwear,24.2
1956-09-01,Canada,Clothing and footwear,24.2
1956-10-01,Canada,Clothing and footwear,24.2
1956-11-01,Canada,Clothing and footwear,24.2
1956-12-01,Canada,Clothing and footwear,24.2
1957-01-01,Canada,Clothing and footwear,24.1
1957-02-01,Canada,Clothing and footwear,24.1
1957-03-01,Canada,Clothing and footwear,24.1
1957-04-01,Canada,Clothing and footwear,24.2
1957-05-01,Canada,Clothing and footwear,24.2
1957-06-01,Canada,Clothing and footwear,24.2
1957-07-01,Canada,Clothing and footwear,24.2
1957-08-01,Canada,Clothing and footwear,24.1
1957-09-01,Canada,Clothing and footwear,24.2
1957-10-01,Canada,Clothing and footwear,24.2
1957-11-01,Canada,Clothing and footwear,24.4
1957-12-01,Canada,Clothing and footwear,24.5
1958-01-01,Canada,Clothing and footwear,24.2
1958-02-01,Canada,Clothing and footwear,24.2
1958-03-01,Canada,Clothing and footwear,24.3
1958-04-01,Canada,Clothing and footwear,24.4
1958-05-01,Canada,Clothing and footwear,24.5
1958-06-01,Canada,Clothing and footwear,24.4
1958-07-01,Canada,Clothing and footwear,24.5
1958-08-01,Canada,Clothing and footwear,24.4
1958-09-01,Canada,Clothing and footwear,24.3
1958-10-01,Canada,Clothing and footwear,24.5
1958-11-01,Canada,Clothing and footwear,24.6
1958-12-01,Canada,Clothing and footwear,24.6
1959-01-01,Canada,Clothing and footwear,24.3
1959-02-01,Canada,Clothing and footwear,24.2
1959-03-01,Canada,Clothing and footwear,24.3
1959-04-01,Canada,Clothing and footwear,24.4
1959-05-01,Canada,Clothing and footwear,24.4
1959-06-01,Canada,Clothing and footwear,24.3
1959-07-01,Canada,Clothing and footwear,24.4
1959-08-01,Canada,Clothing and footwear,24.4
1959-09-01,Canada,Clothing and footwear,24.4
1959-10-01,Canada,Clothing and footwear,24.6
1959-11-01,Canada,Clothing and footwear,24.8
1959-12-01,Canada,Clothing and footwear,24.8
1960-01-01,Canada,Clothing and footwear,24.6
1960-02-01,Canada,Clothing and footwear,24.4
1960-03-01,Canada,Clothing and footwear,24.6
1960-04-01,Canada,Clothing and footwear,24.7
1960-05-01,Canada,Clothing and footwear,24.7
1960-06-01,Canada,Clothing and footwear,24.7
1960-07-01,Canada,Clothing and footwear,24.7
1960-08-01,Canada,Clothing and footwear,24.6
1960-09-01,Canada,Clothing and footwear,24.6
1960-10-01,Canada,Clothing and footwear,24.8
1960-11-01,Canada,Clothing and footwear,25.1
1960-12-01,Canada,Clothing and footwear,25.2
1961-01-01,Canada,Clothing and footwear,24.9
1961-02-01,Canada,Clothing and footwear,24.8
1961-03-01,Canada,Clothing and footwear,24.9
1961-04-01,Canada,Clothing and footwear,25.0
1961-05-01,Canada,Clothing and footwear,25.0
1961-06-01,Canada,Clothing and footwear,25.1
1961-07-01,Canada,Clothing and footwear,25.0
1961-08-01,Canada,Clothing and footwear,25.0
1961-09-01,Canada,Clothing and footwear,25.2
1961-10-01,Canada,Clothing and footwear,25.3
1961-11-01,Canada,Clothing and footwear,25.4
1961-12-01,Canada,Clothing and footwear,25.4
1962-01-01,Canada,Clothing and footwear,24.9
1962-02-01,Canada,Clothing and footwear,24.9
1962-03-01,Canada,Clothing and footwear,25.2
1962-04-01,Canada,Clothing and footwear,25.3
1962-05-01,Canada,Clothing and footwear,25.2
1962-06-01,Canada,Clothing and footwear,25.2
1962-07-01,Canada,Clothing and footwear,25.2
1962-08-01,Canada,Clothing and footwear,25.2
1962-09-01,Canada,Clothing and footwear,25.3
1962-10-01,Canada,Clothing and footwear,25.9
1962-11-01,Canada,Clothing and footwear,26.0
1962-12-01,Canada,Clothing and footwear,25.9
1963-01-01,Canada,Clothing and footwear,25.6
1963-02-01,Canada,Clothing and footwear,25.6
1963-03-01,Canada,Clothing and footwear,25.9
1963-04-01,Canada,Clothing and footwear,25.9
1963-05-01,Canada,Clothing and footwear,25.9
1963-06-01,Canada,Clothing and footwear,26.0
1963-07-01,Canada,Clothing and footwear,25.9
1963-08-01,Canada,Clothing and footwear,25.9
1963-09-01,Canada,Clothing and footwear,26.0
1963-10-01,Canada,Clothing and footwear,26.3
1963-11-01,Canada,Clothing and footwear,26.4
1963-12-01,Canada,Clothing and footwear,26.5
1964-01-01,Canada,Clothing and footwear,26.2
1964-02-01,Canada,Clothing and footwear,26.2
1964-03-01,Canada,Clothing and footwear,26.4
1964-04-01,Canada,Clothing and footwear,26.6
1964-05-01,Canada,Clothing and footwear,26.4
1964-06-01,Canada,Clothing and footwear,26.6
1964-07-01,Canada,Clothing and footwear,26.6
1964-08-01,Canada,Clothing and footwear,26.5
1964-09-01,Canada,Clothing and footwear,26.6
1964-10-01,Canada,Clothing and footwear,26.9
1964-11-01,Canada,Clothing and footwear,26.9
1964-12-01,Canada,Clothing and footwear,27.0
1965-01-01,Canada,Clothing and footwear,26.6
1965-02-01,Canada,Clothing and footwear,26.6
1965-03-01,Canada,Clothing and footwear,26.8
1965-04-01,Canada,Clothing and footwear,27.0
1965-05-01,Canada,Clothing and footwear,27.0
1965-06-01,Canada,Clothing and footwear,27.0
1965-07-01,Canada,Clothing and footwear,27.0
1965-08-01,Canada,Clothing and footwear,26.9
1965-09-01,Canada,Clothing and footwear,27.1
1965-10-01,Canada,Clothing and footwear,27.6
1965-11-01,Canada,Clothing and footwear,27.6
1965-12-01,Canada,Clothing and footwear,27.6
1966-01-01,Canada,Clothing and footwear,27.4
1966-02-01,Canada,Clothing and footwear,27.6
1966-03-01,Canada,Clothing and footwear,27.7
1966-04-01,Canada,Clothing and footwear,28.0
1966-05-01,Canada,Clothing and footwear,27.9
1966-06-01,Canada,Clothing and footwear,28.0
1966-07-01,Canada,Clothing and footwear,27.9
1966-08-01,Canada,Clothing and footwear,27.9
1966-09-01,Canada,Clothing and footwear,28.3
1966-10-01,Canada,Clothing and footwear,28.8
1966-11-01,Canada,Clothing and footwear,29.0
1966-12-01,Canada,Clothing and footwear,28.9
1967-01-01,Canada,Clothing and footwear,28.7
1967-02-01,Canada,Clothing and footwear,28.8
1967-03-01,Canada,Clothing and footwear,29.2
1967-04-01,Canada,Clothing and footwear,29.5
1967-05-01,Canada,Clothing and footwear,29.5
1967-06-01,Canada,Clothing and footwear,29.5
1967-07-01,Canada,Clothing and footwear,29.5
1967-08-01,Canada,Clothing and footwear,29.5
1967-09-01,Canada,Clothing and footwear,30.0
1967-10-01,Canada,Clothing and footwear,29.9
1967-11-01,Canada,Clothing and footwear,30.0
1967-12-01,Canada,Clothing and footwear,30.0
1968-01-01,Canada,Clothing and footwear,29.9
1968-02-01,Canada,Clothing and footwear,29.9
1968-03-01,Canada,Clothing and footwear,30.2
1968-04-01,Canada,Clothing and footwear,30.4
1968-05-01,Canada,Clothing and footwear,30.2
1968-06-01,Canada,Clothing and footwear,30.4
1968-07-01,Canada,Clothing and footwear,30.3
1968-08-01,Canada,Clothing and footwear,30.2
1968-09-01,Canada,Clothing and footwear,30.4
1968-10-01,Canada,Clothing and footwear,30.8
1968-11-01,Canada,Clothing and footwear,31.0
1968-12-01,Canada,Clothing and footwear,31.0
1969-01-01,Canada,Clothing and footwear,30.4
1969-02-01,Canada,Clothing and footwear,30.5
1969-03-01,Canada,Clothing and footwear,31.1
1969-04-01,Canada,Clothing and footwear,31.2
1969-05-01,Canada,Clothing and footwear,31.1
1969-06-01,Canada,Clothing and footwear,31.4
1969-07-01,Canada,Clothing and footwear,31.4
1969-08-01,Canada,Clothing and footwear,31.4
1969-09-01,Canada,Clothing and footwear,31.5
1969-10-01,Canada,Clothing and footwear,31.7
1969-11-01,Canada,Clothing and footwear,31.8
1969-12-01,Canada,Clothing and footwear,31.8
1970-01-01,Canada,Clothing and footwear,31.5
1970-02-01,Canada,Clothing and footwear,31.5
1970-03-01,Canada,Clothing and footwear,31.7
1970-04-01,Canada,Clothing and footwear,31.9
1970-05-01,Canada,Clothing and footwear,31.9
1970-06-01,Canada,Clothing and footwear,31.9
1970-07-01,Canada,Clothing and footwear,31.9
1970-08-01,Canada,Clothing and footwear,31.8
1970-09-01,Canada,Clothing and footwear,31.9
1970-10-01,Canada,Clothing and footwear,32.1
1970-11-01,Canada,Clothing and footwear,32.2
1970-12-01,Canada,Clothing and footwear,32.0
1971-01-01,Canada,Clothing and footwear,31.9
1971-02-01,Canada,Clothing and footwear,31.6
1971-03-01,Canada,Clothing and footwear,31.9
1971-04-01,Canada,Clothing and footwear,32.0
1971-05-01,Canada,Clothing and footwear,32.2
1971-06-01,Canada,Clothing and footwear,32.2
1971-07-01,Canada,Clothing and footwear,32.4
1971-08-01,Canada,Clothing and footwear,32.3
1971-09-01,Canada,Clothing and footwear,32.5
1971-10-01,Canada,Clothing and footwear,32.7
1971-11-01,Canada,Clothing and footwear,32.9
1971-12-01,Canada,Clothing and footwear,32.9
1972-01-01,Canada,Clothing and footwear,32.7
1972-02-01,Canada,Clothing and footwear,32.6
1972-03-01,Canada,Clothing and footwear,32.7
1972-04-01,Canada,Clothing and footwear,32.9
1972-05-01,Canada,Clothing and footwear,33.0
1972-06-01,Canada,Clothing and footwear,33.0
1972-07-01,Canada,Clothing and footwear,33.0
1972-08-01,Canada,Clothing and footwear,33.0
1972-09-01,Canada,Clothing and footwear,33.3
1972-10-01,Canada,Clothing and footwear,33.8
1972-11-01,Canada,Clothing and footwear,33.9
1972-12-01,Canada,Clothing and footwear,33.9
1973-01-01,Canada,Clothing and footwear,33.8
1973-02-01,Canada,Clothing and footwear,33.8
1973-03-01,Canada,Clothing and footwear,33.8
1973-04-01,Canada,Clothing and footwear,34.2
1973-05-01,Canada,Clothing and footwear,34.5
1973-06-01,Canada,Clothing and footwear,34.6
1973-07-01,Canada,Clothing and footwear,34.6
1973-08-01,Canada,Clothing and footwear,34.7
1973-09-01,Canada,Clothing and footwear,35.0
1973-10-01,Canada,Clothing and footwear,35.8
1973-11-01,Canada,Clothing and footwear,36.1
1973-12-01,Canada,Clothing and footwear,36.3
1974-01-01,Canada,Clothing and footwear,36.3
1974-02-01,Canada,Clothing and footwear,36.5
1974-03-01,Canada,Clothing and footwear,37.2
1974-04-01,Canada,Clothing and footwear,37.6
1974-05-01,Canada,Clothing and footwear,37.7
1974-06-01,Canada,Clothing and footwear,38.1
1974-07-01,Canada,Clothing and footwear,38.2
1974-08-01,Canada,Clothing and footwear,38.5
1974-09-01,Canada,Clothing and footwear,38.8
1974-10-01,Canada,Clothing and footwear,39.2
1974-11-01,Canada,Clothing and footwear,39.5
1974-12-01,Canada,Clothing and footwear,39.7
1975-01-01,Canada,Clothing and footwear,39.7
1975-02-01,Canada,Clothing and footwear,39.7
1975-03-01,Canada,Clothing and footwear,40.1
1975-04-01,Canada,Clothing and footwear,40.0
1975-05-01,Canada,Clothing and footwear,40.0
1975-06-01,Canada,Clothing and footwear,40.4
1975-07-01,Canada,Clothing and footwear,40.4
1975-08-01,Canada,Clothing and footwear,40.4
1975-09-01,Canada,Clothing and footwear,40.7
1975-10-01,Canada,Clothing and footwear,41.0
1975-11-01,Canada,Clothing and footwear,41.2
1975-12-01,Canada,Clothing and footwear,41.5
1976-01-01,Canada,Clothing and footwear,41.4
1976-02-01,Canada,Clothing and footwear,41.6
1976-03-01,Canada,Clothing and footwear,42.0
1976-04-01,Canada,Clothing and footwear,42.4
1976-05-01,Canada,Clothing and footwear,42.4
1976-06-01,Canada,Clothing and footwear,42.6
1976-07-01,Canada,Clothing and footwear,42.7
1976-08-01,Canada,Clothing and footwear,42.8
1976-09-01,Canada,Clothing and footwear,43.1
1976-10-01,Canada,Clothing and footwear,43.5
1976-11-01,Canada,Clothing and footwear,43.5
1976-12-01,Canada,Clothing and footwear,43.7
1977-01-01,Canada,Clothing and footwear,43.7
1977-02-01,Canada,Clothing and footwear,44.0
1977-03-01,Canada,Clothing and footwear,44.6
1977-04-01,Canada,Clothing and footwear,45.1
1977-05-01,Canada,Clothing and footwear,45.3
1977-06-01,Canada,Clothing and footwear,45.5
1977-07-01,Canada,Clothing and footwear,45.5
1977-08-01,Canada,Clothing and footwear,45.8
1977-09-01,Canada,Clothing and footwear,46.2
1977-10-01,Canada,Clothing and footwear,46.7
1977-11-01,Canada,Clothing and footwear,46.8
1977-12-01,Canada,Clothing and footwear,47.0
1978-01-01,Canada,Clothing and footwear,46.6
1978-02-01,Canada,Clothing and footwear,46.9
1978-03-01,Canada,Clothing and footwear,47.5
1978-04-01,Canada,Clothing and footwear,46.2
1978-05-01,Canada,Clothing and footwear,46.3
1978-06-01,Canada,Clothing and footwear,46.7
1978-07-01,Canada,Clothing and footwear,46.7
1978-08-01,Canada,Clothing and footwear,46.9
1978-09-01,Canada,Clothing and footwear,47.4
1978-10-01,Canada,Clothing and footwear,48.5
1978-11-01,Canada,Clothing and footwear,48.8
1978-12-01,Canada,Clothing and footwear,49.1
1979-01-01,Canada,Clothing and footwear,48.7
1979-02-01,Canada,Clothing and footwear,49.2
1979-03-01,Canada,Clothing and footwear,50.2
1979-04-01,Canada,Clothing and footwear,50.5
1979-05-01,Canada,Clothing and footwear,50.8
1979-06-01,Canada,Clothing and footwear,51.2
1979-07-01,Canada,Clothing and footwear,51.1
1979-08-01,Canada,Clothing and footwear,51.8
1979-09-01,Canada,Clothing and footwear,53.3
1979-10-01,Canada,Clothing and footwear,53.7
1979-11-01,Canada,Clothing and footwear,54.4
1979-12-01,Canada,Clothing and footwear,54.7
1980-01-01,Canada,Clothing and footwear,54.2
1980-02-01,Canada,Clothing and footwear,55.2
1980-03-01,Canada,Clothing and footwear,57.0
1980-04-01,Canada,Clothing and footwear,57.2
1980-05-01,Canada,Clothing and footwear,57.6
1980-06-01,Canada,Clothing and footwear,57.7
1980-07-01,Canada,Clothing and footwear,57.6
1980-08-01,Canada,Clothing and footwear,58.2
1980-09-01,Canada,Clothing and footwear,59.0
1980-10-01,Canada,Clothing and footwear,59.1
1980-11-01,Canada,Clothing and footwear,59.8
1980-12-01,Canada,Clothing and footwear,59.8
1981-01-01,Canada,Clothing and footwear,59.4
1981-02-01,Canada,Clothing and footwear,60.4
1981-03-01,Canada,Clothing and footwear,61.0
1981-04-01,Canada,Clothing and footwear,61.0
1981-05-01,Canada,Clothing and footwear,61.2
1981-06-01,Canada,Clothing and footwear,61.7
1981-07-01,Canada,Clothing and footwear,61.5
1981-08-01,Canada,Clothing and footwear,62.2
1981-09-01,Canada,Clothing and footwear,62.7
1981-10-01,Canada,Clothing and footwear,63.2
1981-11-01,Canada,Clothing and footwear,63.6
1981-12-01,Canada,Clothing and footwear,63.4
1982-01-01,Canada,Clothing and footwear,62.4
1982-02-01,Canada,Clothing and footwear,63.9
1982-03-01,Canada,Clothing and footwear,64.7
1982-04-01,Canada,Clothing and footwear,64.8
1982-05-01,Canada,Clothing and footwear,65.1
1982-06-01,Canada,Clothing and footwear,65.4
1982-07-01,Canada,Clothing and footwear,64.9
1982-08-01,Canada,Clothing and footwear,65.8
1982-09-01,Canada,Clothing and footwear,66.3
1982-10-01,Canada,Clothing and footwear,66.3
1982-11-01,Canada,Clothing and footwear,66.8
1982-12-01,Canada,Clothing and footwear,66.8
1983-01-01,Canada,Clothing and footwear,65.2
1983-02-01,Canada,Clothing and footwear,67.0
1983-03-01,Canada,Clothing and footwear,67.8
1983-04-01,Canada,Clothing and footwear,68.0
1983-05-01,Canada,Clothing and footwear,68.1
1983-06-01,Canada,Clothing and footwear,68.2
1983-07-01,Canada,Clothing and footwear,67.8
1983-08-01,Canada,Clothing and footwear,68.2
1983-09-01,Canada,Clothing and footwear,68.4
1983-10-01,Canada,Clothing and footwear,68.7
1983-11-01,Canada,Clothing and footwear,68.8
1983-12-01,Canada,Clothing and footwear,68.7
1984-01-01,Canada,Clothing and footwear,67.4
1984-02-01,Canada,Clothing and footwear,68.9
1984-03-01,Canada,Clothing and footwear,69.5
1984-04-01,Canada,Clothing and footwear,69.5
1984-05-01,Canada,Clothing and footwear,69.5
1984-06-01,Canada,Clothing and footwear,69.5
1984-07-01,Canada,Clothing and footwear,69.3
1984-08-01,Canada,Clothing and footwear,69.6
1984-09-01,Canada,Clothing and footwear,70.1
1984-10-01,Canada,Clothing and footwear,70.4
1984-11-01,Canada,Clothing and footwear,70.6
1984-12-01,Canada,Clothing and footwear,70.2
1985-01-01,Canada,Clothing and footwear,69.6
1985-02-01,Canada,Clothing and footwear,70.8
1985-03-01,Canada,Clothing and footwear,71.1
1985-04-01,Canada,Clothing and footwear,71.3
1985-05-01,Canada,Clothing and footwear,71.3
1985-06-01,Canada,Clothing and footwear,71.7
1985-07-01,Canada,Clothing and footwear,71.2
1985-08-01,Canada,Clothing and footwear,71.6
1985-09-01,Canada,Clothing and footwear,72.1
